band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
14866,188485,61691,25673,20123,2746,123162,122449,36489,17649,12744,1091,203925,66955,19427,15466,7381,430,13436,18522,29949,60807,104619,86251,188569,85883,23707,11497,3693,235,266628,42437,4073,426,20,0,269107,40844,3269,346,18,0,186003,74178,26312,15877,9886,1328,8008,27739,100285,140596,36371,585,4866,10324,11972,14962,35505,235955,47,779,6043,25932,126314,154469,233811,42463,16643,14369,4966,1332,49
0,0,0,0,0,0,0,0,1,1,7,19,0,0,0,12,8,22,30,7,3,12,2,9,24,14,11,19,5,11,0,0,0,0,0,70,0,0,0,0,0,72,0,0,70,31,55,103,76,3,23,16,37,111,48,0,0,0,0,30,80,0,0,0,0,35,0,0,32,40,0,30,446
1529,14488,47112,97101,142197,34202,2674,24873,56146,94189,130941,27806,8143,43376,65900,95388,104564,19258,26612,39128,63601,95062,92209,20017,16858,19949,33846,57829,108700,99447,0,6227,65469,223063,41867,3,1,7004,65860,222805,40957,2,17812,29141,46144,69860,109855,63817,18542,28575,51921,90921,121774,24896,16185,57628,98978,88290,61468,14080,104480,95083,54054,32622,27982,22408,14903,29776,52184,57442,55920,126404,602
14602,279798,260386,184937,88802,1732,5558,129000,260045,229377,198261,8016,995,30944,177869,313767,288036,18646,373152,256364,142116,48155,9618,852,44063,304450,254451,163857,62633,803,0,1796,1216,7964,43514,775767,0,1870,1230,7735,44699,774723,3183,60666,341991,289985,133953,479,139594,237696,209444,148877,92659,1987,291696,354462,118092,45390,17954,2663,913,9899,56782,187814,488155,86694,5773,57075,240298,405591,110941,10579,514
0,3,9,4144,51702,399234,0,1471,10286,100538,334699,8098,2756,48041,231619,144358,25487,2831,22532,49258,67765,115266,195742,4529,22997,94772,172532,121151,39127,4513,325376,126754,2328,628,6,0,341469,111019,1977,618,9,0,20558,104318,147244,114466,61696,6810,16595,49840,90070,144936,149606,4045,4584,7844,47117,201106,192881,1560,1582,14794,30839,58798,189688,159391,32584,211458,123129,52380,26094,9447,183
0,0,2,2,1,9,0,0,0,11,9,29,0,0,2,18,19,31,39,17,2,7,4,8,29,19,13,11,10,2,0,0,9,6,9,0,0,0,6,6,12,0,0,0,30,21,21,26,30,4,8,4,25,27,89,0,0,0,0,10,50,0,0,0,0,63,0,9,45,43,1,10,638
398008,35954,16906,15575,17872,458230,356051,55518,33071,23682,26691,447532,306084,92253,44343,33213,33184,433468,248624,120222,80284,60012,52475,380928,578619,134945,83038,71024,56215,18704,720157,120847,57917,29065,11483,3076,723122,125557,52847,26692,11486,2841,472839,187961,104720,75533,72790,28702,338071,69312,45509,35664,33725,420264,351684,87266,74071,74512,141990,213022,89299,96542,80906,65048,63575,547175,557714,159132,101503,64021,32954,27221,56
396147,229672,76837,20341,3387,641,362601,214379,96789,38639,12942,1675,375382,192787,91468,45362,20265,1761,36321,192102,203204,141672,120529,33197,81020,216271,156224,133863,108821,30826,9,156722,452641,114138,3418,97,17,215697,414973,93211,3045,82,148249,254641,146409,99567,65259,12900,227781,200090,115144,116778,63645,3587,3347,4890,27419,64245,213154,413970,198597,189173,170925,108034,47466,12830,40559,297137,197245,102414,50746,38924,400
8731,11942,98523,203606,33041,6689,12982,52049,189612,89650,11514,6725,17505,119156,169301,43956,8137,4477,26427,82005,154296,81838,15483,2483,22148,143481,128562,48697,14122,5522,2358,352167,8003,4,0,0,3105,354497,4927,3,0,0,36505,182488,94808,32408,10621,5702,36396,140696,131904,41611,7860,4065,7739,4008,30422,170855,127264,22244,3344,22664,54964,90469,131574,59517,17126,160031,115445,48510,14198,7222,235
567382,51863,25541,26341,29585,211844,499783,70307,44122,29219,44352,224773,408140,100975,70630,59134,64309,209368,414613,104771,83329,75096,76135,158612,445208,101830,80972,87613,106876,90057,697135,147242,47276,16245,3938,720,701892,149711,41954,14532,3838,629,397339,122047,85903,81842,108052,117373,448679,100703,69588,49875,57551,186160,324582,64179,72739,70558,105894,274604,239561,90841,70526,66873,93249,351506,338719,140482,91491,65963,62267,213634,57
45,24521,177632,406085,333567,17918,2601,49736,136278,327353,414001,29799,2723,32190,104864,302764,459971,57256,24378,115264,141774,243297,390156,44899,6804,12017,44926,189669,418789,287563,2,281,75243,232111,411405,240726,2,370,84571,229545,423486,221794,5280,20523,66275,196123,443882,227685,10734,41425,123576,297286,424844,61903,7271,186573,423293,255272,80215,7144,420529,262204,203191,51335,14659,7850,3989,32595,119195,212485,255212,336292,425
731,13088,33530,95728,92030,5862,4429,39468,77219,91077,27880,896,15080,66097,92492,61234,5690,376,40432,126974,62144,10376,1000,43,29258,55947,67882,74879,12444,559,17950,221009,1987,23,0,0,21736,218092,1125,16,0,0,26277,64431,67856,63906,17515,984,43825,94427,73750,26127,2502,338,4753,15140,74144,95700,46754,4478,1516,12566,50400,66572,66045,43870,9015,52207,75522,59085,34080,11060,331
13,2260,39010,160528,331741,49600,1333,26051,75026,159978,275186,45578,2889,30794,84066,175044,236566,53793,22183,80612,100966,154828,190183,34380,4548,21545,73252,142422,211679,129706,0,10706,96215,176769,221848,77614,0,13715,101106,171558,224746,72027,5545,30425,71707,127253,211431,136791,8490,32506,72186,153503,260293,56174,6733,160349,210383,137310,55279,13098,133514,117769,167554,102557,51578,10180,10996,54553,106789,121443,107311,182060,421
4874,91756,243013,293256,132030,17954,13713,116347,165289,256521,194454,36559,2783,39901,128500,308101,250260,53338,80415,217527,160424,161118,143769,19630,5627,13788,52250,181851,339731,189636,0,167,79708,295244,269783,137981,0,540,93966,287862,274464,126051,3939,19243,58324,182390,348997,169990,30979,146050,187371,203271,172072,43140,4819,235100,356525,141110,40929,4400,397230,169022,143212,53363,15336,4720,3076,23025,73483,122734,142656,417909,426
319684,349626,91040,27421,12930,15806,255833,341098,127427,54548,24216,13385,307316,301266,117756,54982,26449,8738,99423,93534,161138,195530,211327,55555,161598,223814,196148,143783,77791,13373,0,12344,458802,287151,54530,3680,0,14986,460171,282254,55582,3514,212089,304787,155331,85127,46328,12845,166747,208701,201943,164772,61399,12945,34912,20192,43082,94862,281764,341695,106733,179122,134023,140269,128394,127966,163421,354975,192293,65451,26113,14254,546
0,0,0,0,0,0,1,1,4,0,18,25,3,9,4,24,28,23,70,9,2,6,11,0,39,31,9,10,16,0,0,26,8,0,0,0,0,34,4,0,0,0,0,0,36,43,23,38,75,35,24,15,20,48,101,2,0,1,0,10,80,0,1,2,1,56,0,1,44,39,10,24,202
127104,170176,81391,24205,7077,1789,39886,91993,107978,107119,58593,6173,18584,62733,86658,120890,112373,10504,17698,19400,44650,102280,171586,56128,12313,16206,31599,63155,143419,145050,1,11464,88198,244199,67601,279,2,12166,91533,234436,73382,223,11908,26723,49633,80809,150267,92402,20052,33294,53921,96765,177167,30543,8662,11407,75946,163748,119115,32864,313210,54083,17506,8119,6648,12176,9995,28941,65882,89154,101947,115823,581
504356,3553,218,137,205,1056,501666,6771,457,192,264,801,490752,17823,1057,317,260,519,86962,89605,94408,99359,93878,47043,283430,134385,58131,25951,8512,1073,78369,287514,121995,21497,1999,108,82647,302396,106416,17963,1965,95,371039,96115,28512,11072,3909,835,307042,130896,46243,18041,5528,968,8827,896,1167,4229,26199,469410,110065,108125,97153,79810,75289,39709,326440,121730,35704,14332,6636,6413,596
49385,124190,160310,120099,86200,15410,43799,114294,148104,118673,105483,25241,32570,102388,133479,136068,121266,29823,44360,129763,141020,132402,94513,13536,10768,59265,101485,125161,165875,93040,76,60892,231522,233926,25679,3499,84,68897,240525,218077,25056,2955,14653,75209,100968,119327,156893,88544,47148,115505,151239,126608,90072,25022,5877,87468,182391,134693,106837,38328,173152,165153,108123,66166,35502,7498,7197,65774,108563,100768,101992,171300,450
7344,35070,42710,58899,47090,9068,678,21483,48366,75013,45997,8644,1603,27075,59455,64177,40529,7342,8449,17567,39286,62470,63302,9107,5383,14769,32170,63209,64699,19951,133,2316,43664,118160,35581,327,148,3322,48583,113555,34325,248,5787,25795,52659,54625,46692,14623,5351,15613,34298,76677,60893,7349,5829,15744,48026,70121,51360,9101,23362,66374,52952,29911,18807,8775,4962,29759,60489,47310,29988,27673,616
12,1164,9016,43305,205433,65814,154,1688,14435,68944,215040,24483,332,11819,55619,163689,88579,4706,20834,153105,124628,23443,2678,56,9542,53210,109526,123503,27374,1589,0,42893,19863,56210,83891,121887,0,49017,14262,55715,90688,115062,6347,50563,88284,116633,56766,6151,4888,26666,96512,165656,27493,3529,13325,103728,155529,46139,5730,293,31,1312,11045,58088,170394,83874,2990,37859,104268,128266,42250,9111,189
0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,9,18,15,2,6,1,3,8,16,42,20,19,38,5,0,0,26,33,3,0,0,0,24,32,20,0,0,0,5,97,73,126,6,77,24,24,33,165,36,0,0,0,0,10,190,0,0,0,0,9,0,0,25,20,0,150,525
440224,226787,184984,106346,38425,3990,391567,241287,171389,118498,70146,7869,417975,171289,169643,151017,83070,7762,65396,256754,291522,249058,123940,14086,109106,288212,146721,158397,205521,92799,7,407058,409023,102458,10404,71806,9,452459,373504,92341,10703,71740,317847,162841,142035,157552,167259,53222,224879,234344,217309,209114,105348,9762,4829,23437,99047,222842,241270,409331,268751,203062,222613,234056,61132,11142,35795,356419,199161,165629,117717,126035,457
182941,1701,631,369,428,2602,176416,6298,749,387,528,2299,177409,3797,873,460,503,1638,38176,15106,13236,16706,24894,74541,83373,46217,28229,14088,3367,1673,93391,79311,1321,52,4,0,94087,78993,949,46,4,0,139083,31020,4701,1841,1102,1229,80838,27108,27265,22193,23586,9951,339,672,984,2155,6384,172125,45827,35740,26446,17620,19407,31907,137868,28977,7022,1633,697,750,261
210429,6598,1534,228,58,16,200200,12206,4292,1755,389,21,189131,21338,5232,2497,643,22,11021,31732,46039,57736,56015,16320,69997,84322,36537,17760,9169,1078,1725,84271,93405,32548,6068,846,1703,88854,92231,29318,5971,786,109607,73151,21070,10323,4285,427,92605,75824,33820,13748,2832,34,68,168,1218,5376,19142,192891,52462,62940,52076,32136,16546,2703,92890,76548,28428,10692,5334,4971,590
36386,115006,51548,25273,19681,8057,90240,87167,32879,18891,18976,7798,155068,51666,17781,11421,14601,5414,770,1619,4016,14810,67412,167324,139169,61258,23489,13795,13816,4424,84973,155647,12792,2468,71,0,86527,155093,11922,2342,67,0,137087,59896,21959,12333,14510,10166,681,1058,6509,102064,137478,8161,1267,9225,9372,9814,24039,202234,31,1525,13995,25645,96296,118459,194598,31264,10851,9465,8561,1212,47
0,0,0,0,0,0,0,3,7,4,10,4,0,12,11,17,8,8,65,3,2,0,0,0,70,20,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,36,0,12,71,30,17,3,73,19,16,22,4,6,70,0,0,0,0,20,90,0,0,0,0,36,0,12,30,33,10,33,85
352,5234,41404,102769,219867,22414,1063,11595,36171,88072,221782,33357,993,5472,23975,71173,217941,72486,48598,37270,50671,114035,130244,11222,4839,19270,28823,35528,90272,213308,0,1385,5406,29957,232456,122836,3,1552,5618,30720,243791,110356,1717,5414,25948,42600,88330,228031,20155,30124,35925,74532,188195,43109,29097,208880,127297,23890,2810,66,217761,66137,41610,29770,28547,8215,1191,2063,11397,52049,83492,241848,485
47746,25708,10953,4210,4840,66485,34236,30109,17438,7669,7399,63091,23938,30647,24774,13136,9854,57593,46625,27137,15944,10257,8956,51023,67508,30536,29371,22585,8969,973,110176,40510,7719,1439,98,0,110326,40937,7207,1379,93,0,48245,33958,33521,26848,15887,1483,46788,23364,13543,9852,8966,57429,28113,22244,37885,39800,24679,7221,8917,20146,19143,12367,10650,88719,80239,17603,22520,18680,12509,8391,15
561,13035,93769,213482,245084,45338,1508,32792,130894,158748,224463,62864,3922,48314,124684,152508,197110,84731,14398,41581,99068,168069,221249,66904,8623,26676,115832,173474,164879,121785,0,4263,120664,253459,182078,50805,0,5213,125492,246677,185129,48758,8867,33271,99392,155692,183206,130841,8481,18451,63542,164475,265610,90710,17531,162371,145113,136457,125894,23903,109394,100725,163050,152557,70146,15397,14518,121682,145666,116878,78132,134393,127
0,0,0,0,0,0,0,4,5,2,5,5,0,11,18,12,5,10,67,5,4,1,0,0,61,14,12,4,0,0,0,0,0,1,14,17,0,0,0,0,22,14,0,18,43,30,31,11,75,15,10,18,23,13,68,4,0,0,0,30,100,0,0,0,1,26,0,1,52,40,2,20,139
0,13464,43145,84397,144586,37055,254,18886,45655,77290,145692,34870,11002,45074,57337,91416,104975,12843,6135,10637,18921,70621,170498,45835,6727,27496,48151,95312,123588,21373,28,9394,43269,108402,133655,27899,35,10474,46205,107933,134123,23877,11094,36868,51689,73538,110930,38528,2155,4628,13923,56979,219629,25333,7867,31581,73490,87002,76700,46007,792,28027,147848,85896,47355,12729,22573,66790,93222,83479,45286,11297,164
0,15208,71090,61992,30271,9579,2430,70354,63587,32763,12678,6328,40900,86643,39641,13110,4186,3660,25835,39014,44140,43798,29441,5912,41967,68771,44113,22310,7356,3623,25552,156476,5967,145,0,0,23953,158521,5541,125,0,0,35803,64170,41306,27450,13055,6356,19624,50026,80291,30120,4587,3492,9879,7057,20333,34143,57098,59630,187,3912,16679,40282,77642,49438,50393,59271,35227,21143,12381,9725,214
2,394,1024,932,1184,301,128,905,667,790,1098,249,161,1030,721,850,938,137,1334,593,1107,651,144,8,1111,379,491,767,904,185,0,79,648,1034,1468,608,0,85,643,1028,1497,584,927,448,521,726,981,234,1106,379,771,844,646,91,1337,761,680,574,357,128,46,518,806,694,580,1193,363,692,683,691,668,740,494
2,3,1,2,0,6,4,6,6,11,11,25,0,7,16,28,15,25,76,17,3,13,10,0,50,25,24,16,11,0,0,0,29,5,4,0,0,0,30,8,2,0,0,13,44,26,36,28,56,23,9,12,24,44,103,3,2,0,0,40,90,0,0,2,1,77,0,5,47,78,8,15,583
56628,147114,100337,79100,27593,938,80305,119122,81686,82152,46355,2090,57647,115479,82757,92052,60561,3214,18032,94553,138419,106715,49942,4049,28424,68136,73140,82484,108001,51525,10111,259492,138702,3397,8,0,10022,267306,131641,2734,7,0,43087,82459,79139,83310,97540,26175,54017,122165,95593,76327,59177,4431,2360,10405,85263,134359,130238,49085,131857,117754,73751,45498,32103,10747,17405,74693,83272,82518,82555,71267,367
0,0,78,10426,144008,116721,0,49,8209,54549,183474,24952,79,17902,67057,115768,65682,4745,3620,9966,22518,57560,135759,41810,4827,38683,97928,83487,40538,5770,2,137847,103992,26540,2830,22,3,147427,97561,23577,2649,16,5316,44154,83131,74733,52571,11328,1148,2126,10298,68420,179798,9443,3175,17919,46880,93619,96731,12909,3,1185,19514,60073,130260,60198,24141,126759,64235,31411,19696,4991,147
22507,434,464,507,876,20710,21196,714,669,844,1724,20302,19441,1608,1264,1626,2509,19041,14920,2330,1817,1871,2668,22108,36089,4931,4193,2067,523,23,48951,196,5,0,0,0,48961,187,4,0,0,0,33935,4358,3766,3728,1069,23,20242,3036,2452,2494,3240,14647,13939,7447,6465,1159,615,13724,2490,1221,912,780,1009,29233,39981,272,36,16,5,2,252
0,0,0,0,0,0,6,0,0,0,0,15,18,0,0,0,0,45,28,0,0,0,0,70,36,0,0,0,0,87,46,0,0,0,0,0,64,0,0,0,0,0,51,11,9,6,5,166,84,2,4,1,5,240,48,2,0,0,0,50,150,0,0,0,0,18,4,13,42,21,0,46,628
20,531,8106,42316,339298,59221,229,3373,40705,219893,172947,12345,1179,74721,207176,125128,38752,2536,6484,20906,65221,155535,186070,15276,12759,81194,148358,145654,58566,2961,0,5524,239174,192691,11343,760,0,10719,244641,182455,10991,686,16455,104005,141433,118083,63202,6314,4582,14269,70743,202434,152366,5098,2212,9585,43835,150584,225453,17823,170,5169,57537,137724,184318,64574,26286,186930,165190,50914,16771,3401,194
7,0,0,0,0,0,22,5,3,0,5,7,19,10,9,4,8,6,62,0,0,0,6,2,62,12,0,2,8,0,0,21,5,0,0,0,0,24,4,0,0,0,31,32,14,14,1,13,79,12,6,0,0,15,59,1,0,0,0,20,60,0,0,0,0,47,0,1,31,35,5,20,625
188,57327,127691,118920,98608,86609,11952,107567,82676,94984,98629,93535,96072,119663,76115,57981,65925,73587,728,2323,8191,48818,204070,225213,87283,110921,89605,73995,67061,60478,20523,226325,133861,85965,22666,3,20706,240794,126376,79733,21734,0,95774,119996,77980,53671,54526,87396,482,1226,5566,65484,313474,103111,41365,43154,37161,53678,102373,211612,23,1527,66484,145668,168941,106700,189731,122500,64396,37713,47945,27058,79
161310,2300,527,187,123,332,159835,3423,805,312,164,240,155155,7045,1714,560,163,142,57617,23544,20275,19832,23816,19695,92989,35902,23139,9418,2969,362,163275,1477,26,1,0,0,163308,1445,25,1,0,0,120923,32866,7345,2649,856,140,104373,29871,16569,9932,3541,493,352,766,1688,4062,12525,145386,41123,27673,19914,16403,21334,38332,99173,48358,11972,3608,1160,508,270
0,0,0,0,0,0,2,1,3,0,3,5,2,4,7,4,7,4,41,1,0,0,7,0,48,16,2,4,7,0,42,6,0,0,0,0,48,8,0,0,0,0,11,39,65,43,22,30,142,18,24,20,4,37,34,0,0,0,0,30,90,0,0,0,0,18,0,1,23,35,3,41,257
1551,8566,32252,139807,466873,304906,3302,8067,21885,78320,434115,408266,1425,8372,22389,71536,407098,443135,13632,35909,76545,162608,407928,257333,4095,6276,14957,44804,204163,679660,3,4163,32691,128641,558671,229786,2,5065,33086,126531,581718,207553,2766,6477,15092,37520,157687,734413,8360,10390,22738,70135,395505,446827,41312,594503,213520,73571,26901,4148,334497,429214,138821,33815,12718,4890,2316,14820,48874,103213,200655,584076,119
0,0,0,0,0,0,10,0,0,0,0,25,17,1,0,0,0,45,23,0,1,1,0,49,26,0,0,1,2,55,30,0,0,0,0,0,32,0,0,0,0,0,39,1,0,0,1,81,46,0,1,0,1,113,46,5,0,0,3,21,86,1,1,0,1,27,3,6,19,15,12,28,225
0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,11,7,17,28,12,2,4,8,2,25,13,15,10,14,0,0,0,0,27,1,0,0,0,0,34,0,0,0,0,32,38,39,31,37,24,8,16,27,49,42,1,0,0,0,30,90,0,0,0,0,18,0,3,28,37,3,31,445
7983,222068,464394,535936,416244,20240,13778,162230,294877,464275,665232,66473,5486,66271,190130,383445,890227,131306,458029,433257,395325,287110,86049,7095,56252,219471,371884,515848,446101,57309,0,3997,11499,25200,76253,1549916,0,4739,11155,24252,78503,1548216,14282,78744,295128,572126,672736,33849,181372,234715,322598,415383,473941,38856,685189,594341,234283,102509,42286,8257,59006,256878,278837,461223,538555,72366,12645,70210,187766,587334,594953,213957,516
162522,14467,2201,405,84,388,168734,9016,1631,259,121,306,168893,8288,2088,470,107,221,48001,26535,24307,22926,27867,30431,106587,40566,20037,9008,3327,541,176289,3691,69,0,0,0,176323,3665,61,0,0,0,144239,24986,6391,2761,1448,241,98413,35387,21400,16778,7411,683,20,212,2091,5208,15040,157496,18214,26082,24470,22600,33356,55344,132743,33342,7806,3492,1499,1184,262
19189,242918,107511,25933,18295,4059,155504,195250,34628,15331,15515,1677,328315,51220,15029,10516,12033,792,2779,4665,11308,18606,61404,319143,299052,74897,21565,13473,8126,792,301151,109310,7022,421,1,0,303309,107661,6560,374,1,0,301567,65704,20486,12511,14777,2860,2451,3618,22575,202172,185545,1544,999,7718,9199,10152,19939,369898,69,1492,8375,24233,108496,275240,364246,26246,10710,11581,4770,352,53
418680,358755,140969,81516,41938,18391,432754,391618,96752,69069,52564,17492,457787,291132,164368,73341,60157,13464,151491,244712,268689,216713,143055,35589,291043,189653,165536,169767,167812,76438,270,123810,356951,281614,182178,115426,368,168487,332126,265143,184827,109298,355043,216422,158686,140590,135601,53907,301356,438076,151712,100216,55573,13316,26673,84921,128323,158134,224399,437799,293147,186999,124098,119070,241428,95507,298685,175574,143032,111720,84406,246831,563
90,1811,1341,525,181,23,1148,2025,534,192,66,6,1909,1496,435,98,28,5,2371,790,428,200,127,55,3041,589,261,68,12,0,0,1562,2285,124,0,0,0,1904,1965,102,0,0,2808,743,278,115,26,1,2624,960,290,81,12,4,1048,316,401,643,852,711,1,18,79,169,596,3108,2154,1005,482,224,90,16,634
74518,114713,119683,118062,51954,7568,108829,111105,110868,107232,40970,7494,112523,114551,124276,93338,36552,5258,19450,103949,184036,131998,41602,5463,29321,99843,113520,133195,91271,19348,27130,410068,45066,3754,480,0,31311,420597,31036,3085,469,0,76365,111008,109000,108856,69582,11687,33639,107167,172623,120345,47448,5276,10244,7069,61398,152811,144888,110088,46543,146650,159424,86967,32522,14392,14542,128510,135903,108912,70418,28213,358
0,42,4315,47083,145644,13377,77,3613,13570,74683,110052,8466,118,5926,33284,94082,69499,7552,3334,24176,32508,58683,80937,10823,755,5133,32116,83048,72007,17402,0,4828,42967,77935,67101,17630,0,6850,46609,74074,67379,15549,915,8247,31994,68513,82906,17886,1091,5913,24732,69111,98090,11524,1337,22606,77555,79309,27865,1789,10728,31479,79966,58725,27069,2494,1052,26530,64956,60129,40622,17172,422
0,28,814,2309,3636,1122,48,467,1231,2999,3068,96,187,1396,2635,2594,1085,12,2663,2537,1834,766,103,6,1099,3828,2400,514,68,0,0,630,4798,2448,33,0,0,979,4866,2028,36,0,716,2276,2957,1640,303,17,639,1818,2900,2307,240,5,1547,1490,1597,2000,1190,85,0,0,34,238,2788,4849,452,2668,2984,1684,118,3,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
17926,226848,310809,295980,207841,22846,15469,130325,259964,300393,335932,40167,9358,32876,180580,357068,443923,58445,417814,286321,211333,122953,39566,4263,50933,281918,312817,268348,162583,5651,0,9634,1803,3748,21630,1045435,0,9759,1732,3713,23026,1044020,12293,53753,328780,398617,285296,3511,173802,224804,233569,226912,205897,17266,369686,516153,126394,45976,20226,3815,7400,33896,111737,301531,545644,82042,16135,53603,222327,519822,229545,40818,515
0,72,1102,2646,6441,3018,188,1284,2350,3613,4064,1780,546,1969,3134,4240,2155,1235,5816,4176,1559,617,440,671,1638,2601,4301,3038,978,723,0,645,4114,8267,253,0,0,724,3984,8316,255,0,846,2109,3292,4027,2251,754,2952,3521,3223,1619,804,1160,3935,3815,2955,1794,712,68,60,200,557,1704,6850,3908,439,1043,3576,4205,2156,1860,603
45748,167554,85365,39191,35767,17489,115961,138172,54819,31137,34776,16249,206022,91355,32406,21917,28633,10781,5289,7066,10470,35333,141733,191223,185305,104345,42189,25276,25924,8075,89363,255748,35148,10659,196,0,90530,256188,33725,10486,185,0,175054,102522,40866,24562,26463,21647,3219,4842,15166,173236,179660,14991,5755,21991,16732,19173,45608,281855,56,1333,25339,49775,160714,153897,268995,59355,21798,17635,18644,4687,46
147925,57739,18064,5375,1434,933,121603,57187,33032,14761,3962,925,82561,61515,49936,31603,5131,724,84717,69475,43560,22884,9659,1175,65938,56712,52315,40599,15097,809,14678,51807,111940,51329,1715,1,14692,54386,111397,48935,2060,0,45675,56821,52607,51279,24114,974,112475,50324,38708,22167,7002,794,1234,3372,23567,77786,99580,25931,12710,48827,65576,44174,38383,21800,15198,67471,96544,42721,8272,1264,6
397876,16773,5265,2156,875,470,364348,34758,12506,6519,4484,800,332306,58473,18277,8690,5042,627,17425,46705,76825,124951,127792,29717,165001,118744,66012,41304,25303,7051,36781,234286,96026,44834,10505,983,36324,243867,90912,40956,10478,878,222738,103813,49957,28142,15197,3568,153284,154384,75069,28663,10777,1238,1006,1362,5785,18121,55209,341932,96529,107567,90456,66232,53469,9162,214931,100293,51484,26572,15697,14438,576
0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,7,3,25,18,11,3,4,10,10,15,8,15,7,21,11,0,0,0,0,4,38,0,0,0,0,6,52,0,0,50,30,65,121,68,23,1,13,48,169,44,0,0,0,0,30,90,0,0,0,0,18,0,0,25,44,0,30,350
22,61841,83982,43997,14267,11312,26674,107327,47402,17871,6212,9935,92511,82173,22468,6798,3139,8332,18899,21435,27072,40031,69818,38166,90858,75010,29079,9512,3542,7420,39712,156527,13619,5471,83,9,37678,159226,13362,5063,84,8,84233,72411,31693,13108,5216,8760,18973,33684,83422,65344,5762,8236,15320,3975,9590,20381,43938,122217,142,1309,6528,24602,96191,86649,116383,54248,21726,10115,7154,5795,222
1,0,2,3,1,0,5,7,9,2,9,24,12,13,9,16,16,18,79,8,4,2,0,5,72,15,8,6,2,2,0,16,14,2,2,0,0,15,19,2,2,0,32,42,25,23,13,12,94,17,4,6,11,15,93,7,2,0,2,20,70,0,1,2,0,69,3,17,69,20,3,12,571
27307,5660,3495,2851,3663,86834,23295,6733,4976,4594,5533,84679,18749,10231,7066,6664,7385,79715,28043,12338,7768,6064,6983,68614,82407,20859,13860,8728,3716,240,110389,12739,4296,1937,405,44,110460,12854,4145,1921,385,45,58566,30378,21202,13264,5682,718,26263,7608,5596,4878,6075,79390,35093,31611,24060,21578,14018,3450,5473,5406,4140,3654,5653,105484,95705,12935,8513,5720,4666,2271,11
111228,352244,387983,301843,103862,23220,81361,216009,336341,403222,212614,30833,38175,134237,201872,479104,392525,34467,340780,476646,272257,129787,51087,9823,25769,103480,271487,425227,349038,105379,3248,58725,166208,203326,193526,655347,3317,69484,160945,196912,198126,651596,23075,82646,191929,418684,450275,113771,122773,329213,416053,270665,114621,27055,260282,420891,269844,181016,120428,27919,296748,301785,266931,225378,162282,27256,3532,51638,133361,270508,384195,437146,455
211561,69667,13952,3895,1759,2417,206086,73424,14390,4673,2815,1863,193956,82410,16749,6149,2850,1137,16307,17525,49896,90897,76595,52031,59502,110694,81928,35289,13925,1913,1274,87768,178083,30947,4987,192,1404,108348,161422,27029,4895,153,128038,118181,34278,16561,5419,774,34720,104855,108485,43124,9948,2119,4112,3257,8834,15949,47935,223164,45466,73164,65825,56335,45454,17007,128709,109098,34753,13195,6944,10552,589
165835,174271,115742,99208,76890,5376,128892,147129,141748,131389,83637,4527,121966,162279,143472,125772,79913,3920,28253,57946,137678,215675,171429,26341,67834,100394,123266,146185,154116,45527,34,45092,165438,283918,138031,4809,30,46680,168359,277605,140715,3933,87693,130083,134624,132714,123922,28286,79210,98897,143968,182201,123223,9823,3118,19011,85132,158077,210888,161096,120990,202070,142702,82668,60780,28112,79896,152718,154324,120482,75326,54576,606
162710,171995,102466,57239,14906,731,99546,134037,96671,96930,78464,4399,82405,110075,75423,94267,129306,18571,42612,59705,91445,141349,151198,23738,47728,70991,59157,62628,108894,160649,8,31443,169604,207765,98718,2509,8,36118,169161,189006,113468,2286,52498,84894,64363,67352,122238,118702,61382,89066,99185,100973,131481,27960,9259,27325,149353,131980,110977,81153,284219,68423,48895,41677,40547,26286,46161,76703,71369,62909,65973,186932,573
