band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
245953,285573,117531,53599,17506,5288,1300,275,295006,204129,104026,70608,32065,15051,5552,588,276233,223239,98819,61346,37145,21733,7847,663,17554,97881,165566,150626,107006,90163,84746,13483,32875,161352,147772,111516,103508,89290,66609,14103,0,8081,299309,301982,106959,10003,670,21,0,11693,330124,288870,88183,7613,522,20,76506,222951,152692,97150,77180,59328,36417,4801,122521,241422,94575,84497,94487,67746,20785,992,2704,2008,7724,23220,41325,96213,266281,287550,150243,142699,139594,126159,87405,50334,23226,7365,7938,184949,205065,136989,82884,48794,32105,28301,400
3136,10417,15530,90113,150072,78561,10524,4179,9203,14364,93867,137209,78884,17748,7521,3736,11455,40364,131937,122206,39212,9716,4441,3201,15279,42718,89074,115657,70540,22497,5312,1455,10210,73556,122524,87901,41784,15897,6520,4140,26,293711,66318,2473,4,0,0,0,34,305892,54715,1888,3,0,0,0,12354,121794,118245,61408,27093,11936,5130,4572,16291,79328,131875,81502,37421,9832,3373,2910,6498,2873,4729,28069,116851,138908,53077,11527,1385,9837,24850,44900,64644,85326,109027,22563,4684,83740,126559,77619,40357,17576,6465,5532,235
548280,60391,19813,16302,20428,16992,33248,197102,456598,81968,44773,30873,22668,24719,55692,195265,365454,107706,57497,49088,46545,39578,65459,181229,364360,102961,69427,65965,60872,50282,54956,143733,398238,104787,64838,60147,70557,69309,78444,66236,619134,176627,67017,28875,13468,5189,1947,299,626900,173946,65242,27469,12332,4706,1675,286,345504,124522,72078,63185,64241,65334,92713,84979,427570,81722,59121,50557,39102,36499,52134,165851,299815,63537,48088,50060,53513,58397,113867,225279,210966,78097,58840,53025,48746,57090,90775,315017,272403,147245,85492,65552,50470,45564,52666,193164,57
0,5285,49872,147041,285925,318329,152584,732,547,13875,60881,113312,222530,338610,209295,718,1555,10212,38281,89729,191675,350620,274887,2809,13110,59479,91788,117039,171506,275128,225550,6168,5484,5624,14638,38001,110227,281035,323950,180809,0,21,1669,73836,148950,260692,360233,114367,0,33,3391,81519,152488,276789,336673,108875,4222,6946,27204,53706,120529,280719,361977,104465,7346,17050,48172,103167,201862,293547,284212,4412,4751,41691,246897,323798,212316,97779,30479,2057,326986,235500,178227,145211,44894,15487,7324,6139,1695,11794,42609,99681,153204,182537,214351,253897,425
604,2632,15893,28220,66244,90934,35769,673,1341,21140,35651,62984,76553,35909,7013,378,4145,40537,57293,71694,54563,11718,847,172,21441,84808,84577,38724,9555,1579,278,7,19010,35883,45652,52542,61258,24184,2081,359,76,182204,58183,483,23,0,0,0,117,197931,42541,364,16,0,0,0,14054,43175,49168,52167,52335,24805,4694,571,26710,58397,79050,47845,23380,4806,625,156,3704,5111,22653,62569,75582,50210,19896,1244,903,3887,17569,42123,50115,48350,50701,27321,4826,23869,50852,57197,46419,32709,19330,5767,331
0,682,3621,36980,106361,210347,220081,5080,923,5518,34187,61782,100381,193740,182620,4001,1395,12909,33378,70067,123531,161802,174171,5899,10362,48158,66627,78614,108413,144302,117797,8879,2988,8936,26531,60890,98886,147541,158257,79123,0,1599,24249,81073,123257,155801,165023,32150,0,1762,27549,85510,122435,159730,155114,31052,3004,13621,32943,58109,88805,133372,179900,73398,4534,16683,34537,57428,111216,160654,189651,8449,3293,49664,171068,153440,111292,61109,26911,6375,92853,93653,106148,126183,82221,52941,24342,4811,4225,27351,56940,83822,90710,88176,78021,153907,421
876,39259,121660,177848,223210,139230,79974,826,3176,42133,116659,133381,190780,177426,116493,2835,868,14288,44349,111679,218392,230271,154500,8536,34452,156675,135975,131264,123306,122322,74519,4370,3949,6627,17439,43650,122464,222089,248356,118309,0,6,3162,76707,197533,227750,217371,60354,0,9,5408,89089,207698,223665,200238,56776,2611,7959,24354,46582,113275,230932,265084,92086,14085,75701,133395,141219,157371,130934,122257,7921,2550,69418,273630,250846,119139,49504,16337,1459,337484,148281,122426,101273,45879,17526,6679,3335,825,9801,27989,60969,89672,101123,131005,361499,426
176828,370750,157363,55409,22929,11197,10961,11070,131491,341738,168504,82625,44522,24486,14853,8288,182326,314516,150871,78625,44462,26371,15413,3923,85608,50776,92657,125054,142833,169375,122782,27422,119886,153781,164840,143053,113952,77193,37874,5928,0,257,55451,415438,245558,81882,17114,807,0,323,48832,426002,241406,83096,16049,799,141274,245898,178148,106887,68592,43057,26371,6280,124769,149854,150605,152163,134220,70660,26684,7552,29913,13538,19258,35477,62868,134032,292595,228826,59311,143899,118532,98136,102250,110582,80565,103232,103537,225804,259972,121376,54120,27086,15018,9594,546
0,0,0,0,0,0,0,0,0,2,2,2,0,7,16,20,2,3,10,1,15,23,17,20,67,8,4,2,4,9,4,0,17,39,14,9,3,19,4,0,0,0,34,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,36,32,20,29,23,62,39,15,18,12,9,26,36,99,3,1,0,1,0,0,10,80,0,0,1,2,0,3,54,0,0,1,44,38,9,5,21,202
74172,150870,103565,50064,20717,7824,3825,705,22222,60907,75360,81368,82619,63141,24138,1987,8951,38689,52354,67981,87974,98624,55269,1900,14491,11050,19680,36527,70026,113287,123628,23053,9617,9377,15539,25585,42361,78156,136845,94262,0,3566,16382,79715,180971,118602,12489,17,0,3636,15646,84419,178463,118683,10882,13,8757,13707,26356,39444,56756,85708,137272,43742,14360,19442,30494,42971,68044,107731,124436,4264,7544,4475,16292,67704,123327,108623,68393,15384,282926,65411,25020,11442,6369,5100,5403,10071,6832,13573,31569,52844,65343,73582,83429,84570,581
499122,8380,479,146,113,107,251,927,491610,15796,1230,258,157,139,294,667,468961,37000,3105,566,243,190,285,378,62590,69433,65131,73821,75056,77808,56485,30931,228207,136397,74136,37206,21036,10643,3306,551,28421,210129,172433,76895,19459,3463,651,31,31132,217155,170479,72693,16402,3047,544,30,303436,132907,42065,17258,9380,4171,1778,487,243363,143699,66155,30964,14130,7751,1981,675,8516,838,596,940,2415,9117,40050,448256,83678,80484,79617,71564,60462,58552,49529,26265,246121,162348,52307,23098,11654,6631,3962,5134,596
22740,77185,117669,116291,90699,70962,59191,857,24220,64940,112744,104293,90765,80409,76323,1900,14082,64733,86414,103208,103159,94658,84310,5030,23420,78621,102630,110472,104713,83354,48880,3504,4924,29442,58552,78600,91080,111641,123897,57458,1,8545,98383,185561,203929,47450,11001,724,1,9207,100776,199522,195843,40043,9583,619,6720,38932,68800,76378,87653,103753,122562,50796,24841,74108,99092,115851,99394,71890,65757,4661,3142,30979,97450,144165,106165,81331,77558,14804,122548,141138,106872,75870,52953,34704,17329,4180,1946,27893,70023,81672,75677,74762,87018,136603,450
2307,21503,29817,31497,40817,45284,24594,4362,118,7464,23563,39382,57342,45286,22691,4335,205,9946,30763,47219,49125,41530,17546,3847,5821,9872,18961,30648,51081,49357,30270,4171,3628,7598,14814,26282,45347,52112,40964,9436,24,563,6936,38590,91149,52701,10193,25,25,648,7996,43384,92440,47930,7736,22,3237,11840,26901,42263,43095,35686,30309,6850,3573,7473,15683,28533,46329,73945,20768,3877,2889,8211,19266,39233,51773,50041,24928,3840,11884,41773,52929,36102,23604,17302,10699,5888,1990,13106,34224,45890,37283,26822,20501,20365,616
1,258,1629,8304,27008,83657,192478,11409,53,500,3193,12531,43143,115699,145003,4622,57,2173,17848,47692,103647,136123,14661,2543,9874,77193,139602,71898,20556,5155,447,19,5782,24064,51520,90912,100944,43953,7306,263,0,945,54620,7191,45084,31596,124229,61079,0,1022,55036,7221,46743,33890,121253,59579,3815,21715,47944,71720,86459,69195,20155,3741,3363,8690,34980,81033,136679,50789,7555,1655,9747,32252,121740,108843,40486,10382,1184,110,8,247,2262,9871,34837,98915,139397,39207,1748,8881,51199,83289,104497,52776,18506,3848,189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,7,5,16,13,4,0,6,1,2,4,5,0,47,14,17,16,12,32,2,0,0,2,24,27,9,0,0,0,0,6,18,25,27,0,0,0,0,0,5,84,41,65,106,0,52,37,18,15,15,75,117,36,0,0,0,0,0,0,10,190,0,0,0,0,0,0,9,0,0,0,25,20,0,0,150,525
347304,221392,144902,138397,86208,46554,14163,1836,307885,218231,152962,125165,96182,65370,32612,2349,373587,136097,126302,122921,119086,84605,35741,2417,25509,164009,199508,224646,201444,130997,48574,6069,25893,270958,139296,107892,115432,135994,159121,46170,0,34172,496667,285249,95651,12251,5632,71134,0,55621,497549,272802,86605,11832,5223,71124,226603,181464,108677,105979,115121,125123,116425,21364,140652,214025,156657,165198,158848,115589,46969,2818,2962,7752,32882,83717,162154,183876,183667,343746,209889,164462,147361,172714,184611,96124,18480,7115,3246,227355,215448,145326,127606,102047,83156,96572,457
180759,3415,683,416,284,273,478,2364,169060,12521,1398,484,290,344,614,1966,173353,6934,1222,570,359,307,489,1446,32978,12895,10466,10179,11593,15132,25406,64010,68947,40930,28305,19637,11689,4748,1326,1365,67046,86563,19844,570,50,5,1,0,69495,88045,15998,491,44,6,0,0,114353,48600,8996,2855,1459,1005,675,1033,71046,25406,18526,20233,15824,17688,17536,4682,264,357,595,779,1479,2649,9512,167024,35252,29492,24472,18797,13293,13293,17281,25067,114947,43424,11205,4291,1372,638,472,598,261
206027,8807,2849,878,202,68,20,12,191034,17611,5228,2825,1505,553,98,9,173097,31408,7655,3541,2111,899,145,7,5444,19573,25702,38073,40816,48262,33048,7945,41206,78079,47192,24379,14210,9252,4194,351,390,21675,94895,62441,27635,8968,2458,401,405,23663,94503,64217,25361,8175,2146,393,73732,87114,29233,13749,8492,4532,1889,122,63032,77629,38927,22661,11548,4377,682,7,50,68,243,1093,3248,8672,26455,179034,38160,45754,45864,37700,25656,16940,7703,1086,58403,82550,38769,18144,8682,5072,3502,3741,590
11342,85777,71855,33966,20704,13737,16051,2519,42502,103397,41886,22501,14949,12136,15846,2734,122715,67562,22084,12154,8606,9585,11282,1963,503,943,1546,3413,9690,24777,90952,124127,99662,79410,28929,15915,10501,10911,8581,2042,74,218054,28069,7215,2346,193,0,0,59,219220,26857,7406,2248,161,0,0,105813,70200,28143,14786,9604,8664,12845,5896,484,628,1210,5926,57799,149350,37941,2613,235,5163,7611,6855,6838,11301,30515,187433,9,324,2790,12428,17463,35527,148183,39227,173759,41749,13953,7252,6632,7956,4479,171,47
0,0,0,0,0,0,0,0,0,2,3,5,3,4,8,3,0,2,10,11,13,9,7,4,64,1,3,2,0,0,0,0,57,29,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,36,0,0,22,61,27,13,9,1,63,25,6,14,20,5,3,4,70,0,0,0,0,0,0,20,90,0,0,0,0,0,0,36,0,2,13,27,29,12,3,32,85
81,1177,10453,35279,65975,148045,129346,1684,642,3448,14913,29826,62014,111044,168361,1792,715,1448,8887,19390,44581,101338,210193,5488,36630,31702,28447,39760,81572,109431,62034,2464,2597,10004,18235,22096,24996,42177,107256,164679,0,35,2095,4661,15824,71916,257736,39773,0,80,2177,4916,17306,82796,246641,38124,1522,1132,8486,21939,31270,42201,115298,170192,13695,21848,22556,28105,47361,100384,154216,3875,9171,108229,168419,79455,21759,4312,686,9,186241,70383,39402,29482,22619,21885,18817,3211,990,833,2810,10018,33954,58233,71092,214110,485
39079,25183,13525,6620,3290,2965,5433,63847,25716,24830,19709,11528,6019,4812,8396,58932,17861,21209,22885,17404,10493,7489,9245,53356,37385,24383,16765,11173,8017,6647,7209,48363,59648,23029,22719,22019,18034,10637,3459,397,103339,30085,20630,4351,1350,181,6,0,103733,31245,19020,4472,1283,185,4,0,40047,24657,26239,24781,21002,15627,7198,391,37956,22339,13734,9666,7629,6613,8006,53999,22704,16171,18911,30456,30891,22780,14589,3440,5870,12007,16574,13755,9567,8259,8035,85875,74443,14253,14608,17058,14459,11216,8077,5828,15
107,3018,20821,83419,158350,179686,154254,11614,561,8961,48264,107408,118494,130829,184214,12538,1273,17078,59389,99180,113351,121256,185983,13759,10181,18648,46752,79466,118437,163562,144014,30209,6957,8992,40663,94519,126729,134994,120749,77666,0,81,13110,111736,180600,179345,104719,21678,0,81,14194,116430,177001,181712,100403,21448,6232,13316,40708,81274,114316,130700,151252,73471,6877,8009,22194,53394,114305,165932,219838,20720,9305,72834,135353,107523,101730,106247,69616,8661,76971,81703,84110,130385,120476,78134,29492,9998,4825,57887,112318,106836,90294,69689,56261,113159,127
0,0,0,0,0,0,0,0,0,0,5,4,1,3,4,4,0,1,13,15,8,7,11,1,62,8,2,4,1,0,0,0,50,19,10,8,4,0,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,11,13,12,0,3,27,31,22,21,28,1,71,13,7,9,13,11,24,6,64,8,0,0,0,0,0,30,100,0,0,0,0,0,3,24,0,0,3,50,35,7,0,20,139
0,2249,24439,29921,61771,84723,110896,8648,2,6846,21495,36452,53044,87039,112009,5760,2426,29630,36921,44436,63874,83796,58919,2645,4606,5937,8872,16278,38460,111429,121006,16059,2727,17184,24028,38435,64306,95788,72965,7214,0,2743,11688,38260,68298,106762,87814,7082,0,3149,11495,42070,72990,108396,77915,6632,4236,23181,30610,41624,52120,72432,83572,14872,1650,2374,4717,11965,30999,112635,154456,3851,4768,14239,35136,58795,65923,60790,54984,28012,246,4959,54078,117384,70259,41392,29196,5133,11019,40320,60347,70899,64831,46351,23894,4986,164
0,385,30117,55796,49797,30796,15039,6210,618,30599,60541,44613,26664,14659,6330,4116,11462,82899,46060,26763,11502,3860,3239,2355,17301,27126,30787,33775,33632,27778,15403,2338,20488,59547,43738,31078,18583,8602,3387,2717,1127,156854,26976,3038,145,0,0,0,1138,157321,26383,3173,125,0,0,0,18545,53135,40290,29309,21919,13865,6236,4841,13343,25953,50940,59705,27426,5474,2992,2307,8742,3514,8217,16796,24356,33910,54502,38103,55,1082,5636,14005,27633,44778,73320,21631,30122,53801,36369,24599,16726,11265,8254,7004,214
0,130,579,711,726,698,911,82,22,576,592,510,574,700,805,58,16,698,631,567,595,747,550,33,1228,350,609,847,565,184,51,3,966,331,307,377,564,635,612,45,0,1,159,567,712,1050,1022,326,0,0,150,578,715,1086,1003,305,787,372,341,396,519,644,710,68,1039,224,436,557,646,566,355,14,1115,654,511,498,468,295,237,59,18,182,563,607,524,485,400,1058,232,451,541,514,536,478,537,548,494
1,3,1,1,2,0,0,6,3,2,5,6,9,10,5,23,0,2,9,12,22,8,18,20,66,26,1,3,7,14,2,0,39,29,14,17,5,20,2,0,0,0,1,28,3,6,0,0,0,0,0,30,5,5,0,0,0,1,27,29,19,31,31,9,49,15,18,6,9,17,25,29,101,4,2,1,0,0,0,40,90,0,0,0,1,2,7,70,0,1,7,44,72,12,4,13,583
26224,109193,96042,72620,63411,36462,7505,253,46314,101203,72929,60667,61273,53847,15129,348,28535,95093,69782,62473,68790,62829,23687,521,8665,45817,91244,105278,85910,53724,19824,1248,14587,46832,53088,55193,60007,72420,84921,24662,173,123471,216918,67743,3360,45,0,0,172,129963,209448,69386,2704,37,0,0,23822,61281,60385,59197,61836,68353,68403,8433,26685,89238,87394,68458,58449,51906,28937,643,1883,3123,17028,75994,103667,93658,94425,21932,95536,100841,75608,51377,35487,28237,19102,5522,5374,46944,60453,62599,61322,62795,64121,48102,367
0,0,0,78,4501,38869,201107,26678,0,0,547,7711,33183,103474,123082,3236,0,5585,22567,56886,88936,73516,22972,771,2597,4714,10554,18239,37913,77546,108557,11113,2019,14510,47990,76919,65995,42676,19234,1890,0,33518,150473,57850,23438,5276,678,0,0,36506,149112,59373,21254,4490,498,0,1851,18148,49401,63201,57923,46708,29898,4103,870,1078,2660,8964,38832,139065,78369,1395,2044,6483,21480,37967,65376,84730,49943,3210,0,95,3016,17591,40322,73880,114386,21943,5301,85190,82829,41815,24499,18516,10921,2162,147
22256,483,308,358,353,396,1266,20078,20911,689,454,525,649,861,2561,18799,19027,1209,1113,964,1124,1594,2617,17841,14028,2241,1456,1342,1336,1668,2565,21078,34273,4489,3302,3149,1743,741,122,7,48394,745,11,2,0,0,0,0,48461,680,9,2,0,0,0,0,31692,4813,2544,3010,3099,1453,263,5,19338,2617,1994,1781,1900,1894,2904,13683,11901,5876,8821,1253,907,560,569,13462,2069,1101,824,629,551,677,958,28836,39570,621,83,15,14,4,4,1,252
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,18,0,0,0,0,0,0,45,28,0,0,0,0,0,0,70,36,0,0,0,0,0,0,87,46,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,45,11,8,7,5,5,2,165,82,3,3,2,1,2,3,240,48,0,2,0,0,0,0,50,150,0,0,0,0,0,0,18,4,3,20,32,21,0,1,45,628
2,89,1444,7122,22966,125930,282703,9236,97,588,5900,37722,148604,183297,71054,2230,234,16706,105972,160164,104762,47519,13694,441,4627,8620,25048,54316,107532,153690,93673,1986,5970,37801,81509,117031,115929,71357,19126,769,0,145,27966,216587,178446,21911,4261,176,0,159,35037,220164,170218,19821,3916,177,5617,54176,94302,107798,94532,61730,29752,1585,3309,5451,18176,62658,136068,183980,38839,1011,1767,2847,13580,37438,97370,184555,106716,5219,50,939,10383,51504,97698,132182,131461,25275,6971,95858,166042,109535,42855,18690,8185,1356,194
6,1,0,0,0,0,0,0,22,0,6,2,0,2,6,4,18,10,7,3,4,5,3,6,61,1,0,0,0,3,5,0,55,17,2,0,1,7,2,0,0,0,25,1,0,0,0,0,0,0,28,0,0,0,0,0,25,23,17,12,13,1,4,10,78,7,9,3,0,0,2,13,59,1,0,0,0,0,0,20,60,0,0,0,0,0,0,47,0,0,3,29,32,8,0,20,625
4,12810,81378,91014,94520,71968,92338,45311,754,65169,74981,61291,72348,68461,94725,51614,54388,111502,71554,54406,44268,43042,64602,45581,477,1063,2604,7098,26144,93396,224727,133834,40452,112090,65725,69542,56445,50447,53877,40765,5,169984,116678,94042,66986,35690,5958,0,7,176883,117127,93859,65048,32440,3979,0,59610,103775,75947,54418,41256,37170,48173,68994,314,617,1403,4940,32079,185669,212506,51815,22961,42880,27294,28545,37687,57480,104407,168089,7,190,4373,63464,108019,110640,169310,33340,144779,113730,74663,43455,28692,29271,47394,7359,79
158742,4218,839,338,151,103,113,275,156634,5602,1286,541,260,123,158,175,148662,11619,2621,1012,487,159,123,96,49629,20972,15270,15565,13956,17194,19065,13128,80596,32408,23569,15457,7912,3541,1121,175,155554,9072,144,8,1,0,0,0,156057,8570,140,11,1,0,0,0,102124,42251,12400,4359,2191,1052,330,72,93005,26709,17897,13202,8388,3669,1666,243,208,506,707,1385,2673,5527,17705,136068,32236,24051,18181,14242,12132,13870,19910,30157,71431,60630,19936,7506,3032,1316,603,325,270
0,0,0,0,0,0,0,0,2,1,1,2,0,2,3,3,1,5,3,4,3,4,4,4,37,5,0,0,0,3,4,0,35,18,12,1,3,5,3,0,21,27,0,0,0,0,0,0,28,28,0,0,0,0,0,0,7,26,34,48,29,31,22,13,124,30,8,22,16,6,7,32,33,1,0,0,0,0,0,30,90,0,0,0,0,0,0,18,0,1,2,21,31,6,1,41,257
567,4217,9592,27993,82439,231344,494468,103335,1773,5065,7853,18563,48334,156275,597517,118575,493,4141,8868,18684,45188,129346,586111,161124,8462,19282,35892,62450,106701,217635,377621,125912,2996,3689,6054,12589,27929,77291,291378,532029,0,404,9831,26622,75484,230421,564000,47193,0,438,10276,27439,77407,248197,544510,45688,1956,3309,6595,12475,24431,58951,233249,612989,6256,6682,9824,18726,43446,127419,558959,182643,9439,319668,389286,130942,60823,30051,12164,1582,209587,372905,237193,82847,28130,13591,6343,3359,1362,5506,18574,40568,70656,114142,222405,480741,119
0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,25,13,5,0,0,0,0,0,45,23,0,0,1,1,0,1,48,26,0,0,0,1,1,2,54,30,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,38,1,1,0,0,0,1,81,46,0,0,1,0,1,2,111,45,4,2,0,0,2,1,21,84,2,2,0,0,0,4,24,2,2,8,16,13,9,6,27,225
0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,0,0,0,0,7,7,9,12,28,7,5,2,2,6,6,0,11,23,6,13,10,7,7,0,0,0,0,0,26,2,0,0,0,0,0,0,30,4,0,0,0,0,0,32,30,19,38,21,22,31,8,8,12,10,33,37,41,2,0,0,0,0,0,30,90,0,0,0,0,0,0,18,0,1,4,26,34,4,2,31,445
2348,70188,265700,356209,413271,388478,169488,1183,3499,75646,170340,221400,311686,470047,412449,1798,2452,22577,83548,153310,265294,474194,659338,6152,319841,365007,327480,274283,232871,114808,30252,2323,30788,113382,209464,293973,372635,394132,237918,14573,0,216,6301,8979,16236,33651,106961,1494521,0,202,6799,8893,15673,35434,102742,1497122,11751,22069,111065,243269,389704,569589,317594,1824,129596,150291,193232,265566,317780,355279,252505,2616,410190,661193,283168,159262,84895,43451,21358,3348,22508,156347,202953,212913,315848,471943,253765,30588,5086,32957,76188,156390,396968,537579,352299,109398,516
140204,33247,4361,1378,362,81,99,335,160048,15175,3139,1019,237,76,123,250,161094,13608,3325,1242,422,104,105,167,39861,22145,18330,18507,16319,19357,23830,21718,90925,39548,23642,13075,7452,3744,1402,278,166939,12559,535,16,0,0,0,0,167523,12007,504,15,0,0,0,0,125244,36974,9271,4127,2237,1426,662,125,84751,31835,21160,17454,13984,7399,3189,300,7,65,387,1864,3618,6415,20535,147176,12571,18160,19898,18137,16606,20176,31242,43276,101552,55779,11467,5093,2844,1562,836,933,262
11888,96478,201935,59317,21025,13176,13481,605,39248,263984,60720,21430,12053,10388,9744,338,279700,85051,19540,10273,7748,9948,5469,176,1869,2936,4573,9374,13142,22429,96458,267124,229612,121922,29697,14283,9923,9398,2735,335,45862,346808,21540,3273,416,6,0,0,51921,341480,20692,3437,371,4,0,0,253924,93263,26646,13924,9653,9440,10044,1011,1842,1999,4244,20559,125064,229042,34852,303,463,2950,7774,6729,7200,10346,24720,357723,23,376,2419,7118,15838,36243,208630,147258,345438,35909,12420,7435,8381,6858,1358,106,53
254960,379340,188099,96005,63116,43359,22859,12511,285680,392594,170571,72279,54980,44096,30624,9425,334226,278758,191631,108672,57925,46099,36211,6727,115764,163495,202057,183576,185154,114520,74672,21011,167660,230334,123631,124607,127057,130746,106387,49827,0,7327,230158,243546,210117,158899,144112,66090,0,10075,251392,239514,207504,153722,133903,64139,286134,187446,144654,111917,105361,113704,79007,32026,166172,386372,235620,102980,76957,55652,28341,8155,20842,39765,80049,99261,112310,146655,204318,357049,230992,167329,117916,88007,84030,132081,201469,38425,218275,178209,117069,103738,87096,70025,64480,221356,563
1,481,1847,913,419,226,78,6,298,2201,816,392,167,64,31,2,1208,1704,648,280,84,35,10,2,2107,699,497,286,157,97,107,21,2671,737,313,170,59,18,3,0,0,24,2548,1275,120,4,0,0,0,108,2680,1081,99,3,0,0,2453,783,406,187,102,33,7,0,2140,1101,435,198,65,25,4,3,922,285,241,317,469,561,753,423,1,2,25,70,111,278,776,2708,1747,1007,568,319,199,90,34,7,634
34928,104907,78262,90817,81419,70671,21041,4453,68433,99529,81471,81369,81212,51666,18739,4079,71656,100486,84341,94867,73672,46881,10816,3779,11315,47607,112925,135588,107377,53396,15319,2971,15092,64254,77033,86305,102517,83845,48386,9066,313,264468,201291,16192,3227,955,52,0,503,282790,185360,14291,2680,851,23,0,37286,97845,79216,82026,81729,69101,32806,6489,19905,51148,115460,126916,99134,56901,13426,3608,8332,4276,10763,55340,112327,115163,113511,66786,22511,90025,123425,116656,71525,36002,16231,10123,6028,66522,105738,100667,84347,65312,40955,16929,358
0,2,108,4247,26745,93921,84389,1049,18,738,4602,11902,41481,100586,50577,557,67,1643,8268,29350,67505,68495,34565,568,1348,11683,21462,25525,39753,61082,47541,2067,566,1281,8463,27694,58437,67825,37206,8989,0,603,9969,37223,54662,56820,45835,5349,0,795,11981,40683,54807,56401,40868,4926,424,3071,10283,27378,47407,67392,47797,6709,592,2596,8282,20266,50892,72518,54178,1137,720,4391,35036,61351,62916,36282,9395,370,4995,18373,34635,64170,46567,30996,9499,1226,237,7947,33905,50449,46465,37081,24598,9779,422
0,0,122,720,1644,2204,3146,73,7,208,501,1030,2290,2323,1546,4,10,742,1402,2064,1859,1667,165,0,1944,2071,1687,1332,633,202,37,3,620,2218,2968,1521,451,113,18,0,0,0,1646,3782,2308,172,1,0,0,2,1926,3917,1948,116,0,0,434,1176,2090,2249,1416,440,101,3,509,693,1935,2220,2044,456,52,0,1175,1177,1068,1214,1500,1288,473,14,0,0,2,32,121,741,4178,2835,95,1527,2265,2217,1538,233,34,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
3424,88944,221482,241733,230365,184116,109419,2767,6988,55590,141489,201691,229475,231793,212778,2446,7517,8346,52726,154225,265149,297810,293229,3248,316505,251186,192891,154886,104909,44527,15552,1794,24543,137146,261112,222867,205197,174008,56612,765,0,142,10054,1241,2073,7100,38659,1022981,0,498,9678,1315,2181,7683,38672,1022223,11409,10144,92921,280352,311055,282908,93230,231,117390,166666,164871,183248,177414,168268,102350,2043,144026,583282,205452,79473,37641,20770,10111,1495,3598,15804,39149,94482,198628,382673,322851,25065,10169,25170,61253,195473,407080,265013,101108,16984,515
0,2,218,954,1822,3634,4777,1872,22,690,1286,1824,2591,3535,2052,1279,186,1218,1838,2407,3161,2606,970,893,4592,3789,2136,1034,506,352,315,555,1175,1550,2407,3408,2687,893,719,440,0,0,1267,3492,7537,979,4,0,0,0,1234,3474,7736,831,4,0,624,1097,1939,2587,2965,2673,895,499,2294,2425,2546,2431,1329,668,721,865,2796,3258,2513,2138,1445,807,309,13,34,103,225,455,966,3840,5674,1982,366,349,1432,2911,3288,2227,1341,1365,603
9909,123954,109236,55568,32406,22606,32223,5212,53896,148771,68950,37335,24599,20706,31706,5151,153581,113614,40720,21868,16560,17733,23355,3683,3428,5372,5456,8569,21637,62682,157251,126719,124638,127631,50594,28976,19562,19239,16988,3486,11,304950,55274,20024,10131,703,21,0,16,306352,53102,20973,9964,692,15,0,128080,112197,50247,27918,18948,17021,23995,12708,2215,3328,4310,13374,103993,206469,52691,4734,2004,14390,15954,12130,13473,21160,59052,252951,34,173,3277,23244,34318,64825,224121,41122,229535,79160,26400,15053,12449,15482,11337,1698,46
