band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
1579,99100,159659,126169,94040,50481,17542,5325,2712,1669,136,2542,69656,132179,150819,106371,57677,23822,10081,3881,1312,72,6788,46851,106709,117766,100002,79443,52714,33789,12700,1596,54,46780,112376,99725,80459,63274,51974,42635,31749,18740,8853,1847,11250,48020,93164,100021,85473,75315,60831,46814,27198,9254,1072,0,177,5860,16527,39529,72943,81391,89676,71017,85411,95881,0,173,6798,14587,42227,71843,82910,84053,81887,78379,95555,9572,16423,73146,108023,98275,75983,68470,60042,37992,9697,789,25367,79619,103912,117554,96031,68418,38473,20052,7264,1643,79,8438,13435,38307,53935,63109,72793,82152,90405,85617,47365,2856,29167,50545,55875,51208,45244,46951,56006,75011,80483,56023,11899,9915,41991,76925,77851,70015,62771,57546,52098,44302,39306,25692,451
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,2,1,1,6,4,7,18,5,3,3,1,1,4,0,3,3,1,0,14,13,6,8,3,4,10,4,1,0,0,0,0,0,0,0,1,5,0,16,0,0,0,0,0,0,2,0,4,0,16,2,0,0,0,0,0,5,19,17,19,24,14,0,4,12,16,2,1,6,4,12,14,27,23,1,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,9,0,1,1,1,3,21,18,5,1,1,30,145
60,20987,114728,170136,132508,137859,106169,91943,65688,49883,15312,46,12031,123703,156666,132938,121278,105735,111677,84273,49498,7428,106,18340,72774,91834,111671,141986,137929,147230,130932,47580,4891,98128,116938,117689,123081,114423,116851,87048,72417,40431,14919,3348,37639,24511,78107,126728,159252,168843,148068,99133,49962,12349,681,0,14206,8539,8900,10872,51572,111854,180011,189671,226880,102768,0,14160,9761,7509,12263,45833,117825,183383,213849,196669,104021,31458,14169,55023,103690,143616,179653,168937,123975,64214,18785,1753,40535,53211,90114,127681,152457,138769,120554,92847,61891,24781,2433,66320,120743,150298,125086,100512,84933,74520,68437,64691,44205,5528,1529,13871,43368,82092,122175,154983,160657,140286,93532,49486,43294,28407,34503,68275,86743,109333,141986,165265,147975,86137,31048,5601,481
0,0,0,0,0,0,0,0,0,0,0,27,7,0,1,1,0,1,0,4,7,7,46,19,6,1,1,6,3,5,5,8,13,134,5,0,2,0,0,0,1,0,2,11,130,13,7,6,4,2,1,1,2,4,5,54,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,0,0,0,0,0,0,106,63,38,12,9,10,20,13,5,3,22,257,12,16,7,8,9,1,5,5,2,32,118,2,1,2,0,0,1,0,0,1,60,180,0,0,0,1,0,0,3,1,3,52,5,4,4,3,24,49,39,13,5,4,47,253
0,0,0,0,0,0,0,0,0,0,0,2,3,7,5,4,4,5,0,2,10,14,2,4,3,16,7,18,5,4,17,7,22,122,10,5,7,4,4,5,3,4,3,1,82,46,23,19,10,17,14,9,8,3,0,0,0,0,8,14,46,20,0,0,0,0,0,0,0,7,14,63,17,5,0,0,0,0,4,13,59,102,33,32,45,31,61,33,228,16,16,19,20,11,19,15,10,56,59,124,5,2,1,0,2,1,0,0,0,90,251,0,0,1,0,2,1,0,1,4,62,1,2,3,5,9,73,65,20,15,10,97,534
265004,140246,35494,8599,6889,2222,1812,808,900,944,3025,195476,143023,57774,27248,16046,11524,6463,2905,1682,1506,2296,145600,143981,68754,39309,25521,17560,12341,7111,2760,1227,1779,145790,76071,43261,35977,36985,31847,37323,28353,20088,7717,2531,123811,77215,64027,49345,41466,36733,30437,25036,13973,3723,177,168517,196011,35603,32662,15681,10720,3894,1775,691,335,54,171650,190632,43193,26326,17315,9703,4373,1701,719,269,62,88765,85295,77252,60052,45014,39350,30010,22152,13940,3951,162,194537,70710,55025,37823,37896,26535,17749,14230,7221,2197,2020,2440,2175,2681,6116,13667,25374,42094,62635,94467,143127,71167,16351,46262,51947,48812,42495,40888,40179,44578,40009,49116,45306,39750,86139,72838,67324,62697,54687,39893,23729,10997,5566,2323,27
160,26496,81149,119683,131744,107884,60004,32942,12958,4074,779,4547,28263,87743,142818,105350,90959,55299,38722,19194,4770,208,13656,35119,107696,109948,91585,75634,60694,47002,29999,6366,174,27214,9043,13528,21437,36441,57063,97155,124453,123962,62498,5079,24102,9213,21132,40144,65128,86381,94282,90358,77286,53842,16005,0,7346,6981,22083,77124,197285,160633,82560,19903,3813,145,0,7091,8734,19968,86749,176579,173712,82400,19822,2670,148,22459,13101,34978,61532,81383,87908,87320,79610,68027,37204,4351,25596,10438,26038,54245,97784,122337,108122,76465,44650,11924,274,17906,4178,5124,13702,31881,55146,76971,105367,144456,115561,7581,67903,103888,99625,86494,65799,48780,34787,23817,14054,8384,24342,17444,19095,51309,78747,92898,90682,77824,61538,42299,31129,14908,484
61491,153849,73781,30629,23108,10778,8689,5459,3414,914,379,126306,181908,28856,13434,8928,6438,4133,1689,392,114,293,197494,125898,22777,11748,6627,4286,2257,950,153,108,193,18674,47489,48411,47133,44653,41374,37072,31104,25610,18767,12204,56678,122767,82160,49117,27232,15359,9279,5617,3425,749,108,2780,200177,145224,23237,934,129,9,1,0,0,0,3180,201707,151577,14879,1032,108,7,1,0,0,0,109265,151406,58209,23858,12298,7679,4883,3369,1201,235,88,65959,135567,80100,47223,19964,12564,6158,2979,1268,480,229,738,1053,1362,2247,3688,5635,7969,11867,24232,88914,224786,7947,17753,25630,32602,36252,39653,43821,50106,50868,51115,16744,54545,137966,76807,40645,24912,15350,9317,5760,3393,2355,1441,293
1632,13758,19549,14136,18372,14991,13538,6788,5433,4382,5361,6736,28755,19765,17306,15158,9710,7714,4354,2258,3070,3114,13618,35928,23218,17378,10305,6672,3710,1851,1377,2678,1205,18385,18969,20682,18734,14377,10779,6577,3934,2332,1671,1500,14348,21963,22566,16489,11821,9123,7240,6632,4907,2407,444,0,53696,49984,11845,1681,726,8,0,0,0,0,0,53683,53540,8236,1831,639,11,0,0,0,0,15125,24515,23413,16697,11260,8743,6849,5036,2233,1631,2438,17792,30539,23250,18670,9773,7504,3948,2066,1366,2573,459,11112,2566,2120,3198,6027,8769,11554,15021,19223,22723,15627,1152,5575,7024,7185,7751,8583,10796,16619,20616,19298,13341,8495,17416,20426,17560,14132,11057,8534,6452,4996,4896,3976,319
0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,2,13,41,0,0,0,0,0,0,0,5,9,15,41,19,9,1,5,2,5,2,6,4,11,20,0,10,20,12,9,10,13,11,28,13,14,0,0,0,0,0,0,0,0,2,32,6,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,0,2,22,14,19,27,63,0,0,11,14,8,5,2,6,10,26,79,85,0,0,0,0,0,0,0,0,0,20,120,0,0,0,0,0,0,0,0,3,69,0,0,0,0,11,42,48,2,0,0,80,103
0,0,84,782,1743,4639,11439,31262,65405,111696,20069,0,16,413,1109,2025,5215,14792,43588,95000,79134,5827,0,838,3882,9185,18384,31409,50014,62221,51022,17079,3085,2487,1493,1835,2889,5344,12900,26728,49280,71930,61515,10718,1709,3063,5573,10352,19973,36733,56618,59674,37057,12889,3478,0,0,119,2261,15457,54143,75300,65688,23233,9908,1010,0,0,176,2121,17198,52535,77080,62529,26233,8245,1002,850,3301,7536,12153,19379,29188,40271,50390,48281,28489,7281,418,727,881,1572,3139,6373,16866,50552,111512,50874,4205,4713,7511,12725,20840,30168,39527,45257,43845,29917,12005,611,35,747,4027,11840,24589,41264,54109,52046,33626,19946,4890,1353,10612,22772,39396,50832,47372,34288,20937,10957,7059,1541,159
136601,2778,427,209,257,100,156,36,31,44,179,132554,6023,1172,451,197,114,68,39,31,38,131,121992,14366,2603,902,436,232,106,33,29,32,87,33991,21588,12159,8109,8276,7496,7820,8078,8682,9917,14702,49997,31789,19293,14885,10242,7301,4331,2080,696,163,41,63932,74017,1719,662,264,129,50,34,5,6,0,63795,74222,1738,536,306,113,60,37,6,5,0,63697,41869,19157,7407,3815,1946,1286,852,554,198,37,67229,25691,16207,10276,7031,4236,3659,2650,2120,1534,185,8,49,134,272,362,486,722,1503,3606,12854,120822,36446,20168,15220,12234,10222,9062,8329,8622,7893,8123,4499,38260,51136,23322,11993,6396,3793,2562,1562,839,482,473,263
1149,92722,91690,54810,39581,22460,12574,3430,2019,1132,218,5993,95244,71665,43008,37088,29688,20801,12349,4986,892,71,8004,79905,59546,40631,29124,26999,23212,22956,22641,8717,50,47959,82822,55575,31104,22972,21614,18633,17782,14462,8184,678,28990,60011,51206,37074,29439,26149,24568,25772,24785,12962,829,0,1004,6832,19607,76108,92961,49483,34302,19919,16150,5419,0,1724,7130,18202,81491,87943,51010,32662,22598,13749,5276,21742,49534,58267,44887,35724,30480,27633,26453,21909,5100,56,53502,93763,51843,26929,19359,15857,15896,16949,18940,8695,52,15362,9113,15985,26351,32686,38163,43274,50264,54177,34350,2060,13439,28982,29403,26713,24510,25540,30259,38917,43390,39381,21251,10335,21215,45119,49078,46810,43426,39819,33079,20824,10102,1978,491
4,21986,85951,68497,64821,53465,30955,11336,2451,498,99,162,41501,90573,70956,50460,34146,25886,16518,8415,1388,58,12933,50811,71417,53892,37808,28544,25441,24751,23563,10793,110,56252,43245,46541,45641,42905,35707,30824,21242,12387,4690,629,38434,24696,52995,47832,42543,36670,31339,27778,23465,13069,1242,0,3421,25887,21639,30080,80003,58536,41339,27576,29026,22556,0,3105,29428,18229,33809,74663,61745,40667,30656,25430,22331,37084,16582,52035,58312,48040,36136,32953,30832,22705,5364,20,47144,44905,56197,48567,40357,32468,26770,20520,15520,7476,139,35932,8570,24341,31532,34760,38734,43785,48716,46291,25671,1731,11886,25209,31328,31120,29152,30832,35851,44906,42166,18461,39152,33409,13414,32658,45315,49250,47928,42494,35939,26271,11602,1783,493
14,12677,68802,147467,212055,195299,120221,76616,33203,6258,182,736,20642,137269,156547,144507,116977,112668,100805,68871,13699,73,2703,38362,139150,104524,85947,86682,94464,130613,143664,46612,73,34106,79409,111115,133961,139086,133580,113990,75214,38196,12808,1329,12537,73585,131162,121483,105654,103572,113236,107786,80091,23040,648,0,2699,4945,18589,68215,156281,159835,157453,110548,110188,84041,0,2686,5930,16998,74658,146539,167864,152563,124638,96795,84123,9451,36466,153205,128447,106482,109331,128619,133177,63984,3586,46,17806,33815,66503,120526,156161,161690,137049,109372,57559,12254,59,10273,104165,130486,111351,94556,82064,74766,79258,93937,82461,9477,16810,43511,62214,80392,89933,96945,107142,127646,137860,95150,15191,14932,84383,108712,98072,88037,92754,116059,131991,91630,39882,6342,440
1296,41598,33814,15696,15869,15276,14532,10341,8517,4796,292,1582,36516,31732,21453,19058,20009,13751,10873,5411,1542,100,2741,48811,29972,22408,20727,16505,12103,6358,1887,497,18,7628,15387,15828,16748,19163,21756,24123,20309,12112,6284,2689,4733,29157,41701,38713,27086,13648,4792,1672,467,55,3,16,9657,39301,53796,32083,18646,4783,2084,846,663,152,20,9149,47307,44912,35148,16573,5294,1957,942,576,149,4073,28540,35902,31670,25726,18836,10989,4560,1373,343,15,7183,15784,12733,12761,19000,27082,32895,25924,7774,869,22,1175,1797,3233,5447,8322,11886,17299,24840,33777,38769,15482,35,308,1287,4115,8295,14454,23132,34315,39751,29898,6437,8671,28414,39748,39980,25779,12947,4799,1386,256,45,2,51
116,9205,22277,26346,29050,22568,18332,11690,7753,4558,539,361,9651,19587,27367,32485,29531,16604,9310,5476,1883,179,292,18091,30862,32847,30864,21414,11031,4825,1574,611,23,2445,5971,10153,14835,21712,26940,30319,24958,11758,3046,297,1044,17754,43444,44497,27041,11566,4490,1829,639,106,24,0,8677,30922,49304,39901,18087,4003,1090,305,119,26,0,8469,36564,42263,43343,15905,4419,1029,317,96,29,757,15054,34505,38944,30568,17358,9305,3858,1492,539,54,1997,6168,8236,11708,21339,30916,35702,26714,8840,772,42,1050,904,2043,3492,6388,12177,21189,32600,40568,29005,3018,1,82,628,2400,4807,8130,14824,31313,51830,36562,1857,2194,27310,48840,38119,20549,9940,3890,1160,362,45,25,39
376,28190,50261,49599,52471,67094,80650,58050,24297,3381,143,2390,47686,58944,53348,54952,61246,61003,46857,24095,3895,96,2380,36532,48309,51617,61706,65362,65609,52523,26529,3721,224,21327,65536,71748,77504,68421,51965,33314,16165,6176,2024,332,11162,23130,26364,31099,37441,50275,61765,64411,61542,39775,7548,0,24065,61876,132865,102331,55791,18801,10981,5443,2224,135,0,23257,76114,116629,109571,50121,20283,10750,5863,1789,135,12582,32648,41529,44039,55447,56111,57626,54544,41966,16165,1855,27722,61356,55008,58739,62853,54936,43939,29483,16711,3565,200,2633,3728,18441,62567,88431,81190,63097,47219,31295,14130,1781,31183,68506,70183,60276,47681,38224,29641,24196,18733,16746,9143,2595,10992,21546,27496,35567,44908,53389,56953,53947,56443,50676,394
492,21756,82426,87205,97980,137551,138996,98563,32194,6722,804,1654,52673,107180,107209,130621,124699,99898,53904,18778,6930,1143,4782,73798,71259,86965,124753,121093,104413,73811,32892,9161,1762,13237,32417,114328,171833,154007,113263,61327,28735,11193,3441,908,12204,34381,41178,45247,57169,80204,106982,122550,122333,69588,12853,0,4516,32625,141181,156178,169981,103913,58646,24073,11943,1633,0,4239,43890,124025,170549,156432,110513,57912,25605,9925,1599,16725,51636,55608,63075,84020,103167,109979,109341,79084,27194,4860,13094,47562,127613,156696,135454,93823,61336,38670,21340,7516,1585,4118,8227,17045,65059,128129,147002,122400,85598,59792,57337,9982,77622,143153,125706,95425,69147,52414,41547,36067,30589,22097,10922,3577,29185,38699,40832,50947,68624,88752,104599,102820,106362,70292,393
64179,100672,21016,8472,4153,2144,1052,534,319,337,268,93995,83726,14915,4773,2487,1341,714,402,302,314,177,103370,61915,17974,8693,4600,2789,1802,1040,520,322,121,24173,33320,32031,28608,23259,16829,14299,10842,9115,6952,3718,42367,58315,29791,19727,15082,12451,10405,7168,4701,2479,660,0,769,16430,58739,38279,39162,21640,13815,7126,5497,1689,0,663,22437,52301,41447,34998,23538,13824,7672,4563,1703,68399,52230,26463,16217,12028,9235,7427,5703,3706,1476,262,67638,77387,31541,12675,6423,3483,2044,1023,571,256,105,5388,3380,3010,3651,4462,5427,6868,9495,16149,39613,105703,18283,16249,15429,15869,16781,18820,20802,24223,25303,20540,10847,45750,49673,26493,17218,13040,10466,8459,6983,5673,5669,13722,586
8,920,1527,3837,8952,24048,44957,74971,147496,192072,12361,1,617,2559,6120,14561,25586,53774,85989,143037,175703,3202,48,2673,9364,15512,23644,38481,69822,131453,149040,68325,2787,4913,6227,12568,21990,31391,50278,67626,91888,105222,95923,23123,3802,3921,9636,21648,46603,87350,117742,111745,78567,27456,2679,0,34,1100,6590,27114,82141,109691,106631,71600,77101,29147,0,50,1381,5681,29217,77650,113904,104586,80885,68470,29325,3170,4699,14691,26010,41060,63191,85333,106768,108870,52830,4527,3336,1474,2456,4891,11437,24746,51101,108830,193182,106731,2965,6015,23683,63851,90705,94017,80189,59911,42461,29764,17206,3347,52,1082,6885,27680,61246,91829,111267,108003,67852,28245,7008,4499,18740,36754,63562,90140,100012,88813,62762,32829,11674,1364,165
21,7628,45765,61737,58439,49475,35576,20782,16223,16461,4976,179,3126,26349,76300,85838,53000,26094,15630,14221,14792,1554,836,17031,92123,74033,45764,28369,20697,13704,14427,9410,689,23900,9002,10122,11985,17982,25808,39726,48338,50160,46444,33616,21063,10890,52851,76012,64202,41103,24549,15519,7978,2607,309,0,1507,5482,23103,75027,112378,56657,25115,8750,5680,3384,0,1377,6815,21188,83260,100551,61313,25174,9220,4795,3390,16397,14474,50921,68419,60879,39700,24832,18451,15221,7255,534,15931,7431,7379,21066,42563,55185,55302,46991,43054,21533,648,27303,11599,5389,6488,9195,13661,19859,32305,59924,101503,29857,88,1337,5580,12879,23099,37252,52325,65846,64567,30500,23610,23707,75676,78717,50774,30714,19219,14348,11089,7538,4745,556,482
0,448,1116,1215,1474,1948,1905,1781,2064,1729,130,0,628,1533,1674,1994,1936,1869,2012,1579,551,34,2,1549,2162,2134,1975,2005,1857,1359,584,180,3,427,3017,2491,1891,1653,1538,1321,881,430,147,14,262,2508,3716,3012,1927,1205,627,348,155,47,3,0,121,473,3302,6274,3048,524,66,1,1,0,0,123,651,3118,6485,2925,454,51,3,0,0,299,1815,2437,2623,2488,2042,1142,533,287,120,24,196,560,1866,2496,2312,1995,1476,1669,1022,210,8,190,1017,1191,1280,1363,1510,1697,2059,1890,1424,189,0,5,65,167,294,509,904,1725,3355,6282,504,195,1188,3056,3415,3108,1926,634,213,59,10,6,55
1,1,4,5,4,8,4,2,2,1,24,0,1,2,4,7,8,12,16,8,11,43,0,0,2,7,13,22,22,12,5,39,25,101,24,5,8,6,1,4,10,5,4,0,25,82,11,18,22,13,9,13,10,0,0,0,0,0,7,7,21,17,6,2,4,2,0,0,0,4,4,22,16,12,4,4,2,0,0,2,20,51,51,10,16,51,22,22,92,30,8,6,7,3,9,18,20,24,35,172,12,3,2,0,0,0,0,0,0,30,130,0,0,0,0,0,0,1,0,11,131,0,0,0,3,11,110,73,11,1,2,52,418
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,15,14,12,6,3,3,5,5,7,8,12,13,17,108,8,3,3,2,0,1,4,0,0,4,64,55,12,10,8,2,1,1,1,0,0,0,10,12,18,6,4,0,0,0,0,0,0,12,14,14,10,6,0,0,0,0,0,19,13,11,18,41,52,18,18,24,9,1,155,56,10,17,4,7,4,6,15,15,5,107,1,0,0,0,0,0,0,0,0,60,170,0,0,0,0,0,0,0,0,0,43,4,8,4,11,13,58,47,5,4,2,36,335
76404,35051,10302,4962,2425,1490,1022,568,358,388,468,62453,28505,15338,9205,7109,4561,2779,1503,938,636,411,47238,25577,15960,11467,9604,8925,6888,4857,2025,590,307,55834,16314,9834,7363,7937,7683,7936,8645,6916,3712,1264,43124,14635,9924,8688,8600,9064,8928,9585,10382,8645,1863,30322,40812,14363,15921,11070,10575,5717,2999,1195,427,37,30622,40352,16768,13434,11998,9537,6134,3012,1225,321,35,36105,15692,12672,11168,10007,10066,9578,9973,11169,6483,525,64126,15019,10908,8901,7749,6849,7331,6528,4178,1531,318,1222,2418,2954,4419,7711,12331,17520,23437,26680,25667,9079,29714,13441,10175,8426,7046,6243,6011,6561,7362,11778,26681,16068,16470,13342,13868,14643,14036,13203,11356,9263,7684,3505,17
111562,8288,2094,1274,1036,740,1123,707,378,180,788,105294,13921,3738,1943,1080,632,361,244,164,289,504,96262,21154,5403,2035,1097,733,481,278,192,255,280,30487,16299,9896,7153,6826,6392,6418,6826,7119,9471,21283,47155,24204,14344,12359,10208,7910,5389,3374,2114,958,155,79545,44986,1753,1071,369,244,104,63,28,6,1,80749,43708,2020,857,408,213,114,69,27,4,1,57485,31398,17014,8254,5140,2800,2175,1596,1389,793,126,58393,19059,13060,9121,7095,4948,4799,4247,3862,2887,699,66,192,303,537,788,1080,1586,2646,5211,14542,101219,31505,17470,12504,10231,8301,7740,7530,7717,8019,9926,7227,46200,38434,15766,9020,5950,4059,2938,2149,1458,1078,1118,269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,2,2,2,6,2,0,11,3,0,0,0,0,0,0,0,0,0,4,6,8,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,10,6,3,0,9,6,6,2,1,2,4,9,3,7,0,15,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,4,9,0,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,1,2,4,4,3,1,6,6,1,28,6,1,3,2,0,0,1,0,1,0,9,19,7,7,5,3,3,3,0,0,0,0,0,0,0,2,2,4,0,6,2,12,0,0,0,0,1,5,2,5,7,5,15,0,0,0,18,40,25,12,22,18,18,1,82,20,4,7,9,9,2,5,10,33,1,32,0,2,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,9,0,0,0,1,7,23,19,1,0,0,20,537
0,0,0,0,0,0,0,0,0,0,0,1,7,4,3,3,2,1,1,5,13,16,2,1,6,12,9,5,4,7,7,13,11,71,12,1,0,2,2,3,4,2,1,0,60,15,12,9,6,5,5,6,1,0,0,0,0,3,5,6,10,4,2,2,4,0,0,2,2,0,8,4,9,2,12,1,0,2,4,18,36,29,4,10,18,8,24,1,126,8,6,9,10,6,9,3,5,16,12,86,3,0,1,0,0,0,0,0,0,30,90,0,0,0,0,0,0,2,0,9,61,2,2,4,6,12,37,40,9,2,3,33,444
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,2,2,20,5,1,0,0,1,4,2,3,1,5,52,2,1,0,0,0,0,0,4,2,2,58,13,3,3,3,0,2,4,2,3,0,32,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,88,89,11,7,12,16,14,13,7,12,18,270,16,9,6,5,12,4,4,5,12,28,50,0,0,0,0,0,0,0,0,0,30,110,0,0,0,0,0,0,0,0,0,18,0,0,0,1,10,35,18,5,3,1,40,251
142,16327,77748,120583,146139,112993,119496,87133,52667,19652,2898,469,15053,65488,105547,108215,117903,100654,91187,97957,50939,2366,747,10069,45332,72468,85657,100992,117977,110716,125079,84012,2729,15895,42344,52011,58710,67126,83903,109401,125192,112797,68340,20059,5464,17210,38401,65223,93546,103218,102201,81009,71829,78872,98805,0,2412,5835,38199,78338,131235,113180,114328,110281,139570,22400,0,2350,7865,34128,85611,118452,120637,114812,127770,121823,22330,3949,5837,25084,52190,78277,98362,111005,102791,94096,119341,64846,6917,14819,32731,49803,70060,85395,106691,127897,155558,102474,3433,5752,37820,121163,108161,87513,87643,90719,90245,75843,43941,6978,154310,67781,56205,64489,81168,96778,92864,72218,43741,19877,6347,6792,37746,70536,88507,88071,75564,62038,61019,57017,55912,152576,128
91136,8606,1212,496,351,330,281,303,322,565,2869,88646,9573,1935,877,521,491,404,402,469,957,2196,79674,13375,3837,1872,1535,1021,867,785,802,1076,1627,52748,9598,5156,4179,3807,3874,3481,4331,4778,6091,8428,51462,15307,10421,8090,5713,4089,3296,2429,2226,1996,1442,96692,9608,117,43,10,1,0,0,0,0,0,97273,9028,129,30,10,1,0,0,0,0,0,52058,21295,11327,5266,3812,2705,2201,2183,2521,2234,869,68240,10321,6791,5935,4123,2866,2602,1584,1185,1103,1721,3026,3623,3090,3250,3459,3889,4193,4663,6899,16022,54357,21197,9516,7737,6211,4695,4372,4213,4562,5672,10415,27881,35078,28859,12824,7357,4704,3185,2117,1611,1368,1566,7802,244
277894,192992,39351,18527,12540,7273,5412,3650,3690,4758,110928,249918,186815,56235,27629,15476,9856,6638,5277,4880,7644,106647,216139,197849,70953,31939,17963,12118,7888,6353,5815,7830,102168,95540,92590,83076,72546,67603,58839,45663,30837,18816,11677,99828,197002,155129,118703,78839,52939,33824,20630,11450,5829,2217,453,154104,143638,128501,161254,62777,20429,4642,1498,169,3,0,154507,142162,154334,135284,66003,18412,4759,1351,201,2,0,168437,179427,122160,80217,52184,31794,19424,12301,7713,3041,317,174207,135923,98303,68366,41583,22564,12750,7007,5781,6975,103556,90541,26928,25152,7606,9126,12320,18194,33225,73952,206997,172974,10983,23373,39734,57523,68145,75616,77575,71043,51431,37167,164425,162974,135044,149531,96660,58697,35332,20934,10991,4657,1703,492,24
30725,60149,27210,27653,13613,29222,31691,29378,31881,24642,3707,33024,50878,30276,21032,22239,23700,24792,37574,38974,26486,1498,29634,47012,25741,20635,16026,23173,26245,35730,45329,39354,2176,20088,32485,25585,37205,31459,51699,44351,30538,22685,12077,3472,16608,30321,18756,20191,21263,27362,23572,34796,46519,49557,24225,4,8218,9686,22308,22995,43079,40991,39847,42468,69303,14760,6,7688,13101,19183,25931,35513,45244,44249,48020,60527,14197,18768,28507,24546,19161,14621,19461,20769,32152,39988,63922,30773,32121,31006,28232,27848,30980,30615,29208,37725,39994,22782,2222,1851,41774,47776,35177,24735,20746,19403,19599,24913,37467,37486,53989,51248,44202,32589,24234,20431,18979,19847,19760,19468,4355,19697,22644,18856,17825,18964,20779,24080,26361,27489,37969,75125,632
16,1193,4269,11576,24450,49604,88445,160265,287464,418560,144364,86,1184,2649,4752,9633,20569,37972,74495,203861,692366,142639,37,1608,3659,6076,11130,21177,44271,86832,224346,650571,140499,6388,5239,5679,7357,10224,14646,24747,49330,137653,465918,463025,4060,2626,3524,5478,10032,21222,49925,105656,219232,457377,311074,0,2255,3162,16110,55492,173222,258892,309859,190471,118184,62559,0,2350,3858,14431,60910,159939,270687,303243,210808,100848,63132,3297,2819,4765,8010,13519,22840,41350,78351,183852,437881,393522,3917,2450,2743,3505,5159,7373,12854,29807,120018,746277,256103,21590,126879,260373,274082,190102,124476,84175,57300,35278,13868,2083,9342,141865,266166,279573,245195,136650,59198,27420,12891,6482,5424,3432,7002,22231,48380,87310,141506,201965,243204,219665,173472,42038,116
0,8554,24993,40438,67955,69603,50637,23336,14011,13415,642,23,2043,18414,62362,96482,68681,30660,16154,13148,5447,170,91,20834,72767,84042,62414,37446,17802,11956,5182,995,55,3555,6462,11313,19169,30549,42003,53386,58270,55758,29316,3803,2684,80374,117301,67311,26634,11071,4831,2062,1012,276,28,3,51995,74619,81211,53148,39748,9401,2515,731,192,21,4,49592,85009,69313,60366,35755,10162,2447,763,153,20,4442,57080,91259,82289,39241,18757,11566,5868,2218,742,122,835,2011,4783,14386,52037,82806,84447,51774,18617,1839,49,2864,4310,5087,6739,10266,17886,32997,57014,80430,78406,17585,7,39,131,497,1237,2628,6772,27530,94264,164445,16034,31274,125416,84787,34343,16705,11945,6294,1939,694,168,19,49
0,1,0,1,1,0,0,0,0,1,3,0,0,0,1,2,2,3,1,0,3,9,0,0,2,5,8,3,0,5,5,8,6,37,10,1,2,1,2,0,1,1,1,0,24,19,7,5,9,3,4,5,0,1,0,0,0,0,0,1,7,7,16,2,3,0,0,0,0,0,2,5,15,11,11,4,0,0,0,0,30,57,6,29,24,19,33,12,102,8,17,14,12,11,3,5,14,33,26,52,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,27,0,0,0,1,3,17,43,6,1,0,30,446
