band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,2,0,1,0,1,0,0,1,2,2,1,6,7,38,18,9,6,1,1,0,6,2,3,3,5,8,1,12,129,9,1,0,1,1,0,0,0,0,1,0,1,4,8,125,12,7,4,7,3,2,2,1,0,1,1,3,4,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,78,61,45,21,12,4,7,8,14,14,7,4,1,6,19,250,14,8,10,10,5,3,6,4,3,4,1,3,2,31,115,4,1,1,1,1,0,0,1,0,0,0,1,0,60,180,0,0,0,0,0,1,0,0,0,3,1,1,17,37,3,2,4,4,1,13,19,21,48,20,7,4,4,1,46,253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,4,3,5,1,4,2,0,1,3,11,11,0,4,2,3,8,11,6,15,6,4,1,11,10,11,13,105,24,3,5,5,5,1,3,4,3,3,3,1,3,0,25,96,10,18,19,6,9,13,9,9,8,6,2,1,0,0,0,0,0,4,6,14,40,22,2,0,0,0,0,0,0,0,0,0,2,11,20,37,28,7,1,0,0,0,0,0,1,3,9,39,61,70,27,21,22,36,23,36,46,19,190,50,6,13,13,15,14,8,12,15,9,8,21,58,37,119,8,3,1,1,0,0,2,0,1,0,0,0,0,90,251,0,0,0,0,1,0,1,2,0,0,1,1,51,14,0,1,2,3,2,6,8,38,86,16,16,12,8,5,97,534
191567,164511,65126,16283,10434,5451,2933,1923,1551,699,822,433,682,923,2605,148517,136056,70456,37997,18863,18926,11088,7211,6152,3457,2038,1067,1029,1189,1897,101951,121957,84010,48198,27395,23471,16560,15074,11168,6599,4346,1926,949,835,1504,112888,71146,40667,39947,30073,19159,29605,25656,26015,20520,20169,16585,8226,3394,1893,87503,79344,52279,45067,33874,34788,27772,27111,24754,21908,15011,10547,5024,905,56,66829,240320,59092,33890,25661,13147,12135,6783,3420,2705,881,648,303,91,38,65616,247987,61288,29607,19574,16644,10408,6569,4254,2002,963,598,306,91,36,67400,57214,63569,56165,47463,41285,29487,27420,24801,18955,15548,10364,5158,1085,29,162341,68589,51920,34533,35010,19498,26540,15621,18418,14190,8553,5626,2382,1010,1712,1900,1567,1608,2048,3589,7119,11911,18791,27069,36892,49409,67628,92434,112357,31621,8078,27815,36933,38432,37108,32122,30647,29520,29919,31413,32787,29800,28237,52630,20502,21375,60034,59935,52492,49966,48088,45997,38891,32568,23576,15109,8478,4699,3467,1268,27
0,5465,32229,57388,101332,90495,85359,76047,59944,32628,21104,9147,4480,2002,253,706,15788,27033,73085,96876,91775,94074,51568,42123,38160,25460,13785,6000,1380,60,5508,16847,43555,79631,85652,76027,65596,51328,47688,38402,33703,23929,8854,1108,45,25199,5895,7535,10638,15414,18778,29992,43656,60245,82418,96221,93705,65720,21009,1448,22312,5274,8613,15559,26321,40349,52505,61711,70388,69019,62735,58620,47630,28223,8614,0,353,7417,6557,12672,26666,93946,119340,117640,125451,43970,19452,3790,535,84,0,410,8656,6442,10750,35807,84898,119372,149844,93993,45965,17415,3662,611,48,20903,5865,13114,27331,41113,55485,59884,67272,63970,61051,57306,51244,36493,15433,1409,23866,5255,9712,22159,37945,54122,72739,91024,81189,74556,53146,34206,15502,2376,76,16810,3207,2827,3878,7888,16240,27964,40295,52025,65195,82322,104730,107760,45716,1016,41531,74339,76288,73015,66507,55138,44372,35411,28088,21833,15785,10658,7098,6099,21711,13115,10250,20802,39190,54688,64992,68832,66843,60067,51592,42676,31823,24061,20855,8087,484
25532,123009,86045,52028,26303,18749,12054,8812,6789,5300,3564,2456,1170,337,343,53978,190766,71608,20137,9971,7563,5995,5456,3075,2069,1103,328,97,88,257,98630,189377,41474,16087,9256,5974,4336,3049,2187,1201,490,114,58,103,155,8540,30750,36169,36486,34638,33080,30092,31274,27220,27323,23296,18540,14744,12244,8095,20927,98880,79659,57621,39893,26505,17287,11137,7432,5438,3613,2762,1100,155,82,117,36679,189781,121604,21946,1822,463,66,11,2,0,0,0,0,0,484,42881,210692,99933,15869,2204,347,65,15,0,1,0,0,0,0,56589,137996,84362,37973,19752,11756,7891,5521,3953,3179,2076,1022,269,86,66,30538,101984,86590,60421,37132,19842,14873,9088,5089,3111,1909,1032,483,213,186,554,613,878,1027,1429,2100,3145,4115,5303,6754,9698,16318,36343,124676,159538,4723,10471,15038,19231,22907,25650,27134,29293,31051,34062,37392,37534,37443,35907,4655,19897,105502,87040,53310,33011,22661,15893,11238,7781,5400,3861,2568,1846,1536,947,293
457,6155,13354,14474,10775,11223,11731,13170,9685,7334,5121,3353,3587,3407,4114,2361,16503,20772,15071,11248,13081,9220,7905,5804,4826,2783,1689,1831,3019,1827,6548,23965,23586,18058,12923,9664,6649,4568,3672,1938,1186,1031,1333,2719,100,13760,12671,15055,15306,13954,12416,8957,8160,5433,4450,2605,1650,1291,1196,1036,10420,13879,17132,15585,13433,9770,8551,6666,5465,4663,4787,4067,1957,1517,48,0,8426,53132,42122,10701,1887,1271,378,21,2,0,0,0,0,0,0,9641,61482,35318,7721,2266,1108,381,23,0,0,0,0,0,0,11005,14671,19454,16822,12989,9430,8091,6199,5187,4795,3209,1687,1135,1375,1891,12662,18362,22868,16991,13382,8952,8253,5836,2789,2035,1450,1073,1285,1985,17,9912,2599,1566,1565,2055,3313,4964,6547,7822,9598,11526,13829,16000,17356,9288,569,2566,5027,5156,5153,5442,5753,6362,7262,9570,13088,15024,15586,12374,9008,5913,9641,14586,14932,13341,11529,9662,8150,6761,5404,4512,3702,3401,3661,2745,319
0,0,0,0,0,0,0,0,0,0,0,0,2,4,22,0,0,0,0,0,0,0,0,0,0,0,0,7,12,37,0,0,0,0,0,0,0,0,0,1,4,6,10,14,35,13,12,3,1,5,1,2,4,1,5,2,3,5,11,16,0,0,15,14,12,2,9,7,12,9,9,19,13,12,7,0,0,0,0,0,0,0,0,0,0,0,1,16,17,6,0,0,0,0,0,0,0,0,0,0,0,0,22,12,8,0,0,0,0,0,0,0,1,10,19,9,14,21,23,50,0,0,2,9,10,9,5,3,1,1,7,7,10,28,69,83,2,0,0,0,0,0,0,0,0,0,0,0,0,20,120,0,0,0,0,0,0,0,0,0,0,0,0,61,11,0,0,0,0,0,0,11,18,60,13,1,0,0,0,80,103
0,0,2,80,276,828,2138,3182,5935,13392,28163,45554,72485,68246,6838,0,0,20,285,752,1103,1927,3605,8243,18525,38446,66371,80878,24117,2847,0,42,1299,3116,5541,9774,15943,22084,32933,42214,47061,39213,20146,6401,1352,2046,1093,1196,1375,1866,2886,4815,9697,15143,27015,38899,53920,53541,29944,3683,1285,1568,2837,4170,6955,10340,17376,26597,37566,46594,41464,28747,14399,5073,2148,0,0,1,118,1319,3128,21371,38081,43381,66966,38603,21845,8843,2986,477,0,0,1,134,1230,4130,20582,35540,53959,58544,39345,21273,8871,3159,351,566,1363,3498,5720,7897,11781,15783,20842,27918,33031,37697,36579,27240,12851,4353,233,524,552,618,1010,1722,2338,5008,9590,19586,48689,80177,60799,14423,1850,3368,4346,6575,9549,14171,18622,24081,29054,32512,33670,31042,23031,12933,4106,59,7,194,1012,3149,7183,13116,21045,30366,37894,41515,36030,25383,17416,10422,2387,489,4486,10462,17316,26462,34713,37910,34914,27876,20357,13490,8377,5699,3962,606,159
130056,8731,696,304,188,155,146,92,109,75,12,23,30,36,165,124834,12024,2109,756,385,185,107,99,53,47,26,20,16,40,117,108857,23076,5208,1752,782,375,323,141,93,45,20,19,16,37,74,22250,24417,11747,7932,6637,6147,5808,5538,5582,5989,6157,6221,6816,8088,11489,33698,34063,18399,14017,11146,9356,6746,5470,3582,2213,1292,536,225,41,34,8407,121585,8368,1308,511,248,199,73,47,40,21,5,6,0,0,7562,123166,7944,1031,441,297,182,69,65,29,21,6,5,0,0,47267,39705,23417,12969,7060,3639,2115,1597,954,768,573,450,206,73,25,55300,26076,16037,11000,8717,5751,4150,3335,2590,2428,1672,1796,1275,591,100,7,14,53,102,180,239,291,345,471,718,1266,2422,5515,19238,109957,29421,17513,13181,10881,9275,8185,7055,6588,6229,6229,6232,6089,5519,6800,1621,18257,48949,28415,15896,10007,6186,4041,2786,2064,1478,1008,635,417,313,366,263
67,30952,87880,63324,41606,33899,25407,16730,11640,4435,2652,1473,1102,506,112,2255,36167,81393,47591,34517,29005,26016,22179,17264,11532,8346,4015,1265,200,40,2861,39795,58788,43009,30829,25144,20679,19635,17272,16919,17423,16360,11940,1108,23,30565,56934,57844,38223,24706,19150,16972,14573,14165,13583,12781,10832,8147,3160,150,16454,39878,44318,36786,28921,23577,20613,19002,18158,18189,18949,18547,13906,4258,229,0,0,3170,4666,9717,30219,74605,64038,37134,35329,21419,18315,12417,7109,3647,0,0,3652,4500,8815,34626,74539,58754,44898,29551,21988,17635,12361,7304,3162,14605,26006,43038,42185,35342,28015,25054,21977,20904,20113,18744,17164,8007,597,34,29161,73230,60682,35244,19415,16556,12802,11140,12559,12187,13479,12974,10858,1479,19,12613,7081,7158,12229,18069,21876,25193,27910,30529,34485,37767,39948,34079,12553,295,7011,19370,22089,21433,19924,18677,17838,18506,20918,25022,29828,31758,30731,24814,13866,8561,7882,23078,33897,35941,35665,33466,31815,30167,27588,22683,15921,9517,4831,773,491
0,2174,36814,63176,53125,47083,50113,36918,26454,15682,6014,1696,574,178,62,1,7904,52454,66580,54277,44324,33073,25880,20692,14684,11554,6249,2165,191,35,404,33607,44526,52310,41900,32811,25087,21493,19015,17927,18684,17435,12299,2548,17,46458,28837,33753,34404,33729,31703,29780,28592,23046,18609,14651,9404,5059,1799,239,36810,8567,27730,39979,36435,32356,29558,26635,24468,21419,19740,17659,13471,4850,386,0,0,4920,24388,15299,13794,35340,53013,43921,44561,25669,25546,19723,16376,17513,0,0,9759,21887,12376,16919,33964,51259,54317,35298,26972,24243,19538,17844,15687,35598,6500,19301,40446,44895,37723,32115,27118,24500,23858,22057,17473,7624,850,5,40235,25773,39145,40920,37202,30350,28387,23103,21677,17130,14692,11227,7963,2245,14,35201,3003,10267,18377,22649,24437,26209,28317,30925,33991,36417,34555,25783,9512,420,6823,15540,20766,23115,23211,21773,21526,22474,24955,29284,34088,32150,19283,8233,36842,30170,7458,14236,24942,31972,35570,36441,34976,32524,28789,25565,20019,11777,4898,726,493
0,1671,19291,55430,85802,144866,155858,138188,118526,66319,50468,26479,8422,1393,81,103,4997,32314,100177,127805,113769,98564,85369,81689,80162,69656,54629,22520,1020,20,178,7544,58919,102840,84076,66691,62437,59992,69193,81802,95941,108976,68897,5294,14,19299,47850,65723,83141,94447,107378,99008,101179,85818,70655,49770,29289,14471,4333,433,10014,23093,76943,96666,96408,79742,75655,75268,81434,82124,78379,61752,30141,5033,142,0,32,3237,4375,9528,25122,76284,104842,102029,142124,100444,100010,78137,60403,66227,0,70,3809,4262,8394,30519,73740,98545,128681,119013,105559,96578,77637,64964,61023,8535,5614,58065,117778,99844,80549,77095,79385,91306,98297,95614,52359,7988,340,25,12472,19011,29426,47444,81265,107071,124287,115651,98989,100023,70917,45891,18952,1379,16,8220,31222,103495,93688,84519,74755,66258,60681,55158,55129,59621,68348,70179,39975,1546,8686,26174,36386,46620,56670,63468,67473,70723,75697,85263,96679,101423,90901,36641,9990,7057,39483,74335,80050,73910,67338,63674,67552,79481,94651,95333,70255,40220,16777,2678,440
33,15967,36680,22076,13418,11114,10613,11451,11661,8959,6876,6667,4981,1431,100,169,14522,31765,22195,16682,13832,13747,15357,11691,9049,6403,4172,1889,546,8,204,25028,33380,20948,17008,15537,14876,12525,9976,6514,3858,1475,540,154,4,4138,10882,10906,11149,12111,13714,15391,16066,17327,16399,13538,9505,5633,3677,1591,2667,13492,25859,31003,28946,25028,16977,9843,4636,2150,966,365,90,3,2,0,1368,11012,36594,40157,25976,25537,11003,4582,3115,1022,773,537,253,98,0,1449,15226,36999,33794,31000,22332,10663,5441,2367,1108,750,550,266,82,1895,12880,24941,26528,23922,21527,17460,13648,9382,5552,2681,1080,424,102,5,3859,11059,10663,9397,9415,10542,16411,17853,24782,24214,16335,6007,1310,175,5,957,847,1675,2423,3632,5083,6699,8739,11454,14946,19505,24339,28885,25154,7689,19,91,369,1004,2466,4534,7122,10503,14952,21020,26381,29601,26213,15089,2663,3669,16557,24044,29724,30662,24197,16203,9366,4601,1965,768,206,55,8,2,51
0,2659,9859,16238,19598,22212,18617,16111,14980,12408,7430,6114,4237,1702,269,11,3432,10039,14659,20916,21848,22879,23488,13717,8709,5521,4245,2277,668,25,18,4823,19186,21620,24798,24009,21451,16230,9903,5636,2747,1213,573,215,12,1245,3785,4931,7014,10095,14113,17419,20270,22054,20798,16452,9419,3781,957,101,540,5008,20288,33296,34150,26546,16160,8386,4091,2183,1106,493,139,31,17,0,74,11073,28452,33893,30626,30818,10298,4027,2195,528,290,101,44,15,0,123,15359,27523,28903,36417,26693,10113,4803,1521,549,266,104,48,12,334,3976,17270,26021,29021,27028,19404,12462,7958,4669,2339,1118,656,138,40,836,3895,4755,6440,7958,11099,19050,21188,26781,24769,17478,6770,1251,149,15,819,558,897,1549,2287,3354,5647,8872,13376,19424,25570,30220,26831,12329,701,0,16,122,499,1403,2686,4048,5937,8966,15197,26228,37830,36417,12403,682,372,10517,27855,36382,30783,20596,12258,7278,3759,1531,719,284,64,15,21,39
19,6827,29950,40132,40819,35183,39775,48415,55601,56693,38041,17433,4713,906,5,425,16897,44239,45274,36673,37365,45383,41227,49603,40223,32285,18250,5664,1003,1,450,14255,33905,35640,36589,41742,45948,48798,45670,47167,37633,19882,5893,921,19,10540,38730,52400,53287,57299,51323,48032,38395,28902,18169,9535,4726,2210,832,132,6302,15520,17601,18783,21329,25448,30381,36657,44015,46802,46213,46662,37639,17604,3556,0,1678,26357,57906,92122,81077,78946,33397,15849,13282,6096,5111,2113,541,37,0,2136,34423,58509,77980,98161,66403,32781,19244,10597,6635,4956,2104,558,25,7377,18211,26794,30387,32908,36856,38952,42718,43423,41176,38949,32255,18489,5005,1012,12548,45004,42817,41087,42961,45061,40999,45973,30643,28478,20112,12976,4953,871,29,2380,1393,4103,14612,38777,60517,65822,59656,49379,40870,32374,23813,14571,5778,467,16849,44677,52513,51464,46071,38958,32902,27912,23031,19920,16995,13987,12239,12780,4214,1986,3683,11643,16166,19282,23060,27774,32898,38040,40696,41991,39806,38345,45823,33319,394
31,3930,31247,61036,68671,67449,93788,90556,100976,88988,60519,26768,7468,3156,106,250,11510,65365,79407,78133,78383,115049,86817,78252,54916,31428,14882,6065,4112,120,665,36063,54931,54201,58513,86761,84349,86342,86944,69368,45374,25954,10585,4124,515,9119,13652,37439,84110,124289,131867,101710,83027,54906,32866,17134,8716,3744,1626,484,7201,19148,28880,28654,33718,36693,45953,58192,74894,84547,91398,90791,70129,28004,6487,0,252,5253,31636,90971,102397,143768,104088,78425,75255,34995,22664,9975,4241,769,0,316,7941,36431,77971,125083,123123,104909,98780,58495,35800,21000,9992,4234,614,8875,29506,41864,37951,46711,51940,66644,75265,81322,81854,77541,62315,30561,9236,3104,8151,18622,54638,98006,117343,114883,83029,66957,50599,36780,26265,17387,8056,3377,596,3361,5034,5787,13111,37857,74477,102282,108603,96698,77049,57982,44358,40810,35378,1902,43536,101432,102962,91095,74311,58577,47125,37940,32311,28629,25392,22687,18637,14237,5818,2012,11504,27106,28386,29004,33346,39542,50724,61212,71397,78173,75933,73318,82467,40565,393
27260,105123,39259,13343,7315,3963,2503,1627,1001,524,330,236,227,285,150,47449,102917,32563,9125,4184,2413,1408,968,678,386,296,213,197,263,86,64881,77044,28706,12037,7016,4283,2989,2081,1475,1030,705,384,258,206,51,16312,23196,25104,23254,21684,18289,15453,13437,10739,9023,7696,6729,5461,4475,2294,20156,55246,32683,20738,15429,12336,10420,9158,8104,6583,4852,3578,2306,1168,389,0,1,1062,16136,44247,28389,33216,23753,16891,17031,8108,6720,4163,2299,1130,0,2,2503,18447,38460,35024,28911,23525,20899,13058,8548,6305,4026,2521,917,42986,55108,29565,18474,12492,9893,8100,6817,5785,4950,3827,2846,1595,583,125,34941,76678,41834,20891,11465,6686,3667,2474,1846,1082,717,423,246,144,52,4820,2179,2365,2212,2544,2973,3467,3974,4668,5769,7518,11203,19398,51295,78761,13527,12459,11614,11374,11557,11922,12496,13776,14759,16430,18177,18733,16705,12801,6816,26070,46841,28984,18667,13524,10588,9003,7719,6459,5770,4862,4196,3837,4953,11673,586
0,345,907,1174,2398,3976,7552,18235,32259,38876,57141,112324,149872,83527,2563,0,212,672,2013,4790,6536,10820,20855,30953,48981,72246,97585,159237,55060,1189,0,489,3622,6987,10789,14720,18827,27239,43220,66215,108111,117952,74576,17398,1004,4163,2908,6012,9719,14082,20919,25383,36771,45947,56458,70101,77224,79110,54485,7867,3453,1514,4098,7398,13097,24442,42344,61799,83783,89952,79340,58119,32524,8055,1231,0,0,76,1058,3489,8792,32399,54951,64419,100724,67393,66089,55052,36616,20091,0,0,111,1164,2943,10321,31365,51905,83949,83511,70526,63296,54206,40211,17641,2881,1446,5827,11302,17537,24106,33553,45208,58368,72175,82600,80562,56721,16754,2109,3007,912,1249,1818,3177,5589,9317,20790,27787,55269,89285,137539,129714,24700,996,4161,7327,28532,47981,64779,69972,67344,58821,47688,37684,28919,22374,15939,8492,1136,17,248,1498,5373,15929,33117,51618,67326,78763,85056,75019,52099,28783,12244,4059,1671,9738,17510,27785,42426,57948,69783,74017,68727,57203,41485,25384,12561,4401,510,165
1,401,13752,33364,53455,37714,44394,33549,29702,21223,13610,11265,11903,10771,1979,24,978,4482,21592,49874,66328,60303,36028,23525,14206,10525,9813,11967,7031,407,96,2397,29429,69971,60972,42173,29987,20236,16655,11632,10285,10156,9650,3297,147,21994,5800,7202,7616,8222,10308,14295,20363,25293,33135,36491,36258,35425,32685,21996,18802,5191,14646,41234,54943,54902,41850,29724,20700,14569,10278,6234,2983,871,156,0,5,1851,5133,12051,30097,81964,67705,47104,39685,13674,8294,4147,2838,2535,0,7,2677,5128,10073,40197,72853,67855,58066,28802,14372,7654,4029,3122,2248,14677,5096,18444,38707,50227,49831,40034,29292,20529,15493,12908,11369,8088,2181,207,11479,9231,3569,5990,14132,23046,32574,42474,39469,39866,34772,30561,23994,5772,154,20970,14064,4980,3882,4519,5621,7369,10080,13121,17949,26102,41634,67090,70086,9616,33,406,1637,4355,8221,13006,19429,27154,35321,44026,49437,48571,33695,11381,20411,14312,38964,63680,56778,40975,28451,19383,14186,11041,9465,7603,5645,4288,2116,196,482
0,10,624,864,886,945,1223,1267,1438,1410,1356,1520,1590,613,64,0,36,860,1094,1214,1445,1261,1532,1540,1358,1362,1287,621,197,3,0,508,1488,1595,1533,1489,1486,1476,1348,1288,913,419,216,49,2,217,1407,2343,1695,1512,1285,1227,1098,1091,830,559,328,163,49,6,192,709,2586,2706,2408,1782,1213,889,564,350,227,116,48,17,3,0,0,139,455,2001,3442,4659,2452,440,202,18,1,1,0,0,0,0,140,451,1993,3252,5432,1846,501,175,18,1,1,0,0,188,916,1440,1818,1957,1922,1808,1394,1063,563,335,223,120,58,5,172,170,746,1489,1929,1612,1592,1365,1178,1218,1179,788,319,51,2,129,452,858,861,916,1002,1026,1102,1156,1411,1539,1371,1246,726,15,0,0,10,53,93,182,256,359,566,867,1460,2329,4037,3407,191,138,323,1438,2299,2508,2492,2130,1392,640,259,119,50,12,7,3,55
0,1,1,4,4,2,3,7,4,1,2,1,1,2,23,0,0,1,2,3,3,7,6,8,8,12,7,3,26,26,0,0,0,1,6,3,15,14,20,13,6,5,18,25,21,90,23,14,3,4,6,5,0,4,2,8,4,3,2,0,8,81,18,7,16,19,9,12,10,3,10,9,1,0,0,0,0,0,0,3,7,4,19,11,10,4,2,2,3,1,0,0,0,0,3,1,13,11,14,10,6,2,2,6,0,0,0,0,1,10,22,52,37,9,5,17,41,10,32,9,53,63,7,6,6,1,7,2,8,7,14,19,9,26,24,168,15,2,1,3,0,0,0,0,0,0,0,0,0,30,130,0,0,0,0,0,0,0,0,0,1,0,1,111,30,0,0,0,0,2,4,11,63,101,24,3,1,2,0,52,418
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,12,11,12,0,9,0,1,4,3,5,1,9,5,9,7,15,11,101,11,5,1,4,0,2,0,1,2,2,0,0,0,4,39,56,27,9,7,7,4,2,1,1,0,1,0,0,0,0,2,11,9,12,7,5,4,0,0,0,0,0,0,0,0,2,16,8,6,15,5,4,0,0,0,0,0,0,0,17,7,13,6,10,26,30,38,22,9,14,19,9,3,1,138,58,18,7,10,9,3,6,2,4,5,10,16,6,2,106,2,0,0,0,0,0,0,0,0,0,0,0,0,60,170,0,0,0,0,0,0,0,0,0,0,0,0,12,31,2,5,7,2,7,7,15,28,62,13,3,3,1,3,34,335
59720,38050,17492,6379,3554,2469,1574,1203,808,685,305,284,280,244,391,50599,27275,17188,8933,9297,5658,4391,3519,2012,1646,970,795,475,382,298,36504,24144,15832,11294,8857,7675,6841,6921,5121,4464,3035,1628,593,303,226,48394,16855,9739,6769,5161,5681,5526,5578,5594,6752,5853,5377,3438,1946,775,35561,15810,8468,7472,6625,6064,6285,6264,7033,6627,6891,7735,7419,4289,895,9506,46602,16428,12961,11833,8144,9476,6414,4549,4147,1719,1159,375,104,21,9157,48127,17874,11936,9768,9886,8194,6385,5669,3091,1819,1040,368,106,18,30862,13123,10480,9456,8008,8216,7293,7079,7105,7197,7747,7748,6658,2271,195,57029,15326,9292,7406,6505,5811,5812,5305,5323,5294,4647,3159,1864,426,239,764,1542,1838,2248,2928,4272,6419,8998,11879,14893,17928,19515,19809,16478,3927,24799,11766,8711,7433,6315,5727,4913,4537,4455,4525,4913,5279,6455,16343,17267,8761,16028,10483,9734,9975,10574,10821,10224,9861,9053,8160,6901,5925,4948,1990,17
105285,12054,3091,1431,964,884,613,638,610,967,293,308,147,220,665,95831,18557,5672,2732,1781,886,597,496,286,235,161,114,128,298,396,84940,24689,9484,3598,1669,959,811,478,381,281,168,140,149,212,211,22476,17047,9598,6726,5547,5220,4800,4829,4446,4988,4985,4990,6824,8112,17582,33939,27137,13154,10429,9157,8837,6784,5989,4193,3230,2271,1608,990,354,98,15052,104861,4823,1548,856,355,296,135,95,78,36,28,6,0,1,13996,106460,4662,1329,660,444,236,134,122,58,38,24,6,1,0,44890,29372,18641,11522,7527,4577,3119,2228,1610,1351,1101,1082,765,317,68,49271,19661,11962,9218,6940,6050,4329,3820,3332,3282,2986,3056,2602,1206,455,45,83,191,231,345,495,614,794,1025,1440,2156,3597,6818,18556,91780,25301,15268,11211,8961,7801,6725,5795,5731,5452,5653,5703,5878,6265,9590,2836,24150,45398,19252,10845,7268,5160,3909,2986,2287,1902,1484,1070,855,777,827,269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,1,1,2,0,2,4,3,1,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,4,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,5,3,8,4,5,0,0,7,6,2,6,2,0,1,2,3,5,5,3,2,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,4,8,1,0,0,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,0,1,2,3,1,4,2,1,1,4,4,5,0,28,3,3,1,2,2,1,0,0,0,1,0,0,1,0,0,23,8,4,5,4,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,6,0,4,10,0,0,0,0,0,0,4,2,0,5,2,7,2,12,6,0,0,0,0,7,23,32,18,9,13,16,9,23,4,0,56,38,9,3,5,6,7,7,2,1,5,8,17,18,0,31,1,1,1,0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,3,6,16,20,4,1,0,0,0,20,537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,2,3,2,1,0,1,1,4,4,17,9,1,2,0,6,8,8,5,5,3,4,4,5,8,10,8,64,13,7,0,0,0,2,1,2,3,3,0,2,1,0,23,45,9,10,9,1,7,2,3,5,4,1,0,0,0,0,0,0,3,3,4,4,7,5,4,0,0,6,0,0,0,0,2,2,0,4,4,3,5,6,1,10,3,0,0,2,1,6,14,27,30,10,2,8,15,6,6,13,14,0,124,9,2,5,3,10,6,5,6,4,3,4,8,14,7,85,2,2,0,1,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,2,0,3,37,30,2,2,1,3,3,6,11,31,37,10,6,2,1,2,33,444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,2,2,17,7,1,1,0,0,0,0,2,3,2,2,2,0,5,51,2,1,1,0,0,0,0,0,0,0,4,2,0,2,55,11,6,2,3,2,1,0,1,3,2,2,1,2,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,68,66,46,7,8,2,11,13,9,11,10,6,6,10,14,267,11,9,8,5,2,4,9,6,4,1,4,5,11,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,30,110,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,4,11,16,29,8,1,1,3,0,40,251
