band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
1954,91667,63670,69802,92140,131295,148401,184699,170517,5623,1640,63612,57141,49818,67603,115697,161897,209582,226459,6319,1155,23411,43329,51319,63831,104987,162073,262906,236507,10250,27063,49877,53377,60693,71203,95534,144286,227158,192789,37788,7871,5036,9266,16739,34996,76310,151042,237485,251229,169794,1,126,3968,6030,25257,58034,160212,222968,249825,233347,1,244,3964,6364,23195,71694,144084,224984,263762,221476,6217,3913,9086,19202,36097,69981,130680,252651,312511,119430,18041,40356,47990,51332,63728,100988,159828,228746,233485,15274,8523,68265,166551,202828,180804,146305,107678,60295,17977,542,298178,173470,134079,117780,106557,73434,32490,10843,4320,8617,2424,6263,15699,40019,79404,122346,154141,159159,157084,223229,425
1449,7478,7717,10043,11826,21778,34019,67499,74352,4808,2310,8576,11302,16792,31485,48417,60034,52547,9371,135,2700,16910,34884,43769,45927,51185,37459,7767,336,32,19928,35530,42581,46835,38645,28705,16524,8139,3458,624,17805,39757,35648,33665,33034,31635,30227,16779,2277,142,68,60182,138135,37220,5004,319,40,1,0,0,120,76686,120053,39662,4054,368,25,1,0,0,12861,38211,41712,38181,33576,31743,28155,13640,2601,289,9416,25315,31977,36232,46176,45388,33991,11499,948,27,2204,6348,19230,39557,47387,44845,36301,24996,15010,5091,291,2503,8457,15929,21588,25541,31157,39042,55742,40719,8865,28726,39290,41057,38160,31667,24265,16029,9645,3265,331
594,14853,25259,39435,54800,102944,125782,111456,94801,13228,1074,18560,37661,49408,60931,79674,100019,115679,113766,6380,1895,19246,45004,52276,57653,74974,99092,127482,100385,5145,26652,37487,35232,37810,44696,60808,79665,108188,116252,36362,4447,10107,27341,40888,57495,80154,98548,102259,103732,58181,0,1866,4460,14384,56878,93923,173866,132603,72717,32455,0,2469,3734,16018,52161,116403,154632,132230,76044,29461,4169,15098,33158,40415,48207,62551,83748,106270,126743,62793,10098,16915,20142,29462,45877,71541,121912,153843,106150,7212,5079,45678,106760,104731,86989,66694,53218,47021,46237,20745,83989,80935,66279,78008,80411,68118,52643,40687,25857,6225,15532,40804,43617,49967,58964,65247,62559,56066,57090,133305,421
2140,160530,105144,86106,106079,135023,100492,65410,21437,522,1883,116669,107413,64782,54243,88131,129299,140738,76914,2811,771,28664,74639,85189,76776,98695,148275,156365,104434,9075,47283,135608,104068,77638,70739,81152,97730,106178,54197,8290,4382,4805,7517,15719,42410,94820,145625,175926,180040,111639,0,40,2363,9722,31986,50349,105824,133927,197756,250916,0,91,2444,10278,29490,59717,95925,135031,209009,240898,2981,3984,8954,17241,35155,73439,132253,199186,209555,100135,21702,94958,99849,75518,72739,89344,108533,118783,91706,9751,4528,46629,147629,188454,172397,109972,64818,35849,12078,529,350427,91036,78114,82445,78509,54802,29465,10432,3141,4512,548,3206,9769,27807,56600,83682,95117,89875,90188,326091,426
15650,104157,171377,188106,139401,94975,49908,28621,12510,5042,30615,201775,227647,131452,93687,56221,37313,19026,8312,3824,63801,315069,166395,95876,66947,44634,28297,17593,8363,3058,117376,51816,58565,60593,71376,84896,91027,100503,107743,66264,144957,164950,125998,104175,91095,72473,48559,32785,18916,6662,16,21547,209495,255808,237974,62988,18607,3410,880,70,17,29748,190389,298751,202340,72177,13131,3303,886,53,200552,187578,128322,92126,72703,54429,36944,24345,10212,3212,129244,77192,88243,107707,111121,104737,98739,64348,25767,3266,46912,26354,21544,29982,40207,54181,75716,118754,206531,189852,16493,41816,61224,72589,75706,78259,85871,96365,127570,153778,174672,191104,132432,96064,73509,54033,37864,23634,15818,10641,546
0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,3,10,9,27,0,2,5,3,8,21,15,13,22,30,94,26,2,3,2,3,3,15,13,0,30,59,11,29,5,10,12,19,0,0,0,0,0,0,7,16,25,8,0,0,0,0,0,0,8,21,21,10,0,0,0,2,2,23,56,40,16,44,27,35,90,61,16,4,7,9,22,28,22,70,144,4,0,0,0,0,0,0,0,60,170,0,0,0,0,0,0,1,4,67,0,0,3,5,41,123,21,7,0,24,202
22309,104595,78777,55190,47026,37323,27363,20334,14947,3878,4714,27725,33383,39498,42193,51746,57166,67651,77732,9934,1838,11311,20542,27306,30247,42773,59661,81730,113810,22524,4304,13139,14223,17554,28844,38576,61236,87949,102076,43841,718,1191,2766,6189,11238,19538,35732,65073,114710,154587,54,630,3081,14910,43940,36031,39250,58375,91379,124092,62,787,2853,17315,40627,43473,32770,58120,98341,117394,517,1457,4890,9478,16399,25978,41861,74695,128305,108162,4610,12811,16229,20395,27136,29619,43756,75931,144280,36975,1513,26936,68191,77785,71496,60888,49220,35437,17064,3212,272389,81774,29902,13268,6404,3493,1959,1117,733,703,432,1327,3426,8794,17722,30373,47103,62751,86486,153328,581
59663,23658,5019,1217,866,624,450,385,586,3278,48442,28526,5807,1676,743,460,338,358,638,2571,56752,18594,3286,1113,457,307,276,309,561,1837,3289,1237,1456,2292,4063,6581,10611,13875,18469,15880,12612,24846,9633,6101,4083,2784,1731,983,640,952,2715,31969,15349,5635,2161,884,432,164,83,32,3320,33841,13739,5231,2118,998,377,181,87,30,29314,22141,7069,3572,2091,1443,891,707,681,722,7790,17882,19085,17306,16217,9901,6766,2556,1515,2826,1480,678,678,666,697,738,1008,1868,5816,64122,2695,4000,5163,5997,7339,9148,12084,10346,3946,3647,36281,15105,4793,3132,2015,1262,799,472,284,222,596
2077,82998,75376,88806,84467,80310,61505,53796,24384,1875,2381,69323,67667,80921,84540,82042,74279,59586,32602,2253,3175,38461,50719,68493,90168,103944,87726,62501,45409,4998,22515,62423,61785,58226,65711,78145,90582,77039,33599,5569,8324,8318,21023,43394,71124,88713,89407,93943,87597,43751,0,234,6304,17147,55509,67087,99413,92184,98681,119035,0,392,5983,20172,50595,80285,87256,92566,105125,113220,7601,8359,20768,45128,72907,86972,88145,98628,91699,35387,16957,47103,60273,68395,78738,93298,85919,58709,40671,5531,8811,24178,52812,82393,95289,96493,90362,69273,34171,1812,138532,88276,74989,66082,57799,48515,39389,24140,8900,8972,5097,9593,31045,55729,73022,76722,69501,58823,60751,115311,450
8298,28613,16405,20066,26840,36095,23712,14378,9909,3698,1011,18159,17809,20692,30184,31991,29576,20087,14846,4421,885,10882,17872,20915,30722,30665,32075,25208,16052,4245,4928,8182,12473,15138,20943,26065,34118,37081,24457,6865,1457,2867,5766,10762,17440,27279,37100,46435,31420,11570,49,75,144,235,1966,5835,24651,54179,68716,37055,53,88,125,304,1699,8031,22612,54250,73019,32724,1284,3674,7779,15513,25918,34138,39197,33833,22457,7623,2928,7986,14318,17770,22051,24793,33314,37492,22662,5052,1611,11340,16805,22774,27879,30430,28158,25376,19272,5734,23046,49941,41764,25992,17060,11488,8179,5347,3163,2030,1435,4604,8886,16109,24650,32407,32820,27949,23614,17087,616
0,0,5,62,1078,9467,61327,137098,106940,8767,0,29,734,11531,64007,91919,96689,47819,8796,3220,0,2271,45938,109458,102345,44132,13561,3162,2577,1300,9467,31493,57047,72606,66961,50962,28084,7239,859,26,6121,37396,122369,102568,40776,9526,2796,2018,1164,10,10,97037,199166,21269,5097,1565,561,39,0,0,22,132484,161994,23693,4321,1834,355,41,0,0,3896,22172,93830,110131,61265,21828,6006,2264,1966,1386,3389,7546,25532,67553,98052,83448,31412,4795,2447,570,7043,4443,9000,20966,43971,75498,92870,60902,9948,103,0,18,125,578,2021,7033,24102,68327,187008,35532,3208,39428,110396,95402,47764,17518,5622,2660,2529,217,189
23,5,2,0,0,0,0,1,2,2,7,4,6,6,3,5,0,3,9,6,0,5,4,10,10,5,2,9,8,3,59,5,4,0,2,0,0,0,0,0,44,16,7,2,4,2,2,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,16,8,2,2,0,0,3,16,29,19,18,8,9,10,0,68,12,8,7,5,3,2,2,8,4,70,1,0,0,0,0,0,0,0,20,40,0,0,0,1,1,1,3,4,52,0,0,1,8,22,46,9,1,1,10,525
27983,339542,155186,108326,111531,109396,80059,54564,13094,1075,88042,344376,126364,98576,111596,98115,75168,44662,12405,1452,188839,248260,105655,114249,102128,93314,76941,53671,16114,1585,29252,141254,164601,152601,171594,158641,113675,53313,14189,1636,52744,197667,115144,94053,94507,102326,103270,100335,97580,43130,0,16459,268523,207565,216859,130369,98749,37183,17928,7121,0,25902,255709,229125,193032,155017,80266,36818,18667,6220,102647,212651,107612,96148,95413,93716,90734,96373,87322,18140,81088,260568,142603,126289,131688,110020,80307,48864,17681,1648,4291,6152,16079,54299,95250,124674,140456,146057,254149,159349,160147,120077,111076,104489,96198,96114,104366,110369,84595,13325,10845,170627,142916,112393,112151,109667,97035,78292,74448,92382,457
183626,18653,1739,540,236,81,58,67,41,69,183637,17474,2363,775,295,136,55,26,26,45,182877,16692,2908,1256,531,147,48,28,25,25,22338,15168,9995,9923,10193,12252,14766,17336,25256,67012,59401,51784,37840,25535,15833,8087,3286,1196,325,59,30347,152447,16340,2164,1004,352,196,65,10,0,32885,154935,11287,2307,868,419,170,56,9,0,102767,67356,19467,6583,3230,1852,1242,898,271,16,57741,37125,28215,22593,15810,14209,10645,10475,8081,1004,148,230,478,576,671,998,1494,3107,11900,184609,36751,34564,29065,23306,17727,14654,13289,11330,11309,11130,119712,46709,16674,8647,4539,2554,1493,980,689,964,261
198123,12082,3366,819,636,328,176,115,68,75,189327,18490,3911,1698,945,628,498,396,129,49,170764,29670,7947,3115,1629,1134,919,828,366,25,28900,34538,25700,25222,25162,23234,21846,16624,10709,4822,57106,64934,35401,20464,14375,10086,6977,4434,2505,1433,1260,32213,75554,60041,33016,9044,4781,1733,447,44,1464,40134,69782,61930,28130,10755,3760,1687,458,33,72027,70079,32652,16878,10511,6122,4041,2421,2086,556,118425,55698,19435,9218,5360,3555,2080,1313,600,40,1201,190,430,1215,1805,3573,6089,9788,27654,164418,43480,34558,31462,26791,21925,17929,15099,11913,8419,4377,57727,61610,29947,17720,13013,10256,7958,6031,5316,7073,590
0,5116,22634,43743,50988,57406,35624,23007,15257,2176,0,1513,28940,54102,56228,54768,31753,14473,13652,522,4,34191,62855,53251,43853,29720,15226,10104,6582,165,686,1689,3322,6265,12128,26996,55281,73403,58715,17466,1028,60170,61494,50460,39937,21444,12063,7059,2123,173,0,22,2631,82457,112588,32679,17553,6130,1661,230,0,55,2792,93328,100741,36548,14666,5969,1649,203,2679,63487,64965,43509,31805,20003,12227,9740,6702,834,287,465,701,2384,9561,40791,96306,87569,17440,447,347,2620,5468,7790,12049,19852,33998,56936,83613,33278,6,92,633,3086,11529,29065,46175,56673,97767,10925,36546,90052,56710,34326,18214,10196,7000,2131,701,75,47
0,0,1,1,3,1,0,0,0,8,0,0,0,0,3,9,4,2,4,20,0,0,0,1,4,15,6,0,15,15,42,8,6,2,1,2,4,3,8,1,4,39,7,8,8,4,7,13,1,0,0,0,0,2,12,14,4,0,0,0,0,0,0,0,10,24,5,1,0,0,0,0,0,17,42,23,14,21,35,23,53,24,6,6,6,6,4,10,23,37,69,2,0,0,1,0,0,0,0,30,70,0,0,0,0,0,0,0,0,54,0,0,1,4,14,58,14,4,3,21,85
131,8920,22491,56842,86253,93195,74831,40721,8326,330,593,7508,19811,42619,76164,83009,87344,58662,16222,108,1015,11427,38249,56892,57479,59605,63976,66613,36484,300,9837,16524,17135,20065,28173,43219,69331,94883,79678,13195,5984,7286,14396,25270,38859,54285,65803,72732,70150,37275,0,869,4189,15013,55558,74873,99756,70947,49424,21411,0,1055,4020,18001,52103,88383,87366,70905,51366,18841,5278,6854,17976,29795,42671,57081,67031,75504,69798,20052,6519,7097,14982,28600,48209,69384,86849,83673,45895,832,3863,21964,34475,38892,44699,52141,63313,78514,52996,1183,73561,72459,63477,50715,37807,30306,26043,20048,10745,6879,4028,9115,27037,47552,59451,63017,61601,47540,36376,36323,485
86523,31569,9887,5401,5553,4129,3593,2985,2763,7539,63310,35169,14630,9695,7369,6772,5710,4600,5791,6896,38293,35598,20470,14171,12425,10886,9318,7376,5848,5557,68703,25319,16381,13690,9906,6784,5767,4827,3759,4806,31810,20296,16557,14118,13821,13764,12818,13263,13477,10018,92127,45857,12530,4414,2847,1158,698,254,56,1,93536,46418,10696,4466,2579,1328,605,260,53,1,22877,18897,17965,15423,13118,13576,14758,17053,17300,8975,67092,28524,17499,11272,8036,6720,6133,5172,4272,5222,22893,14652,10685,11337,13034,15067,17692,20623,23271,10688,39187,15479,13953,13073,11768,11322,11351,11046,11752,21011,9972,11640,11898,12436,14243,15446,16244,15267,16192,36604,15
26,15274,50205,77763,96079,125992,114306,83782,40667,7175,474,15114,55556,91250,109393,93837,76563,91396,73830,3856,1303,24820,72271,82294,83300,88941,76434,84311,94856,2739,16122,39876,54257,66454,79322,94456,105472,91270,52372,11668,8842,28356,65108,82218,89447,88864,71873,58440,71444,46677,0,2983,18978,59543,130653,106483,123197,90779,61587,17066,0,3872,18216,67584,119470,126664,106686,91700,62310,14767,7426,17075,40640,77843,91066,87991,86205,82008,93226,27789,8947,11857,33166,66148,86311,98565,103080,112108,87984,3103,10287,57740,91061,77226,77263,77210,76603,74021,56954,12904,61444,64609,42949,50562,65579,85241,98577,84707,46136,11465,13811,51483,73181,81765,84256,75127,57334,40513,40283,93516,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,11,0,0,0,6,7,6,9,7,14,14,65,5,4,4,8,2,1,1,1,0,24,38,14,10,7,15,4,0,0,0,0,0,7,26,11,0,0,0,0,0,0,2,20,40,12,0,0,0,0,0,0,4,5,34,64,51,53,47,60,11,57,39,30,22,23,39,24,23,75,46,78,0,1,0,0,0,0,0,0,40,120,0,0,0,0,0,0,0,0,36,0,0,2,6,13,70,17,5,3,30,139
0,0,73,858,3757,16766,62625,103999,106255,28314,0,27,755,2877,7839,23348,55105,87546,131903,13247,0,1022,4760,14870,30243,47054,67034,85281,65899,6484,3311,4542,4460,4805,5631,9109,21945,54346,132075,82423,1912,2092,8161,16982,31857,54330,73733,76596,46869,10115,0,25,1118,5819,26756,49949,92616,74866,53970,17528,0,30,1147,6098,22620,58735,83857,77552,56907,15701,1451,2086,10252,21643,34958,48732,60826,68854,57850,15995,1497,599,1305,2786,4735,9189,24877,100453,165914,11292,6064,18513,23902,30937,39953,50814,60448,62339,28852,825,65,1518,12174,45940,76237,75110,54499,31829,21350,3925,1732,18558,48920,66735,63860,51176,37414,22380,10993,879,164
0,0,0,33,421,7497,29650,62032,79167,9340,0,0,223,4390,20975,49641,55498,39495,16331,1587,0,8021,50049,50138,42280,21913,9844,3864,1741,290,11445,21694,28398,24082,27741,20906,22271,18579,10954,2070,13660,25298,49744,51852,27019,11788,5010,2303,1224,242,80,126488,59453,1863,247,9,0,0,0,0,156,148247,37423,2085,219,10,0,0,0,0,10488,28345,45014,44651,29159,17223,7257,3304,1845,854,3905,7179,17840,35818,44658,36909,30217,9673,1714,227,6523,4479,7345,12734,19442,26907,33273,39759,34584,3094,6,322,915,1545,2721,5655,13494,34926,87511,41045,10723,39661,47167,38513,26491,14742,6432,2301,1174,936,214
1,160,547,521,490,469,525,499,480,145,14,549,847,466,423,383,441,347,323,44,15,1229,603,369,360,378,381,333,151,18,1325,386,430,542,541,342,180,71,19,1,1194,564,315,320,397,339,322,262,111,13,0,39,205,823,1137,777,609,223,24,0,0,56,183,923,1003,905,520,221,26,0,991,622,383,327,335,335,383,319,137,5,1194,324,461,532,453,362,259,152,93,7,523,605,428,416,392,326,268,363,438,78,2,57,152,220,243,291,351,494,731,1296,339,774,577,415,392,361,332,262,243,142,494
0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,4,4,0,0,0,3,7,3,0,4,6,12,33,2,0,3,2,2,2,2,2,1,24,5,8,4,2,5,4,2,2,0,0,0,0,5,5,2,8,6,0,0,0,0,0,9,5,9,11,12,4,0,1,2,15,55,43,25,24,28,44,29,115,17,6,13,8,10,17,12,23,66,40,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,3,14,2,1,4,1,9,24,8,4,2,12,583
2515,83344,78066,65461,61645,50865,41620,19480,7888,826,8103,82668,72918,52416,44993,43934,46129,41210,18244,1095,9050,70879,56611,44165,43331,42303,50601,55306,37884,1580,7699,41834,72576,74318,71667,59303,48168,27137,8137,871,11807,33225,33366,33835,36987,41749,46717,57817,73099,43108,23,48381,145844,114892,73694,19824,7531,1232,199,90,41,61480,131997,124237,63793,23053,5632,1192,202,83,13697,37860,40090,39535,40273,41987,47421,62993,71924,15930,22655,75426,69781,52775,39969,39117,36905,43974,29476,1632,1764,8609,42263,67307,65088,58534,54454,53403,50592,9696,99386,86680,59939,41159,30015,25279,23566,21409,18176,6101,4034,26144,29799,31909,36331,41809,47440,49996,60297,83951,367
0,203,886,1695,3759,9560,20763,49622,148194,36551,0,83,702,2795,7337,17365,33655,72654,124778,11864,3,3133,12214,14829,18436,29164,47667,75284,65817,4686,1281,1263,1792,2749,5162,12053,33389,81161,116038,16345,1308,5558,10258,13356,19663,32115,56054,78196,50193,4532,0,0,60,1276,19237,24775,60481,76843,63393,25168,0,1,55,1942,17485,29995,54516,77978,66678,22583,874,8587,12658,13244,17798,24744,39541,65141,73519,15127,833,295,302,526,1411,5333,24772,110614,119752,7395,2184,17521,32239,39621,42226,41272,36863,29939,24363,5005,166,2624,12777,37400,62671,61569,42051,25132,20998,5845,5352,20221,22773,31690,44337,52679,50948,32026,10605,602,147
699232,8823,3234,2765,2321,1959,2154,2441,4336,48020,692096,15451,5261,3866,2919,2504,2362,2968,5992,41866,671233,23819,10766,6927,4979,4146,3870,4634,7384,37527,333200,52251,30122,26607,24034,24630,28017,33504,46431,176489,500080,116377,56012,31917,19043,12770,9934,9474,10471,9207,759315,15472,426,47,20,4,1,0,0,0,760256,14617,338,50,19,4,1,0,0,0,587033,94578,25356,15259,11023,9298,8696,10088,10865,3089,477592,64955,43429,28611,26013,21859,22950,23218,26945,39713,55395,18778,11490,9890,11527,14259,18733,26006,50421,558786,188889,70931,50253,38600,31747,29701,31219,35013,53285,245647,596137,82550,24414,15253,11326,8751,7001,5831,5631,18391,252
0,0,15,143,1642,6264,25320,72851,302539,40718,0,26,178,1057,5782,23977,87375,201995,126071,3031,0,356,4216,16760,51871,96945,131814,105494,40785,1251,2883,3235,5904,12222,24899,51429,102874,145150,90562,10334,2568,4689,14615,36161,70809,97018,109741,76022,34237,3632,0,1974,12298,67957,117736,80333,71812,56757,36143,4482,0,2514,12185,75350,103978,95639,61887,56673,37943,3323,1598,4242,15218,37175,64853,93727,104162,85602,39418,3497,1401,1429,2807,7383,22143,57632,121258,178229,55993,1217,835,7706,22024,51128,96884,128294,102805,36003,3778,35,246,2855,14068,46443,68979,82990,91755,86004,48615,7537,1197,12701,51219,97959,115148,88730,49573,22378,9390,1197,194
0,192,2266,16225,55779,113508,129166,91875,63012,17320,29,508,4447,25517,58005,105541,107144,95744,77458,14950,22,7375,46355,73536,83081,85235,73381,59134,52030,9194,633,566,972,1755,4089,12004,42161,157077,229564,40522,1623,40888,44260,55083,88863,96167,77323,50812,28101,6223,0,119,3867,64266,123802,112888,107294,49853,22053,5201,0,152,3142,76090,110515,132962,90467,49077,22852,4086,1115,42201,69276,74909,71203,63565,56365,50710,42604,17395,327,350,651,1089,2639,10741,60530,237039,161680,14297,1664,16884,19930,25228,37749,59515,87549,118594,107969,14261,7,110,2399,25780,78280,114106,107929,67129,73048,20555,34958,78209,103846,106661,76814,44290,26369,13658,4415,123,79
158564,4818,882,249,145,64,29,18,5,5,153346,8460,1592,687,405,160,80,32,15,2,139881,18525,3609,1520,771,326,102,31,13,1,36912,27146,16607,14189,13011,12736,12716,11748,10247,9467,52185,42616,27547,20263,12536,6124,2448,858,166,36,65381,96396,2582,356,63,0,1,0,0,0,66683,95430,2300,304,61,0,1,0,0,0,69393,55901,22957,8522,3802,2218,1295,575,110,6,78934,41296,21731,10970,5186,3018,1772,1200,608,64,26,332,338,487,834,1348,2117,4645,16985,137667,33020,29316,22884,18362,14962,12467,10896,9131,8078,5663,37444,57753,32837,18079,9592,4949,2427,1064,486,148,270
0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,2,2,6,47,11,3,0,1,2,3,8,5,16,63,62,3,5,3,2,2,3,1,11,27,45,7,9,6,3,5,5,9,10,20,35,3,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,0,0,14,9,19,4,7,12,8,11,18,45,59,10,6,2,2,0,3,4,15,60,133,7,2,2,1,2,5,0,0,10,80,0,0,0,1,1,3,1,8,75,3,13,5,10,29,51,16,3,5,13,257
941,12494,29763,53723,86235,144761,209575,222311,164985,29167,2121,8157,9407,22922,52501,88539,137246,240138,363123,29801,1675,4138,7832,14267,29962,68056,140280,252573,403716,31456,12425,30995,38834,49377,59432,82052,130589,224549,271962,53740,5128,3845,5133,8454,16205,35293,86452,200391,347745,245309,0,2241,7619,20842,75662,125186,269132,259423,147961,45889,0,2920,6930,24666,70130,157043,244809,259113,147689,40655,3801,3385,6554,11473,19409,33622,65119,166263,415530,228799,7623,8809,18165,28838,37896,56338,97900,211330,436377,50679,7521,109751,318532,232366,130381,73612,44428,24814,11305,1245,130737,365795,235894,108759,48930,25098,15956,11067,5479,6240,3522,4649,11146,22006,41676,75693,126067,173604,245396,250196,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,18,41,0,0,0,0,0,1,25,7,16,28,44,11,3,7,7,4,2,0,4,9,1,37,8,11,9,9,7,4,5,0,0,0,0,2,5,17,4,0,0,0,0,0,0,6,10,14,6,0,0,0,0,0,0,2,21,54,23,25,37,27,30,78,14,7,6,14,18,17,48,48,91,1,1,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,1,96,0,0,2,7,26,67,5,0,0,0,225
0,0,0,0,1,1,0,0,2,3,0,1,0,3,3,1,3,5,13,13,0,0,8,16,14,19,6,19,21,9,128,5,5,4,3,2,6,1,0,0,80,47,21,8,9,12,7,3,2,0,0,0,0,0,0,8,16,15,17,6,0,0,0,0,0,7,23,12,21,7,0,0,9,79,57,30,46,32,36,12,167,19,20,18,18,12,12,15,22,33,143,1,0,0,0,0,0,0,0,60,210,0,0,0,0,0,0,0,4,50,0,0,2,14,40,100,24,11,4,50,445
6671,159792,298342,301455,287883,263316,207904,109460,29863,2179,7735,74943,188701,218800,230292,224862,258762,294461,166440,1869,12543,46804,118068,132833,156256,174316,224198,341460,446055,14332,88610,136058,164988,190164,220021,244243,250793,208612,132893,30483,33944,85119,168239,209794,219252,250547,270185,255087,153284,21414,0,5654,14242,10563,26867,57033,171657,216450,271911,892488,0,8128,11923,11675,24897,71812,158352,219791,285994,874293,24921,28715,128340,206768,234777,265917,345816,324763,105740,1108,51071,78076,131542,169326,188131,215668,240588,301733,274101,16629,60840,390527,314687,226754,178343,154324,138129,115340,75863,12058,48156,144078,166843,181673,214782,262454,292993,224285,97527,34074,23589,86389,165999,196413,229814,307190,367005,228881,56063,5522,516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0,0,0,0,2,6,2,8,17,21,7,4,2,4,2,3,4,1,8,1,22,2,7,10,7,9,5,7,7,0,0,0,0,0,1,5,19,17,0,0,0,0,0,0,6,0,15,35,2,0,0,0,0,43,29,8,26,64,96,42,41,9,1,1,5,8,15,64,136,44,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,18,0,0,0,4,5,33,22,7,0,30,553
124426,32621,6216,5015,5944,774,544,1511,2660,428,143705,24504,5783,1695,3017,750,159,102,128,296,146467,26094,5212,1201,520,203,83,70,105,185,15760,23689,17805,15769,14868,14437,15297,17149,19562,25804,60561,58586,32008,16041,7372,3347,1353,581,177,114,59734,117724,2318,234,89,30,10,0,0,0,61794,116418,1558,249,77,37,6,0,0,0,99218,61138,11690,4000,1880,1004,662,339,130,79,55759,41436,32114,19679,11571,8362,5236,3961,1634,388,28,125,181,291,436,824,1723,3809,13940,158783,8983,16553,19987,19992,18522,18462,20095,20321,22187,15037,78525,74283,15745,5774,2915,1551,753,322,166,106,262
0,5128,25296,57753,104510,121970,59734,26012,15097,2405,12,3290,26685,80938,135941,105196,38284,13997,13150,412,59,44054,122974,119961,72727,30418,13105,10662,3813,132,1248,4911,12438,25666,44870,73098,94508,83305,56986,20875,2416,146046,125142,78541,37845,16262,8568,2371,664,50,0,289,27437,223278,135463,18205,11394,1631,205,3,0,723,27015,243424,114725,21063,9192,1557,203,3,7428,128788,100592,71189,52373,29301,15608,9888,2483,255,684,1181,2668,11266,40350,109188,153122,89967,9250,229,457,4137,6731,9115,16176,32105,64373,114575,131610,38626,10,79,258,867,2869,10303,41698,100359,215512,45950,71631,162487,93029,48438,22422,12748,5971,931,211,37,53
730758,234813,49748,19794,13874,6614,3025,976,409,238,742343,198835,41414,26081,17560,13529,9796,7777,2698,216,670059,181268,78124,42542,26853,20883,17767,15283,7220,250,110219,228350,175485,143667,118498,95620,77791,61102,37917,11600,386731,252038,85987,65031,57444,54518,51601,45716,37614,23569,0,17420,495708,208455,133543,76688,74398,32005,13742,8290,0,52151,448151,242420,110897,93626,60544,30555,14403,7502,512233,183522,81146,60340,51835,48318,42813,36520,34787,8735,520718,290259,112578,58072,28318,19700,13855,10495,5917,337,19353,4316,17987,33592,42785,48527,52785,68222,139376,633306,178925,88437,67367,63013,65476,85536,127232,174342,154983,54938,362853,233097,89280,57544,47379,43052,40825,38373,43518,104328,563
0,0,0,0,0,2,51,954,2563,401,0,0,10,101,641,1029,1205,619,317,49,0,487,1068,961,565,466,249,124,37,14,1423,489,380,409,321,312,238,184,146,69,1704,761,496,346,298,203,104,48,7,4,0,583,1291,890,693,327,154,33,0,0,0,627,1223,1006,583,390,110,32,0,0,1562,851,498,362,297,209,123,57,9,3,1006,321,456,535,583,495,330,157,66,22,953,314,299,304,348,380,448,470,393,62,1,3,12,37,43,65,153,269,780,2608,1490,767,476,327,356,247,159,77,46,26,634
