band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
95153,24461,4684,1366,669,456,341,159,121,73,55,58,67,120,387,92555,26203,4623,1584,846,523,457,291,222,157,94,90,88,201,236,73924,32790,11280,3938,1943,1234,776,630,507,384,231,125,117,156,135,52103,14562,8958,6979,6270,5660,5186,4761,4589,4390,4096,3732,3421,2495,968,52846,19092,10135,7996,7111,6544,5765,4935,4165,3242,2622,1987,1229,400,101,111217,10168,2112,1053,756,664,674,413,433,304,204,143,26,3,0,110953,10395,2145,1164,805,559,582,457,405,336,216,127,23,3,0,51742,23368,17119,11098,6997,4400,3200,2329,1828,1599,1556,1529,984,364,57,77451,16012,9721,6950,5107,3809,2885,2008,1539,1045,676,353,163,199,241,14,132,263,492,822,1338,1810,2372,3232,4515,6581,10695,18877,36427,40600,18411,11090,9143,7967,7011,6115,5293,4889,4464,4457,4477,5636,7181,13645,18391,23942,27650,18799,12609,9487,7172,5474,4290,3526,3000,2421,1983,1913,2331,3573,269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,0,1,4,2,6,0,4,2,4,5,0,27,1,4,5,2,0,1,0,1,0,1,0,0,0,0,0,22,7,9,1,3,4,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,19,1,0,0,0,0,0,0,0,0,0,0,5,1,2,30,2,0,0,0,0,6,18,32,16,12,24,6,23,17,0,0,28,38,10,10,9,9,7,5,7,6,5,15,14,19,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,4,6,22,9,5,1,1,0,1,20,537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,5,0,3,3,3,2,1,10,12,9,0,0,1,2,1,0,5,7,10,7,6,7,9,17,5,60,9,3,3,2,5,2,2,3,1,1,4,1,2,0,11,48,11,12,5,4,6,4,10,6,2,0,0,0,0,0,0,0,3,1,8,2,5,7,8,0,2,0,0,0,0,0,0,4,8,1,1,10,6,8,2,0,0,0,0,2,1,2,3,14,32,26,6,8,16,5,12,25,2,0,95,23,6,7,1,9,4,9,4,3,7,4,13,25,0,92,4,0,0,0,0,0,0,0,0,0,0,0,0,30,90,1,0,0,0,0,0,0,0,0,0,4,0,12,55,1,3,3,5,3,13,17,53,11,6,2,3,0,2,30,444
0,9,259,2249,10272,24251,34532,52754,70977,96704,127728,136567,141903,56500,1073,0,119,1782,5264,10889,18780,31642,52016,76787,100113,124698,133664,144918,54462,644,0,720,1676,4205,11986,31122,60080,83255,95388,92171,98644,104015,121335,49960,1221,14718,19170,26023,33870,39706,47757,56789,61168,73105,86407,92100,89840,73043,37271,4811,5483,3425,7669,12086,19631,35278,59854,84881,86982,80681,77050,78523,92259,83751,28225,0,651,2170,3120,6514,12728,36643,74745,130505,168617,125400,101734,46804,29427,16720,0,642,2177,4183,7627,12516,34326,75654,133527,167833,136705,82189,51775,28967,17657,4578,2181,5240,11781,20067,31044,50206,71425,90265,92080,88742,95196,102298,71228,19447,5483,7231,8902,13602,21700,29806,36570,49460,59214,75809,97038,120726,163722,65395,1120,6193,23929,62695,86965,94934,89861,83409,78919,77934,69464,47385,23375,8457,2134,124,27953,70623,63556,51638,50093,53681,59675,66288,72349,72149,64114,50787,30898,14392,7582,4189,4090,11308,24889,44858,62816,71231,75650,77804,73263,60610,49805,49575,66366,79324,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
78969,198857,123623,45601,25710,12014,9668,5573,4510,3082,3217,2893,3554,4122,21190,83252,136937,118127,65166,35444,26268,16759,10572,7908,5566,4880,4652,5131,6613,18416,45859,138095,137752,77985,43690,27045,16701,12022,7982,6422,4869,4459,4522,4841,16573,67232,56609,53245,49384,45676,44108,43123,39748,35631,31320,26902,21650,14658,6239,16263,79404,72503,75165,69466,69746,59572,46780,36533,23805,14581,8255,3360,934,195,17,61409,52135,72324,95649,104893,85962,57152,20907,9177,3821,1308,565,85,8,0,61535,50528,77814,107308,107276,74388,51282,20907,8795,3610,1332,533,79,8,0,52707,50978,82360,87670,74831,62066,50964,35841,23551,16953,10855,5734,2107,358,11,119071,86269,61443,54299,41587,35430,30117,26311,23538,18614,12005,7230,3897,3530,16563,38339,7291,4574,3975,4296,5252,7345,10939,17572,30324,54054,97680,150006,104346,12824,1660,6397,16123,29865,44763,57161,60336,58578,49418,41101,35850,33583,27805,23705,59346,52866,46474,83003,96788,84706,63960,44863,30834,20473,13342,7851,3845,1757,788,238,24
63229,111178,100422,52031,46260,17901,19035,13339,9494,6367,4766,2562,1436,1248,9256,68249,84847,67092,56576,45219,33236,27443,19145,15781,14164,9033,5552,2667,1823,8175,94083,82386,68424,45429,33495,23810,23566,20541,17587,16547,12703,7898,3832,1882,7295,11860,9127,8612,8330,11054,14047,17147,26033,37160,46423,58900,69789,68290,46371,26827,49556,51342,33217,30721,27737,27540,33045,40653,39675,41169,35475,26734,13569,4095,6830,16975,43902,27171,36009,47884,57650,92512,57231,37937,21065,12241,8871,2458,151,3,16841,37431,36839,43261,54706,51115,74327,63107,39896,21774,12439,7475,2679,167,3,68220,60624,41011,34823,32943,34102,30410,31903,28763,29202,26945,22214,10404,3206,6038,33208,18576,18890,27654,39929,31470,45912,45726,38447,50264,51028,32218,14814,4192,8195,1499,2418,2259,2698,4156,6581,10142,14152,18449,23064,29247,41232,58819,92348,152414,24164,41229,51639,55468,47555,38545,30137,24179,20587,17425,16193,17325,19764,37345,17027,80612,75612,47412,41521,38978,36329,32386,27895,23453,19150,14129,9396,5806,3970,2227,632
22,421,1109,2143,5076,9141,14486,19930,26529,37454,71497,134403,283991,432124,151880,117,688,1203,1254,1963,3424,6915,10519,12784,21022,35324,70229,237026,665929,121809,26,354,1223,2186,3293,5105,7121,10758,15255,23288,37651,70751,200203,694032,118960,3422,2625,2313,2449,2869,3211,4301,5743,7719,12170,19569,44736,149538,543628,385913,1090,1403,1425,1864,2391,4048,6597,9968,16084,27198,47251,95586,232793,472749,269759,3,297,868,2040,6899,17597,51588,77965,128629,203079,240649,271701,112680,51894,24317,3,264,977,2840,9587,17662,45821,82469,133572,207041,263099,232365,118951,49375,26180,361,729,1633,2304,3649,5295,7480,10581,14973,22864,40354,76304,179797,491591,332291,2122,1583,1297,1306,1242,1552,1818,2427,4124,6784,16009,40169,160154,776144,173475,21539,121952,204882,228277,192568,135622,86192,57133,42006,32550,26087,21011,14278,5799,310,4218,49672,131796,190112,196797,197142,182152,116141,58470,26744,13914,9663,6708,4587,2090,366,3623,11525,18852,27061,37426,52359,75765,113029,165778,205820,196670,161953,98812,21166,116
3,3,0,0,4,0,0,1,1,0,0,3,4,5,4,0,2,3,2,2,4,0,3,3,2,0,2,12,14,0,0,0,0,2,3,3,1,8,3,0,13,5,7,4,0,83,9,6,4,2,2,2,2,1,1,0,0,0,0,0,6,52,47,10,14,10,3,2,7,2,1,0,0,0,0,0,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,35,38,11,64,21,23,14,16,0,0,68,26,11,23,33,5,5,12,7,12,12,5,15,8,3,56,2,0,3,0,1,1,0,0,0,0,0,0,0,90,150,0,0,0,0,0,0,0,1,1,0,0,0,6,55,0,0,0,1,2,2,9,71,28,7,3,2,1,2,63,329
0,2483,5370,7355,16399,28281,33711,40043,48433,48214,40485,24470,14959,3227,154,0,1774,6439,9634,18490,23817,32085,40229,44889,50311,40784,26420,15811,2869,32,564,7407,15910,26727,32504,36654,38994,42319,40781,33628,21347,12185,3718,838,8,2056,3908,5803,6794,7889,10709,14211,17714,23959,32417,36027,37633,42893,44547,27024,1252,14332,34396,52240,60820,55757,38808,24379,15044,8916,4677,1876,944,143,0,1378,6844,24024,40300,56512,63423,67604,28274,14791,5921,2535,1337,429,147,65,1378,5814,28572,43406,63259,55895,58047,31756,15064,6074,2543,1088,472,151,65,875,7819,20671,42430,51743,53044,46866,32521,23785,15547,9963,5615,1983,697,25,713,703,1156,1536,2269,3509,5965,10762,22867,40472,74159,96274,48109,5071,19,2539,2352,2873,4747,7518,11252,16176,22104,28443,34505,38818,40852,42675,43017,15713,67,126,273,644,1570,3277,5879,9736,15016,22278,33212,50673,72029,84101,14703,20182,66235,84888,59512,33865,18740,11197,8064,5710,3177,1379,486,133,12,4,49
0,0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,1,2,2,1,0,3,4,5,0,0,0,0,5,6,4,2,1,0,4,6,1,9,4,39,0,3,5,1,2,0,0,3,1,1,0,1,0,0,21,14,14,4,1,9,2,1,4,4,1,2,0,0,0,0,0,0,0,0,0,4,10,12,5,5,0,0,0,0,0,0,0,0,0,3,11,16,10,4,4,0,0,0,0,0,0,2,5,34,44,11,10,19,14,14,25,16,15,1,110,8,10,13,12,6,4,5,1,3,10,17,14,26,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,2,5,15,31,10,1,2,0,2,0,30,446
6,3191,9835,25131,26353,29800,30794,30129,18085,36490,23222,27797,18381,9726,14160,253,11066,23124,26668,21303,22109,22391,22017,29823,19342,24491,28712,27108,13641,10403,1841,27778,32611,27614,22689,22802,16525,20192,18819,21059,22596,24822,22506,11925,8021,16440,5674,5467,5512,6868,9636,12790,17709,24014,30737,46167,42477,39230,24139,14313,18222,16409,16430,13058,14611,16122,16791,17586,21891,26547,30761,33433,29702,16213,11947,10473,33712,17000,22776,30419,35504,49479,25782,18493,12493,9482,10007,12451,10639,533,10483,30622,23135,27302,35758,29646,37655,29402,19892,13052,9656,8419,12641,10723,857,14306,23139,25759,16944,18944,19976,17020,20807,19688,22166,26392,28470,24948,14429,7223,15946,5840,5862,4833,14945,11161,26913,31967,18305,34631,43894,34999,33361,15046,10325,9000,5868,11522,14995,16772,18633,19190,20119,20035,21408,23688,29707,36372,39707,13871,7953,20616,28800,30783,28354,25089,20006,16742,14043,12563,12139,14308,17953,23167,24877,18201,28790,25260,24255,23996,24447,23260,20286,17832,16658,15725,14262,14105,18014,11631,602
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,6,2,0,0,2,1,5,2,0,5,0,0,1,9,2,6,2,0,38,3,4,2,2,0,0,0,0,0,0,0,0,0,0,21,10,25,1,1,5,3,4,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,15,14,17,22,7,28,37,13,7,15,3,1,0,92,22,26,15,16,8,6,5,3,6,9,9,4,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,2,5,23,10,4,3,0,0,0,30,305
14,1698,27034,116955,139365,147744,123502,96453,78334,44776,32384,17862,3922,201,13,391,1868,53771,118362,115372,115823,108628,81889,72940,69488,43961,34938,12441,381,4,295,4794,49229,67592,81605,95350,89885,88387,94960,84145,76033,66446,30720,814,2,36201,92586,120500,119780,124798,98057,80944,63570,38133,25655,15428,9025,4224,1250,106,4891,19901,95642,150105,151818,115866,85693,65538,53506,43237,31178,11600,1261,20,1,0,595,1191,1736,3829,8672,27519,31524,46152,61283,73453,114396,124806,157585,177516,0,379,1554,2197,5588,8671,20498,33619,49271,67070,82046,89129,132063,152652,185520,3644,6319,42804,111656,130872,132448,117158,93708,78442,58878,43750,10233,337,7,1,9528,33075,63593,84948,117732,111459,114323,104498,72538,56808,37853,19341,4409,150,2,5771,57379,100075,86648,77189,73404,71049,67557,64339,60288,55016,48437,40030,21123,1952,38,539,2391,7091,15348,27294,42052,62252,87194,111877,136796,154712,126599,49750,6324,3536,19158,59465,86159,102950,114173,112076,102117,84174,64731,42980,22440,11382,4579,337,514
0,0,0,16,711,2729,5646,24933,56394,123839,70520,109097,50109,9459,1639,0,1,4077,4119,8240,23503,40852,92689,104588,62137,58918,34846,16879,3358,885,0,5137,11308,42601,93842,76791,79371,58309,39303,24084,13243,7028,2447,1403,225,1981,2489,4408,8419,13857,26733,27816,38777,48220,42480,69556,70075,71457,28530,294,1818,8635,14913,29264,51550,62901,74009,68221,58070,41629,26863,11880,4206,1100,33,0,345,1078,6938,15632,46749,214433,121465,38152,7853,1760,568,98,19,2,0,327,1110,8336,22132,57054,168799,145335,42195,7705,1569,396,116,16,2,2103,9676,23119,45857,55821,61244,54989,59654,46716,39303,28054,17914,7904,2264,474,896,2742,6631,6897,10391,20677,38060,42418,65135,87901,97447,60693,13347,1653,204,2485,1037,1225,2214,3822,6779,12309,21809,37455,60410,84262,96353,88890,35907,135,71,412,1737,5282,11434,19559,30096,41988,52742,61681,63141,73351,55721,32373,5504,2062,31648,67661,83456,77871,61810,44881,30287,20946,14265,8863,5765,3512,1649,416,183
374368,57120,21952,11335,6048,6791,4283,5667,4014,4943,5583,6484,11183,22985,399789,287455,74843,41680,24920,17269,10760,10915,9178,6937,7686,8130,9576,17379,51294,364523,233355,96123,54836,31274,20647,15886,13491,11779,11192,11867,13007,15491,23372,52731,337494,166556,62948,40014,32266,30273,29837,28725,28220,29470,29616,30114,32255,36884,43527,321840,394258,148854,73821,51771,43532,38441,35297,34281,31903,29669,24918,17842,9533,4959,3466,701986,97857,35679,23159,19705,16362,16726,10270,9166,4915,2964,2071,1051,469,165,702873,96014,37322,25272,21083,13117,14732,11503,8468,5558,3181,1662,1124,466,170,256948,155850,112776,75928,59180,48486,41460,39823,35955,33849,28570,23132,16247,9849,4492,239614,69548,37844,28087,24539,20397,20252,17525,20171,21042,22159,25220,26092,42363,327692,305931,103156,30661,15994,17333,5863,6271,7158,9045,12306,18022,29711,59788,155633,165673,25379,38488,40396,39612,37016,32652,28256,25876,24195,23069,23345,27170,32100,52538,492453,449959,172569,106122,66226,43825,30463,21049,15197,10998,7940,6002,4055,3117,2887,2136,56
96675,183915,78635,53339,48466,44171,37139,47590,31413,41142,30611,19741,11211,2805,172,118701,177821,71017,41449,36394,33828,32801,30660,30061,33718,28071,40566,38987,12719,232,60986,158653,92164,47325,37925,32564,29558,28874,34445,38479,43063,49793,52502,20360,334,17747,37663,51680,72487,87058,82759,77894,65404,63246,50914,49408,35714,26653,7589,809,26938,63856,61766,51594,44506,40311,38652,39429,38432,44561,52435,60530,73440,64111,26464,13832,155359,94012,95518,110159,93869,70012,21864,12432,10477,12145,12143,6934,5874,12395,13741,142082,117511,109469,120222,71663,54691,25430,11714,10879,13245,10826,7190,5658,12704,27595,67861,78800,64097,48596,39853,34452,33394,34557,38516,50967,62094,76551,62466,7226,87043,136805,88470,57747,39587,38983,31416,34388,32676,35490,38568,39606,42474,23241,531,2320,3508,12708,28841,43519,51336,50560,46352,44066,47274,50991,61223,94868,153172,36287,163324,110695,87493,72196,59074,47572,39792,31438,26090,20484,17399,16271,13838,13872,7487,6017,43106,70589,63331,54462,46385,42012,39029,36795,36382,37395,38196,44720,71641,96965,400
0,193,10833,3636,8191,17311,61682,90626,89678,47548,17032,6435,3458,3950,1959,96,11210,4330,14358,50248,57783,100755,60798,28837,14111,6360,4079,3563,4568,1436,802,10343,12017,61852,85831,91267,42199,22612,13769,7125,4489,2830,2270,3742,1384,3295,7057,15981,18420,22772,34106,40189,55848,58688,48488,34161,16433,4439,2294,361,2973,5217,12251,26764,62811,66992,63225,49142,28463,17704,11577,6776,3673,1929,3035,0,20654,68981,95042,94579,57285,20359,4024,1359,233,10,6,0,0,0,0,12374,86484,108346,97236,36625,14814,4880,1520,238,10,5,0,0,0,1575,5093,17411,44196,66532,67747,51256,37899,25322,16713,11334,7022,4461,2343,3628,2307,8836,21250,37039,52100,69069,72929,40909,29058,12813,6585,3029,1880,3637,1091,3943,3854,1421,1334,1819,3322,7092,14916,30410,55551,88757,89130,50556,10322,105,236,2045,6193,11845,19211,26633,34821,43966,48769,49856,46050,38595,22060,8047,4205,912,6469,29951,56313,71080,68112,47752,28744,17946,11832,7719,4783,3575,3666,3678,235
2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,3,3,6,4,2,0,1,0,0,1,3,0,2,1,6,10,3,9,4,35,9,0,1,1,0,2,0,4,3,1,0,0,0,0,6,16,16,3,5,2,2,1,8,3,1,0,0,0,0,0,2,0,8,10,2,0,0,0,0,0,0,0,0,0,0,2,0,11,7,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,12,13,11,16,2,12,6,12,3,0,24,18,2,3,13,1,0,1,5,8,2,2,5,14,0,49,1,0,0,0,0,1,0,0,1,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,1,1,1,8,35,9,5,0,4,0,0,13,190
429992,68150,35389,26540,10692,9447,8401,7733,7341,6668,12102,11015,14530,24835,178231,366539,60803,52034,16613,28518,13216,12752,11527,10401,17580,14549,12527,20374,47859,165970,286712,81349,46476,22315,29737,19602,19071,17961,16903,23518,21377,30035,31685,49803,154809,323446,52936,36865,27642,20226,27615,19213,26679,18863,25729,25200,30240,31610,37278,147887,343958,75595,45207,32508,29461,20851,26767,25773,25190,30040,28810,37943,42534,39534,47897,691458,75443,20816,16392,13224,10422,11129,5044,3582,2078,1223,893,303,137,31,690873,71261,27735,17596,13669,8092,8523,5912,3855,2227,1257,654,360,129,32,272981,88240,58529,39134,34692,23684,30249,21341,28243,34826,33186,37942,50049,56191,42531,367079,47866,31771,17092,30623,16273,15972,15114,27237,24202,21797,18920,35206,46045,146341,297938,61028,25561,18117,22424,18331,24425,22156,20039,24840,26065,35608,49284,84995,118641,177016,44638,33596,27929,26514,21745,20358,19455,17801,18838,17556,23790,30300,48849,312331,239214,94964,56633,40169,31391,28321,25751,25402,23106,23877,22907,23824,26252,38980,141277,57
16,37324,65797,74529,132419,130707,122264,107617,85393,66764,75572,37573,20186,3594,13,3155,59025,65301,91718,110096,119180,114979,97924,101008,82533,54380,39279,18410,2777,3,4382,43631,62586,84931,93864,110076,117264,117717,98559,85124,65461,45258,25829,5078,8,17123,19323,30315,42267,49939,59429,66413,76762,96338,117060,130953,129119,98161,25701,865,11257,15281,20064,23659,34883,57089,87539,112442,117257,117350,106705,98287,87176,54957,15822,0,1185,4943,8015,22521,52881,111455,163671,233868,217017,95335,39911,8146,803,17,0,1034,5235,9779,26539,52448,104575,170582,233543,213110,99212,33632,9262,796,21,10190,17663,26293,35920,52726,68333,86069,99878,106257,107707,106449,100815,86442,49561,5465,21770,31069,35091,37849,53382,73281,87583,113071,124055,141816,122695,76897,34298,6889,22,6519,2247,4636,10073,22540,44267,69595,92926,112243,126521,134335,138037,128253,64941,2635,162556,131580,105419,93279,85871,78935,71787,62802,51638,38693,27376,20058,11288,7286,11200,5752,10378,44397,74715,92412,98458,97871,92859,83090,71962,62195,52546,50508,60356,62269,425
0,0,0,54,406,1212,1880,2426,5956,6805,14385,21833,50751,134136,1125,0,0,52,467,1441,1681,3649,4534,10983,15056,39283,97900,62975,2948,0,0,42,629,2640,6023,12611,19516,28572,40393,59975,54503,14627,1272,166,0,6815,20237,34072,47848,45586,33852,20661,12905,8934,5310,3382,1183,175,9,0,6734,13071,14788,15304,15940,18603,20311,24099,28824,32650,30458,15390,4450,324,23,3054,133976,49683,30209,12594,8286,3075,65,15,8,4,0,0,0,0,2905,119299,66507,31561,12179,6176,2210,106,14,9,3,0,0,0,0,2701,8706,14102,16817,18420,19347,21946,22571,25393,27461,30381,23937,8196,798,193,951,2315,4762,9846,13924,19171,27469,41819,47828,45299,19558,5986,1941,100,0,2535,6392,22933,43518,47915,41282,32332,21489,12159,6060,2682,1097,445,122,8,2,52,200,1490,5409,8614,12909,16397,19287,21068,22610,26482,30298,42782,33369,1754,4746,7802,12365,16710,20043,22743,23981,24250,25119,25047,22295,17348,12352,4414,331
520,28054,32376,19183,7783,3465,1554,660,231,109,100,65,83,93,15,10131,42619,30634,7103,1807,803,465,120,98,87,57,69,57,88,1,34712,43450,12040,2134,730,345,156,100,66,63,57,42,56,31,0,21598,3651,2680,2179,2366,2904,4351,6747,9011,9815,10649,5618,4884,4238,3125,30513,39190,15461,4846,1502,700,390,253,176,138,93,74,36,19,6,14292,30166,13262,17281,12668,4030,1089,128,19,5,0,0,0,0,0,14120,27210,18368,18760,11424,2068,784,178,22,6,0,0,0,0,0,39234,43138,7181,1891,789,465,265,173,115,91,84,59,53,24,8,24127,9023,10891,16612,14126,4892,6514,3882,1387,1862,1229,498,210,104,5,11200,847,716,685,720,842,992,1134,1323,1671,2319,3203,6423,23852,37851,20,47,85,201,408,810,1373,2065,3153,4302,6686,10360,15877,19951,27679,50447,29620,6828,2358,1280,844,498,297,213,154,116,67,44,45,19,598
21,39734,132685,112717,130277,134050,94137,54889,31849,22277,15425,10130,4206,485,1,5219,88920,116709,97881,104118,106948,81895,51152,40161,30637,21901,20558,13683,3090,11,3696,58503,82834,107159,107991,101806,80866,64554,49114,40621,33122,26074,20391,6121,31,10887,26626,57032,76826,80884,80808,71589,65225,68041,73585,68948,56586,36746,8688,412,7199,19164,24456,32365,51770,65599,73896,82930,84214,85436,80480,69466,54156,37848,13904,10,627,2706,8531,34249,87868,174213,184490,158291,87253,31702,10298,2017,535,93,9,593,2791,10443,41419,91428,165822,187603,152383,85102,34158,8115,2400,504,113,6943,23010,32943,39499,62270,68394,70948,76004,78778,77630,75970,68401,56862,38503,6728,19511,55573,74973,77054,73975,75162,72739,76918,71868,70591,54607,32783,20192,6844,93,2775,1601,3054,8225,16124,26435,40082,61849,91976,122164,136026,123437,98147,49961,1027,177605,98740,69255,62935,62915,62906,58387,52289,44803,35840,23691,14865,8006,4912,5734,1998,7662,36019,56892,74843,85454,78602,66110,55207,48946,45979,42976,43882,58663,79650,426
11,640,9575,23258,27770,30387,34116,40379,38061,40129,45917,47146,48634,24490,1229,3,62,1385,3855,5736,7496,9597,12959,18543,23961,33783,54451,103408,133968,2535,1,4,228,1071,1840,3002,4505,6592,10137,16022,25060,45722,91323,187048,19187,654,2565,3406,5124,5586,7400,6927,8512,10085,15066,25494,45833,91475,133890,49725,84,34,53,91,213,493,1007,2070,3670,6843,14667,31044,63063,99551,188859,0,0,0,14,36,119,635,1797,5248,11039,22536,61400,152312,141444,15162,0,0,2,17,41,114,523,1863,4763,11279,25516,52194,149605,146232,19593,55,36,91,215,587,1236,2426,4081,7040,12833,23226,43701,82381,141614,92220,289,1798,2073,2255,3420,3449,4978,5854,7976,11484,17621,32167,92273,200692,25413,904,37316,92344,71294,56926,46906,36506,27456,18591,11512,6653,3548,1453,316,17,197956,123739,49941,20917,9346,4392,2178,1254,720,396,288,195,166,92,162,22,138,360,776,1524,2892,4757,7567,11128,16370,23384,30347,42558,83863,186056,581
365210,21663,4643,2292,1297,1073,823,709,704,701,830,830,1421,2794,17782,349305,34025,8690,2908,1798,1206,1092,716,746,802,840,1114,1571,3948,14346,341424,39470,12850,4124,1995,1357,1040,861,844,890,958,1109,1765,5365,9570,38316,23302,20223,16894,19380,21873,24095,25437,26897,27195,37708,33867,41304,31547,36163,125420,116844,58447,36066,20526,15278,11284,8443,7258,5562,4469,3268,3126,2279,8378,60295,123860,60643,60889,53820,41637,18734,3924,2063,1189,585,405,150,44,3,59653,110551,81959,66049,57090,30183,13091,4971,2333,1257,598,282,177,43,4,193198,125312,40216,18428,10207,6834,4956,3625,2599,2387,2387,2315,2625,2856,7753,141434,83286,43780,37858,29089,13595,17710,13418,6227,7766,7179,4664,4167,4849,14945,7268,2883,2141,1817,1654,1933,2172,2461,2622,2998,3711,5726,11401,35875,337695,42157,33213,36510,37702,36011,30224,27302,23863,20909,19162,17256,19294,20046,29326,23781,175160,129574,43105,21764,13984,10829,7737,4543,2726,1996,1463,1123,926,1033,2366,596
811,52760,73891,75972,69774,51791,43010,39014,32695,32804,27866,24488,23170,7291,257,9215,50312,63986,66091,62413,51850,44901,37156,32568,31933,30222,32905,28457,13429,156,3355,34506,56844,61876,62329,56379,49919,43515,38206,35810,35338,32477,30902,13970,168,5421,12361,23434,30879,37207,41797,50420,53347,61502,65690,65989,57852,38427,10567,701,4300,10040,17885,26715,37865,46906,52740,55472,54077,54133,53177,52230,47365,31123,11566,1,197,1005,7776,33641,76216,130079,94624,73946,45416,29707,26237,16150,8536,12063,0,164,1134,11127,45296,73658,111889,100243,71921,48734,31598,21769,17113,8546,12402,3736,10546,20229,30044,41349,45980,50654,51891,50666,49056,51424,53009,50953,38991,7066,7078,22630,34542,40246,41257,52794,55749,57624,56713,55201,46129,39445,30818,15065,303,2986,4351,9535,14875,21299,28306,36185,44685,54725,64894,74041,79465,71615,44277,4355,70628,69071,65207,60642,55515,49852,42959,36266,29168,22609,17266,14262,10219,6772,5158,2140,11109,30556,44064,52836,56162,54486,50719,45177,41493,37368,33091,32335,35074,28984,450
