band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
701386,230488,61336,28682,15373,10304,6469,3424,1542,691,413,141,705132,199323,57467,27602,19365,14293,12214,10474,7696,5113,1413,157,626338,202201,76507,40726,28047,22032,18898,17268,14989,10418,2700,125,53957,73468,114559,158125,161970,143412,119616,91732,71227,45977,23295,2911,295739,262718,105720,72121,56160,47818,42614,43661,46618,44021,33048,10011,0,9542,300593,230207,207451,95758,68870,68941,43472,22678,11667,1070,0,7646,269593,302432,155062,107869,76826,62562,43721,22516,10919,1103,437558,214808,96473,64367,46162,39004,35643,35375,34371,31934,22454,2100,326337,361053,141193,78050,49046,34836,24990,19181,14564,8628,2282,89,18033,3116,6604,12379,19526,24960,30148,37396,49202,78070,173778,607037,196854,90325,77976,74070,71688,71454,75102,81972,91383,100085,83353,45987,339619,220506,100080,65878,52153,42304,35512,31317,29102,26157,33259,84362,563
0,239,1256,937,432,511,258,169,108,35,20,6,8,1642,917,470,308,294,136,104,46,31,10,5,941,1229,659,356,281,253,115,73,41,14,7,2,1697,513,325,277,292,229,174,157,121,100,63,23,1877,796,438,271,227,147,124,57,30,4,0,0,0,0,720,389,694,1032,448,370,224,86,8,0,0,0,720,518,557,980,577,333,199,80,7,0,1628,742,459,303,298,180,178,119,49,12,3,0,1536,835,522,440,297,179,87,46,12,9,8,0,900,326,169,146,142,184,177,231,295,379,529,493,0,4,10,36,55,93,147,157,246,469,799,1955,1565,565,367,312,265,234,209,170,138,88,52,6,634
113,56127,71394,66368,76789,62435,61370,37336,30194,15292,5663,3417,12538,91835,58450,57382,64530,50339,55838,36541,31160,17381,7223,3281,11077,82557,64871,63383,68313,57905,46161,38818,29465,14442,6004,3502,11093,45500,52988,50474,55257,61769,59981,66654,49464,24545,6893,1880,5452,17659,28037,38297,46975,64006,77124,73635,61589,46312,20757,6655,346,17850,82069,113171,169589,78497,18567,5285,1068,54,2,0,422,19912,76320,158927,122971,80153,22956,3857,925,53,2,0,3745,21184,39285,44443,56401,59895,66821,59918,59721,47817,20792,6476,15291,49198,61506,56529,67305,58524,64483,55092,32631,15414,7350,3175,6627,4365,2842,7288,20569,39367,58271,79377,101821,106983,56956,2032,31163,75375,89926,84352,68485,52979,34705,20379,12166,7425,4292,5251,1619,5979,29489,54895,66951,67874,63019,57146,48302,37196,33347,20681,358
0,0,0,0,64,309,705,1235,1631,2183,1773,9,0,0,91,322,559,779,1049,1300,1797,1673,339,0,0,126,589,739,982,1163,1373,1608,1030,265,34,0,1921,1600,1003,928,818,774,456,254,118,33,4,0,580,1190,1830,1645,1229,797,401,158,69,10,0,0,0,13,230,317,2173,2936,1428,611,163,32,6,0,0,22,221,550,1838,3004,1611,473,160,24,6,0,340,429,771,1173,1514,1486,1144,652,284,97,19,0,439,634,1013,1083,933,1003,1055,1012,585,140,12,0,1439,1099,754,642,671,696,787,828,641,309,43,0,0,0,0,1,9,23,62,152,435,1143,2972,3112,252,438,1063,1402,1381,1230,1175,740,185,35,8,0,91
0,22,234,831,2943,8060,9027,21178,52642,147425,326574,8931,0,8,230,1252,4598,12230,24117,62663,151350,240872,77649,2898,0,52,1649,9483,27770,64430,98614,140793,144197,75401,14290,1188,5289,8779,17477,29080,67729,107416,137551,128026,57639,15960,2800,121,3573,3223,9802,25098,47217,75718,105848,119814,106300,63789,16626,859,14,12709,91053,92465,145587,126292,61830,34035,9680,2666,1230,306,14,13217,82239,124302,112650,129941,75213,27457,8733,2700,1084,317,2043,4292,12695,25911,43305,60732,80681,97691,112872,93489,40592,3564,1582,1554,2437,6688,16892,40557,72708,141242,190282,88198,14671,1056,7268,18457,45974,74128,100140,110417,99535,70987,37779,11984,1188,10,39,727,6307,23851,46684,70004,85510,94026,94966,87509,54812,13432,1804,7206,25799,50524,75042,88429,88799,80719,65786,45292,35730,12737,149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
208,17350,86200,184011,184494,215485,133700,121193,82630,47242,9592,145,4598,28786,109161,165184,181228,148385,147132,118940,91847,69726,17197,66,6325,24600,62660,97226,135244,156934,156128,153283,146045,114562,29203,40,163361,170053,142178,145993,118615,115489,82934,66205,43226,23745,9259,1192,19119,60501,159278,213306,177739,139694,119246,99923,71311,21255,868,10,0,4760,8421,6563,21340,45070,50224,98166,114851,122414,191075,419366,1,4735,8195,10246,16871,40761,68328,92096,107093,132988,172652,428284,14687,18714,74509,146745,198104,206034,168356,137555,99838,17474,221,13,61759,87999,100897,119146,140667,131479,142339,132458,101255,53824,10392,35,25904,198889,194368,142501,115341,95596,82467,70876,61972,52499,35928,5909,1505,6791,16481,33772,60344,95337,137113,174100,201837,208768,121651,24551,16475,40692,84694,111711,137003,165225,189606,174438,103748,41483,15455,1720,515
289407,445398,129766,45866,17710,7647,2803,1225,517,222,142,13,414078,319401,115476,49712,20521,11323,4505,2758,1593,900,408,41,372091,257922,140127,76227,41523,24936,15389,7017,3458,1487,458,81,13371,17255,36475,65144,150101,174603,177864,138959,83260,41471,30126,12087,60052,172288,146080,96999,92861,87285,80627,81823,67818,40896,12820,1167,9373,83799,144971,189695,309788,156266,36603,9320,738,137,26,0,9776,86294,131527,272620,230276,158776,44545,6159,586,136,21,0,160707,232388,128787,98054,84697,71164,62409,48944,33401,16144,3613,408,76765,186298,237212,138140,127319,72280,53473,30701,14121,3696,628,83,4086,1051,753,846,1511,3863,10760,29310,70024,143751,257082,417679,215267,154740,133486,118740,96385,76248,53619,33988,21806,15367,11357,9713,92922,209539,132802,106943,95976,86404,71889,56325,39421,23885,15963,8646,416
0,0,2,152,144,333,375,780,954,2094,2625,5787,0,391,550,510,719,539,895,1099,1294,1394,1282,4540,116,856,843,896,965,866,1067,1140,1025,673,775,3957,4069,1438,854,509,649,342,293,360,338,310,447,3511,2471,1155,1046,1260,1266,871,610,439,339,405,427,2697,3417,1333,1640,1178,1841,1991,888,389,122,76,6,0,3465,1408,1510,1695,1313,1880,1126,291,114,76,3,0,1743,911,896,872,1065,1079,1154,1026,635,496,573,2596,2232,1087,785,972,953,765,513,385,397,460,761,3965,4701,2385,1208,884,820,870,689,592,480,255,168,68,0,1,12,15,49,71,88,124,263,940,4271,7144,861,1616,1789,2102,1979,1543,966,579,520,451,331,206,603
0,0,80,1481,5583,20487,30249,76104,83234,85283,77500,11113,0,46,1372,6299,16278,43452,63939,64373,59232,74570,56178,5375,0,1114,21943,48471,42870,47677,50048,56223,57559,32948,29111,3150,2126,6340,6238,5558,5700,9064,14076,20853,43622,97142,127344,53051,2811,16186,25640,43852,77350,75187,51813,37524,26136,21497,11186,1932,182,27667,166646,67145,47498,28238,15745,20122,10104,5496,2192,79,135,31165,161126,83291,32135,27509,21148,17843,9053,5870,1758,81,723,8756,49152,51081,46426,42587,39195,42839,48722,30310,24224,7099,383,560,1111,2820,5149,15654,29467,46116,73638,139952,70957,5307,1865,9058,14257,15857,20571,31262,44136,54148,56186,59409,66385,17980,3,23,138,972,6165,22096,41760,58012,75909,86900,70832,28304,21384,100107,95839,63314,38985,23729,15842,14733,11944,4438,791,8,46
124656,67315,24245,6064,2706,1278,1227,499,366,448,514,2152,109536,59643,28316,13665,7025,3931,3622,1351,1256,620,714,1791,74072,59901,34943,22379,14431,9593,7868,3755,1767,620,635,1506,65033,31100,23426,24616,18352,16761,12616,13118,10736,9370,4647,1695,65354,39071,24484,24447,19840,18702,12916,10765,8064,5727,1977,123,36771,50535,43358,28091,34646,21464,8581,5803,1668,485,68,0,37644,51763,40155,38226,24624,20979,11320,4729,1487,492,51,0,48897,39111,31640,26830,23764,21263,15184,11264,8365,4199,933,20,99843,35084,22641,21213,14149,12384,5775,9269,4864,3790,903,1555,2386,1571,1267,1498,2082,3868,9263,22230,42140,56586,62436,26143,15942,21009,22619,23386,21233,18516,16001,13694,12869,15200,21263,29738,25407,40311,35143,36318,35209,25822,15784,8716,4810,2375,1234,341,6
208736,217041,95974,47001,26343,13016,4733,2144,908,205,54,0,215784,177674,96932,56280,28654,19157,10443,7376,2678,1009,156,12,217622,146442,92964,59118,38361,25882,18017,9863,5347,2218,298,23,41897,29184,36799,43967,69909,77377,88523,85155,65241,42023,27453,8627,77662,81524,69508,56901,57408,57227,56880,57162,50574,34036,14947,2326,6225,94324,95173,78677,173277,115152,36835,14064,2028,324,72,4,6463,96698,87898,114465,135194,118457,44466,10368,1767,310,61,8,120683,121878,74040,60189,56678,50281,44197,38081,28245,16593,5014,276,93929,84097,100876,79755,83596,59459,49134,33428,21106,9331,1429,15,17374,1169,841,1019,2303,6348,15879,35456,62391,96326,146294,230755,126117,109841,89849,71085,52027,37906,27494,20651,16966,15945,16980,31294,74539,117701,73040,64691,62068,57119,49303,40315,30006,20061,16226,11086,399
389999,23619,5496,1940,708,391,287,111,77,96,145,546,359563,32997,13782,6742,3699,2508,1569,967,615,300,288,385,323595,45644,19522,10676,7893,5771,4255,2948,1858,752,445,56,24723,33791,37376,40658,42605,42852,49506,46657,43144,36621,21317,4165,151705,121463,43729,23988,18191,14686,13378,12033,10772,8790,4220,460,4670,107117,155127,75406,51034,18464,5607,3606,1424,547,364,49,4677,109371,145217,97935,34964,18691,7368,2976,1267,589,310,50,217834,93648,34485,20262,14078,11815,9356,7734,7371,5068,1695,69,182620,105768,54811,30048,17910,13988,8282,5116,2707,1306,517,342,648,164,208,437,1260,2912,5503,9161,13891,21720,44080,323431,59366,47909,54915,56345,48311,38337,30262,22180,18654,17525,18345,11266,194519,88485,40215,24127,17774,13476,10999,8873,7360,5777,5811,5999,576
0,0,0,0,0,0,1,2,3,1,2,12,0,0,0,0,0,1,1,7,16,19,26,49,0,0,0,0,0,0,8,25,15,10,42,47,64,13,8,6,8,2,6,6,9,7,8,17,7,51,21,8,15,8,14,7,11,15,6,5,0,0,0,4,13,23,12,0,4,0,0,0,0,0,0,2,8,34,18,0,2,0,0,0,0,0,0,1,16,53,26,11,35,31,45,27,41,45,10,7,6,6,7,14,14,10,45,47,172,4,2,1,0,0,0,0,0,0,0,10,70,0,0,0,1,0,0,0,1,1,7,137,2,1,3,9,21,70,57,12,5,2,2,22,350
0,0,0,2,324,7959,29579,59635,58130,38682,15640,5470,0,72,5706,28404,40145,36469,38885,24273,21387,11877,4960,3243,0,11653,53034,47323,34304,24959,21245,11978,4327,1922,2827,1849,63006,51330,27417,20274,14110,13091,9554,6799,4865,3733,1064,178,29714,50666,50804,39214,23158,10840,4260,1870,1244,1066,2053,532,6830,152193,41397,10339,4492,161,7,2,0,0,0,0,8002,154041,37363,12983,2842,183,6,1,0,0,0,0,22196,33887,45500,37721,26473,19964,13365,7571,3310,1702,1533,2199,21881,35318,41200,31645,34727,23027,14825,5669,2180,1308,2453,1188,20056,16420,17196,17846,20091,22060,21916,22011,23622,23022,10303,878,1,2,8,36,123,351,994,3368,11873,35712,92959,69994,15363,28065,37764,33629,29104,23770,18933,13268,7774,3407,2706,1638,222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,8,6,4,3,15,62,0,0,0,0,4,17,10,11,7,7,36,62,115,16,15,19,12,11,4,14,10,13,22,43,84,56,18,33,30,19,20,27,28,36,21,20,0,0,0,6,11,37,40,6,12,9,7,0,0,0,0,4,10,46,56,6,8,16,2,0,0,4,7,61,57,48,27,22,60,68,88,104,151,41,15,5,11,13,10,15,28,40,65,159,181,3,0,0,0,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,0,0,6,135,1,8,13,15,47,127,82,28,12,2,4,144,571
22826,5730,2198,2071,903,1383,1240,1141,1469,1718,3150,85981,14476,7511,3740,2930,2030,1739,1572,2175,1882,2364,5519,83872,10796,9374,4277,3059,2649,2515,2353,2267,2661,3005,6132,80722,14716,5715,4302,4133,3170,3956,3442,3703,3701,4247,6159,72566,95790,10850,5716,3702,3888,3625,2973,1948,1015,280,20,3,109931,6712,3648,2119,2290,1693,942,1123,719,441,183,9,110215,6663,3376,2848,1572,1606,1260,994,655,475,136,10,70912,21072,11766,7539,5684,4177,3316,2563,1785,840,151,5,16722,5179,3605,2745,3073,2481,2513,2631,2572,2718,5707,79864,76159,10243,4051,3281,2579,2603,3148,3562,4937,7694,9943,1610,557,1801,2621,2670,2462,2149,1899,1722,1801,2360,4134,105634,97781,8840,7133,5032,3935,2767,1866,1262,696,301,160,37,11
24766,301263,459461,272588,129547,53032,24798,9704,3563,1214,426,18,48595,304176,383967,267348,137418,73248,37211,16574,7999,3021,817,6,55262,253108,263214,202508,167885,130999,107707,64902,26295,7392,1103,5,75830,224297,258477,225042,173060,121670,86087,55092,36361,18072,5847,545,30380,125521,175004,184109,183855,170673,150583,118257,77844,43636,17933,2585,399,22512,99847,129260,273786,274940,208566,168296,68575,25557,7266,1376,392,21815,90418,178329,211388,287649,243150,146826,66378,26133,6430,1472,30564,143124,205250,196365,176455,164283,142180,103709,68110,36704,12888,748,101152,235586,269503,241416,179065,112880,71335,40687,20048,7449,1246,13,6672,6182,23170,54408,95918,135042,161946,177309,184345,190439,197479,47470,89899,114463,143537,162212,163381,148679,126351,103619,85500,74586,51036,17117,8288,58921,145943,167679,173676,176130,165276,138662,100145,63139,48115,34406,455
278683,21558,1879,538,162,114,62,51,42,52,24,86,272944,24887,3557,866,365,204,100,90,58,55,57,68,249782,39313,8489,2617,1215,630,456,272,200,156,104,17,16271,9566,12031,20393,22443,35627,40149,43063,41971,36599,20893,4245,89415,99873,48565,26914,15091,9387,6673,4138,2087,813,264,31,338,3516,8817,10923,38169,129575,66398,29249,9052,4651,2424,139,356,3643,7941,15830,30121,119991,87088,22845,8263,4881,2136,156,146671,107470,23318,10823,5540,4435,2524,1385,708,310,54,13,77039,90211,78602,25733,15518,9290,4284,1773,508,154,84,55,4001,495,582,802,1099,1617,2016,2638,4031,7134,22998,255838,31871,31454,32296,32240,29311,26625,24343,22539,21187,21533,16457,13395,129353,106909,30434,11840,6380,4004,2799,2184,1756,1473,1708,4411,589
7706,45154,52427,58626,56686,66200,62990,68521,77038,76260,45837,4210,6974,40873,41944,38948,42043,43234,50649,67910,87121,115611,84481,2728,3629,33690,45070,37290,34929,36224,46048,64604,95019,127731,94104,5057,18760,41003,40765,40881,48283,56483,74138,84282,90995,79195,42345,7036,3567,11361,17824,22670,32355,42942,57486,76127,110885,139391,87765,24138,489,3459,10739,12468,29651,46264,60116,88624,84971,109472,138703,42861,490,3126,9215,17601,23434,47052,70886,80668,85765,113294,130585,45701,2936,14942,25639,32798,40443,47919,55737,73048,109830,135365,76027,10997,31880,39760,26882,25066,28584,38684,54949,78583,101680,114992,75629,5368,2238,53050,87652,88795,82645,73556,63235,54468,45355,36341,27605,8233,32287,84647,125537,125633,96330,63804,38705,23168,14122,8596,4551,4310,3519,10777,18971,26912,37033,48755,61660,75654,88038,87033,96782,68300,606
17164,97046,100736,67101,56612,49270,38224,36103,29134,14698,3730,229,8503,46155,67870,58727,45999,45640,43596,44244,51531,57753,39767,262,7425,43408,57093,42421,34304,32891,35082,41846,55759,76488,81855,1475,8485,3967,5788,8780,12807,23857,32980,57463,89037,114849,121654,30380,10949,19940,26272,28092,28665,29878,32463,37168,49895,75199,97854,73672,18,24949,75589,59505,108706,104622,70642,46226,16739,2737,313,1,22,25594,69366,80609,85494,110740,80461,39263,15678,2566,254,0,10446,25005,37172,35088,32709,31254,32712,38449,53447,85034,107896,20835,9473,8574,15437,28328,39286,48096,48576,54615,62425,83040,108065,4132,4139,2251,14036,36345,57033,64775,59121,53782,53665,66471,77730,20699,187087,94968,53181,36657,29188,24013,20503,17166,15356,13559,9319,9050,18870,40428,42884,38840,35999,34833,36617,42027,49015,52931,68160,49443,573
1529,561,3373,6437,11897,12085,16204,16813,26327,60735,55299,2511,1488,5778,13458,17130,20535,21660,38200,32090,46810,11509,3353,134,1473,17554,28543,29592,25969,33035,41420,25386,4999,1899,534,70,14475,44099,57795,42138,27784,13074,6044,2188,754,266,95,92,7193,22071,22505,20184,20254,24777,29337,32311,22577,2435,218,60,120078,74470,6097,476,104,5,0,0,0,0,0,0,122843,72366,5381,574,59,7,0,0,0,0,0,0,6955,23372,24882,24805,23781,22705,35694,27780,11560,3040,991,130,11583,28269,36360,25484,40268,25847,33144,11688,2110,574,157,64,4019,5664,9422,19085,34868,33884,29868,25697,21006,17418,7503,368,83,343,2074,10089,19160,23604,24950,23377,22495,25422,32427,19898,1756,9950,16613,18719,19246,20878,23827,27067,27612,20662,12890,4702,326
0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,0,0,2,1,12,5,3,3,2,2,1,2,1,2,5,0,36,4,3,1,0,1,0,0,0,0,0,0,39,3,2,5,2,3,1,0,0,0,0,0,2,2,2,5,3,0,0,0,0,0,0,0,14,4,0,4,0,0,0,0,0,0,0,0,41,26,14,9,14,4,3,4,7,11,2,4,217,6,7,1,2,2,1,1,6,6,13,7,40,1,1,3,0,0,0,0,0,0,0,10,57,0,1,0,1,1,0,0,0,0,1,12,0,2,1,4,2,13,18,3,2,4,2,15,612
1,437,5431,27443,64064,106697,104623,84787,55358,22151,2699,80,58,2067,17190,44475,66212,82556,83843,79855,56762,33372,7296,85,209,1902,6979,20961,37175,52208,75518,97355,95885,65771,19641,167,52907,62356,55582,51324,51843,51430,50871,43505,32663,17155,3945,190,4197,18091,23972,27502,34354,44315,51721,53524,60405,70205,63675,21810,0,576,1537,3482,18482,38516,43283,70264,78451,90645,93573,34962,0,522,1437,5254,15410,38883,52197,64539,77736,94793,86791,36209,1606,2890,12925,26658,35792,49135,62876,71580,73747,70382,55396,10784,17539,29975,32726,44484,53875,66187,66534,62399,52539,36566,10807,140,7649,60646,86964,85466,80525,68918,41218,22948,12867,5384,1160,26,116064,46024,32713,35186,38227,38616,36421,32310,29737,30153,28600,9720,728,1289,4585,10799,22155,36141,51635,69462,66990,47948,57204,104835,131
3533,97388,61405,14689,10797,4311,4692,2463,3833,4084,1832,28,18783,96185,41253,17229,10196,4733,4803,4690,3507,4968,1905,29,64002,88936,26794,9194,5697,4340,3346,2931,1535,539,162,6,30451,28202,25092,14393,18874,13567,17001,12988,15744,18546,10108,1739,136861,37095,12147,6779,3937,2723,1925,1543,940,399,130,14,6,5131,89707,75912,27897,3417,761,385,103,8,0,0,5,6275,85864,92772,13661,3395,951,313,83,8,0,0,147455,34002,10002,4937,2695,1805,1258,1145,970,710,273,35,38157,63048,47358,24815,17988,8065,9008,2973,1482,573,155,11,11776,1909,1730,1984,2648,3859,5850,9174,14957,24504,49729,78585,149,681,1779,2813,3778,4606,5689,6647,9010,15011,31048,122622,148197,30709,10029,4681,3068,2366,1291,797,603,458,408,146,619
0,0,14,135,1301,5409,23745,60853,127128,124054,28695,5341,0,26,732,8427,34397,63806,83464,88109,62639,23505,8347,3223,0,4790,51108,77622,86385,75499,43932,19139,9005,4054,3321,1820,8938,8145,10578,14579,22607,31464,47355,63802,78000,68732,22181,294,9146,32373,52608,65409,78417,65079,39317,19324,8812,3174,2115,901,28,38644,175015,98734,51873,9091,2247,922,119,2,0,0,29,35577,157028,130010,39443,11127,2596,748,114,3,0,0,7093,28276,63145,71685,69521,56956,37513,21569,11725,4872,1838,2482,5374,3915,8271,14781,26086,48312,72855,108473,71065,12789,3116,1638,9959,2408,2501,4137,7560,15234,29519,53262,91278,109206,49759,1852,4,22,160,903,3668,9693,21306,39064,66042,97486,100509,37818,14945,71158,112647,81152,43566,22969,12825,7180,4245,2402,3207,379,195
32,2138,8037,12921,18337,28961,47001,72595,101938,92464,30305,777,352,4616,7564,9272,12193,18609,25665,44980,72000,126423,93163,669,582,3471,3716,5079,7865,11564,16993,27669,52428,121535,161728,2876,8287,6277,8993,13059,20369,30239,45316,63823,82178,88188,45445,3332,4645,2217,3195,4684,7046,10830,16141,27358,47114,82404,122914,86958,47,2080,3225,3679,12700,28690,60797,150760,115429,33936,4041,122,41,2121,2954,5125,10213,29494,74602,140833,112890,33924,3178,131,3375,1490,2550,4283,6271,9843,14492,25213,46864,89163,145251,66711,7029,4282,5051,6810,9098,14030,21809,36747,66566,112993,127888,3203,5319,56373,125087,94246,52871,30261,19952,15063,9722,5144,1396,72,138644,89252,52617,34101,25679,19536,15103,11259,9361,8224,5857,5873,2360,2557,4403,6683,10151,15042,22808,32307,40871,46210,77711,154403,124
0,433,17355,85465,119083,172291,116196,165154,140916,170509,132683,24579,8,2570,37408,100497,129818,116599,105335,132864,159166,168021,177127,15251,8,2773,23636,50872,89538,107363,135423,149363,179044,192769,197278,16597,87223,104694,97137,94727,89939,97236,99088,108313,117775,129005,100457,19070,13440,38223,53050,63364,76030,96810,125884,153237,161482,178795,140860,43489,0,190,459,514,2869,15349,25013,60551,106097,221370,515953,196299,0,206,421,720,2323,14233,32641,58274,102663,248479,471112,213592,6169,5710,27439,49807,71464,93157,121931,149557,187845,216392,183701,31492,33901,50783,62054,67249,72142,96337,120902,133641,141579,161923,186064,18089,31056,167068,241034,197803,149173,110117,81316,58868,43504,35064,25207,4454,44551,111895,136612,151554,144776,115767,95273,80885,78046,83309,73126,28870,7839,18851,32557,50259,81906,122682,149140,160696,161386,137795,135892,85659,475
0,70,585,530,737,885,1017,1338,1970,4596,7001,32,0,85,542,421,685,939,1130,1629,2762,6717,3846,5,0,519,409,483,648,1000,1482,2551,5029,5579,1045,16,1513,3213,3937,2981,2674,1695,1084,681,442,250,173,118,658,446,847,1517,2666,3105,3540,2817,1875,967,288,35,0,2,493,125,633,3240,6660,5517,1535,477,79,0,0,1,476,157,442,3071,7375,5149,1555,464,70,1,585,191,410,630,935,1409,2431,3556,4694,3290,600,30,652,321,847,1215,1845,2634,3084,3364,2926,1481,379,13,3356,5643,3218,1971,1474,1065,711,462,337,237,207,80,1,98,373,692,859,1002,1159,1477,2189,3922,5490,1499,618,355,412,721,1344,2200,2839,3321,3312,2349,1132,158,536
7802,31387,32129,49414,40455,24638,19973,10729,8456,7628,5844,967,10954,27787,29334,40691,43635,28596,20412,11692,10678,9088,6183,372,10086,30326,49708,42771,33278,21805,18353,13385,10322,5674,3666,48,16154,16670,17250,21595,23281,28180,28449,27787,21914,19689,14958,3495,11546,23602,38627,44919,34814,30819,23050,17704,10295,3754,290,2,1208,6564,34942,36187,56119,44305,24627,21190,9421,3494,1191,174,1218,6605,32537,49560,41839,45240,30780,18289,8508,3587,1066,193,8222,20371,44834,40444,32273,28120,23104,18851,14606,6891,1669,37,22453,18070,19677,23018,24541,27725,22905,29752,28955,19019,3283,24,5963,5516,4903,5997,8889,13592,21180,30482,37960,44301,45815,14824,1701,2775,6387,12770,20413,25602,29041,30050,32824,39639,28313,9907,9626,40225,42513,39188,36008,28934,20830,12824,6388,1720,450,716,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,6,2,1,7,1,3,0,0,0,12,10,4,17,10,11,2,11,0,108,11,5,2,0,0,0,0,0,0,0,0,53,68,16,11,12,4,2,1,1,0,0,0,0,0,0,2,2,0,0,0,2,2,18,36,0,0,11,3,2,0,0,2,2,4,16,34,34,27,11,24,47,43,30,18,21,18,9,5,176,29,16,10,7,3,4,3,14,15,6,4,96,0,0,0,0,0,0,0,0,0,0,70,200,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,7,62,75,6,4,1,0,60,559
1525,74350,187734,218715,211623,195021,142043,64503,22529,7004,1070,12,1819,62083,196152,221861,199847,183294,138333,77086,31882,11620,2141,11,898,41147,139855,200795,223728,203341,152308,95165,46840,18372,3672,8,75099,189790,223332,186910,155810,112806,74818,49210,30107,18366,8762,1119,6986,54841,116206,165086,188123,168931,139689,110723,82364,59092,29272,4816,62,1426,4791,16402,89372,165317,206830,278979,201501,119604,40473,1372,58,1379,3807,24037,70416,168641,244787,254447,198730,123037,35298,1492,3326,21405,97916,161056,180768,185715,166637,125575,88095,60483,32157,2996,35682,119611,170378,206781,204114,153105,110353,68495,37369,16465,3754,22,3015,20129,55956,105062,149064,171910,172756,160391,137427,103512,44724,2183,83065,85998,84226,92747,102903,113065,121971,123528,124669,112510,68194,13253,2865,29255,81694,114104,134198,149485,154574,144386,109253,72238,65363,68714,427
4,2008,20793,47518,56169,67941,62612,82691,71426,54482,17000,1304,56,1017,6165,24172,48152,54416,61183,75982,95038,82945,33512,1310,270,1484,11480,24331,35947,43209,58715,70823,90361,98635,47067,1626,1799,984,1651,3170,5300,10423,18124,36886,78450,156914,151599,18648,1330,643,1465,3597,9898,22616,45022,77570,106459,120890,78768,15690,2,370,418,333,2744,14894,35448,98112,134985,129792,64777,2073,3,376,396,476,2262,14207,45940,94247,129842,138070,55706,2423,1001,770,2961,7335,14996,24941,40152,58915,93909,122658,96469,19841,1451,541,691,1505,3182,9465,24355,58985,120776,176528,83745,2724,1975,4399,11993,32346,58110,68956,68666,66774,63625,62005,41765,3334,47564,91617,110872,100442,66105,33914,16172,7546,3918,2538,1474,1786,1160,9812,31138,47179,56973,61205,63066,63330,58327,45131,35500,11127,471
0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,0,1,7,2,9,16,15,1,3,2,5,1,3,1,1,2,6,9,0,17,13,4,6,8,9,4,14,11,14,5,0,0,0,0,2,3,10,17,0,0,0,0,0,0,0,0,0,5,15,9,6,1,0,0,0,0,0,0,0,2,30,10,12,26,28,25,0,7,22,8,6,2,3,1,13,12,20,53,38,0,0,0,0,0,0,0,0,0,0,20,130,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9,29,17,5,2,0,80,107
