band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
61,135,164,209,525,1582,15111,27,66,73,88,158,624,16742,21,46,132,112,235,912,16315,874,553,539,946,1646,2864,10341,2448,1256,1067,1421,2341,4594,4661,17354,171,43,0,0,0,0,17352,176,40,0,0,0,0,910,1123,1005,1142,1688,4333,7592,367,153,127,190,358,1522,15218,16926,546,275,16,0,0,0,22,215,932,1790,1953,2136,10730,5357,1651,1351,1510,2050,2706,3138,241
202370,9826,2078,1131,674,462,2322,197814,12131,3419,1663,1191,669,1976,191905,16185,4434,2423,1652,787,1477,20261,29988,33174,41467,44300,36680,12993,114361,57319,22636,11675,7137,4508,1227,28836,131166,49693,8452,668,41,7,28045,130403,52745,6883,738,44,5,145528,46449,13146,6189,4123,2642,786,107535,60926,28363,11344,5772,2972,1951,80,176,970,2605,5749,17144,192139,35464,47027,46111,35612,24108,18410,12131,129609,51375,18842,9734,5131,2592,1580,590
7,585,4429,4882,4607,2163,184,14,1222,4978,4199,3488,2791,163,70,1055,4410,4737,3752,2746,83,4440,3721,2491,2767,2374,975,82,192,2729,5399,3731,3504,1319,12,0,0,9,256,675,4009,11753,0,0,15,213,758,4239,11477,189,750,5140,5617,3626,1552,12,1914,4423,2697,2286,3654,1954,79,1143,2982,5611,3904,1859,1082,269,4,218,2258,4510,4913,4538,414,181,966,2764,6519,5189,1183,48,627
62,1885,13395,31973,71071,106953,30612,41,4223,18210,48078,88957,75530,20912,1167,28130,62149,64023,57679,33951,8852,1744,4171,6549,12665,42382,110851,77589,13527,48141,77188,61559,33263,18888,3385,13592,138539,59557,28630,11713,3340,580,12736,139564,62907,24682,12118,3473,471,7510,69082,63114,41809,35979,27990,10467,250,1294,6664,22911,55943,152157,16732,1903,10749,17366,34850,65043,87800,38240,45,400,5952,28094,53783,96172,71505,69691,109136,43504,17395,11906,4152,167,47
888,15017,57218,98009,116004,91786,13118,2638,22236,41991,70153,96166,134916,23940,2702,15751,26195,40492,87712,170043,49145,30328,28896,28287,44445,92136,141313,26635,8017,17281,24372,32296,55509,122079,132486,633,3614,12748,59939,157616,124654,32836,579,3455,15194,53579,165628,124124,29481,4379,10957,21463,39421,63976,132366,119478,12763,20499,28684,41704,80050,165350,42990,24853,108377,112053,75615,45610,23251,2281,185818,73831,45434,29922,22213,22862,11960,3142,10035,25794,52649,80531,79985,139903,485
23969,31453,9366,4467,3454,4278,82955,17258,29655,14421,7740,5654,6942,78272,13655,29046,18921,9781,7618,7756,73165,39002,19860,13514,10358,6998,6604,63606,89819,22826,20117,14413,8350,4005,412,146794,8696,2897,1288,224,41,2,146575,8866,3122,1104,234,41,0,68504,30458,25549,16686,11068,7020,657,34241,22491,11679,7539,5645,6354,71993,81833,10938,11141,15608,19496,16873,4053,3344,8268,10713,10882,10849,11127,104759,96334,13157,17444,14824,10183,5526,2474,15
0,2625,16172,37183,110474,331762,113053,458,6451,19281,50560,138430,286831,109258,801,7835,34063,102714,147721,214405,103730,16138,34175,72302,110008,163674,172503,42469,7912,21327,60556,103667,136034,171309,110464,650,6504,26926,101836,189635,233276,52442,624,6519,31757,91868,199213,236643,44645,6847,16967,48882,88862,129854,190730,129127,6454,10036,27471,59162,136555,275018,96573,57936,193739,120667,107002,90120,37082,4723,78079,85137,85353,99885,115747,110182,36886,15667,69487,89584,89483,94363,90765,161920,127
0,0,0,0,0,0,0,0,0,0,0,0,5,23,2,0,0,3,9,28,21,61,9,6,9,6,0,0,35,33,17,14,12,1,0,0,2,22,10,8,2,0,0,2,40,23,9,0,0,4,5,37,76,98,87,22,131,39,48,29,34,37,60,73,2,0,0,0,2,40,120,0,0,0,0,0,36,6,5,16,67,19,1,32,139
0,169,4086,45127,88971,40327,9460,151,9783,63820,63287,31317,16883,2899,2039,58132,71828,36269,14332,4681,859,70956,72426,28198,12160,3627,749,24,35805,67383,47946,19970,10546,5861,629,155691,30201,2238,10,0,0,0,157116,28897,2125,2,0,0,0,28403,67174,47998,21630,11616,8536,2783,32034,61917,59858,24753,7953,1206,419,17583,21225,30600,46876,44196,26241,1419,80,1511,6953,13445,25557,62181,78413,17822,39166,49198,36062,21399,12452,12041,214
23,537,872,635,629,857,284,130,937,538,539,675,766,252,169,1092,518,542,607,745,164,1320,366,702,869,446,120,14,1163,385,371,504,636,705,73,0,20,110,501,1091,1216,899,0,19,137,427,1130,1310,814,1017,480,402,430,634,792,82,1151,304,449,626,698,510,99,1427,595,496,418,385,373,143,33,347,626,549,510,501,1271,467,525,660,556,512,571,546,494
0,0,0,0,0,0,0,0,1,2,2,1,1,7,0,0,6,3,4,6,16,24,8,1,2,2,7,5,25,5,8,5,7,6,0,0,0,1,15,8,2,0,0,0,12,10,26,2,0,2,7,57,41,29,60,70,89,18,7,13,10,42,108,43,0,0,0,0,0,20,60,0,0,0,0,0,18,6,1,15,28,10,2,10,583
33037,156207,82302,70861,51635,16789,879,51549,118828,62851,58444,64178,52516,3344,39571,96569,63730,59531,71531,72322,8456,16779,63756,107257,104347,77452,38131,3988,28502,44306,46889,56654,73916,107237,54206,36771,189069,153293,31606,887,83,1,35665,185357,165071,24545,998,73,1,32469,55333,52576,55218,70122,104239,41753,47312,101227,71751,65523,65515,52855,7527,2849,20515,77876,94456,93465,88783,33766,152919,104302,57772,35194,25383,23038,13102,19957,46346,50186,56787,63133,69096,106205,367
0,2,2,1,2,1,6,0,0,3,1,10,15,27,0,0,4,12,22,24,22,78,11,10,3,3,0,0,42,37,14,14,5,0,0,0,10,28,0,0,0,0,0,10,28,2,0,0,0,0,0,23,42,32,49,15,41,22,24,17,10,32,29,106,0,0,0,0,0,30,80,0,0,0,0,0,72,0,1,12,91,19,4,11,303
0,0,0,69,1623,95781,173760,0,1,325,2138,16584,151993,100192,0,1533,4474,15942,64434,160952,23898,2647,4802,19108,55259,89620,89805,9992,2223,4336,12998,39431,102243,101948,8054,314,15579,51252,110083,62010,27766,4229,295,14965,58390,98914,67657,27378,3634,1769,5361,13015,30011,72137,123043,25897,923,651,1476,9148,58943,171707,28385,13195,69550,100377,61798,20340,5085,888,37,1906,20815,66212,95937,69822,16504,2446,12944,42443,80502,84438,41824,6636,147
21896,897,380,298,334,517,9075,21424,1051,472,447,511,972,8721,20160,1673,887,815,740,951,8650,14571,2133,1441,1390,1320,1734,11647,28235,3496,1787,1049,589,314,238,36601,142,21,10,0,0,0,36589,152,27,7,0,0,0,26053,4403,1961,1246,738,362,253,19617,2079,1638,1486,1568,1419,6480,8793,2789,2496,1164,1557,2804,12909,1960,1096,937,953,965,1513,19521,27328,1589,618,218,133,71,152,252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628
1,0,1,0,1,2,2,2,0,0,0,1,2,9,2,1,0,0,2,4,12,11,1,1,1,5,3,6,4,1,1,2,13,5,9,14,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,2,6,10,65,4,4,4,3,4,1,92,26,0,0,0,0,0,10,30,0,0,0,0,1,15,0,0,4,14,5,2,18,625
0,423,5767,20601,71190,221343,170019,4,846,8431,36950,111335,194281,137496,119,15591,53674,76453,116946,137850,88710,758,1502,2215,4633,17667,174892,287676,3206,15416,61288,113476,139262,104812,51883,4690,119937,148204,112106,58799,36677,8930,4174,119859,159471,98055,61923,38276,7585,1466,31770,65327,75337,104035,121658,89750,255,460,1095,6215,36416,319387,125515,28497,44918,51442,86909,118162,122063,37352,430,2065,31344,162645,151397,108194,33268,45004,155991,131628,70978,47556,36955,1231,79
153659,7249,1479,572,306,298,1216,152110,8104,1847,916,459,354,989,137634,19489,3927,1789,828,400,712,79224,31100,20265,13741,9328,7134,3987,81042,33083,23854,15923,7815,2518,544,151927,8742,2666,1133,261,49,1,151235,9208,2988,996,304,47,1,89028,43630,17395,7860,4364,2073,429,126961,22842,8256,3688,1536,554,942,384,1262,2309,5264,13188,43893,98479,36604,29472,21211,16695,14712,17975,28110,52312,44831,28735,18829,10828,5465,3779,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
0,0,0,0,0,0,0,0,0,1,4,8,21,43,0,0,1,8,24,10,34,51,9,4,10,5,3,9,41,19,5,6,16,4,0,0,6,22,0,0,0,0,0,9,27,0,0,0,0,0,2,49,45,34,39,20,124,16,14,24,16,26,60,87,0,0,0,0,0,20,20,0,0,0,0,0,92,1,13,33,55,7,0,0,225
0,0,0,1,1,0,5,0,0,0,1,4,10,27,2,12,9,22,23,26,18,135,7,7,4,1,0,0,116,36,19,11,7,0,0,0,0,3,7,42,10,0,0,0,3,6,50,11,0,0,35,97,54,60,51,4,194,23,24,24,20,24,27,137,0,2,0,0,0,60,210,0,0,0,0,0,54,0,5,32,114,33,5,51,445
75946,490668,460335,365895,207876,64466,1679,45102,336900,352763,340966,373954,211106,6074,26895,189781,230623,283981,415221,496100,24264,328889,355085,356396,324054,210999,84621,6821,96615,260991,323965,385632,363832,226083,9747,995,16403,18396,53173,139477,313836,1124585,952,16610,21002,48622,140111,348737,1090831,31702,159339,317568,408568,465721,281604,2363,165989,226031,305273,347927,398240,214587,8818,222151,515069,364061,242814,171000,118428,33342,78331,224115,257811,345839,384008,289935,86826,43599,155702,252468,432292,498087,239100,45617,516
0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,6,4,25,19,4,5,4,1,12,11,13,10,7,8,9,19,11,0,0,0,0,0,29,13,0,0,0,0,2,46,10,0,0,2,61,22,62,119,51,30,10,5,10,38,178,43,0,0,0,0,0,30,90,0,0,0,0,0,17,0,1,9,33,24,4,30,553
87011,77707,11301,2678,336,184,930,147262,26931,3646,1092,255,184,777,159520,14344,3852,1310,340,238,543,66343,38950,26559,20651,15629,9616,2399,104951,43553,17643,7917,3980,1740,363,174170,3910,1415,541,110,1,0,174063,3971,1520,460,132,1,0,129330,35448,6652,3660,2845,1823,389,121862,35607,14731,5490,1342,360,755,129,741,2409,4930,8785,41247,121906,6448,13537,19224,21286,22611,35365,61676,83506,66884,15853,5354,3043,2144,3363,262
264,1862,8770,32185,128595,224693,21536,175,4513,33564,101321,167322,103362,7648,1926,44157,89051,134364,114119,32543,1745,18547,51579,76932,109691,110860,46249,4047,35928,107827,126584,97927,38388,10669,582,12035,136863,169808,84289,14190,706,14,11097,136022,182364,72889,14847,679,7,14795,77405,90326,102727,91716,38589,2347,1118,11329,54525,111449,148822,88428,2234,4079,29975,65437,115240,122809,69767,10598,37,475,4877,24643,69688,157676,160509,52323,136044,122215,68684,31166,7053,420,53
897501,110270,31207,14533,5036,1277,425,874905,100711,35365,22797,16812,8806,853,790795,133900,52623,34959,28913,17703,1356,101607,208255,275047,224457,151545,83204,16134,510390,187796,101378,77250,75753,75951,31731,1059,434842,311892,164628,95759,43415,8654,602,420644,338631,145748,103932,42961,7731,609862,169746,86048,63317,60290,54879,16107,609678,256854,98639,47683,31018,15236,1141,20020,12158,30844,47037,68019,136501,745670,263575,133432,124128,125180,143012,167107,103815,515625,174899,94060,66717,53032,46365,109551,563
56,2083,889,512,333,83,15,1118,1649,686,316,143,47,12,1866,1098,553,301,114,33,6,2097,554,483,367,215,184,71,2543,683,406,237,88,14,0,0,918,885,1480,536,148,4,0,925,1069,1279,547,149,2,2192,778,502,309,160,29,1,2138,983,517,247,65,13,8,1163,300,250,311,410,640,897,2,23,87,202,322,758,2577,1971,661,475,381,290,151,42,634
40220,117346,115540,105091,72858,28674,6769,81517,107816,97269,97506,59581,34853,7956,65979,125954,113537,83481,62358,27705,7484,35923,97434,90316,107353,103195,46593,5684,16568,50777,78267,120810,120023,81958,18095,8908,142422,231695,97064,6260,147,2,9258,143169,248454,78729,6722,164,2,16959,64214,93054,107449,102625,84525,17672,44822,105992,105124,113732,76949,31887,7992,10314,5629,30468,83174,145190,176912,34811,82518,151725,124961,73454,32315,13324,8201,4404,54104,109697,113044,94553,66521,44175,358
0,0,79,857,2276,3741,956,0,198,888,1514,2504,2697,108,27,974,1559,2202,2537,599,11,3144,1777,1447,1065,411,62,3,1318,2981,2323,1007,254,26,0,0,353,2380,4364,740,69,3,0,357,2904,3779,794,72,3,610,1379,2424,2291,992,205,8,827,1709,1715,1753,1569,331,5,2277,1296,1121,1286,1342,574,13,0,0,11,70,348,1970,5510,493,1859,2377,2072,1024,79,5,91
4,542,4114,15670,46990,286843,223704,1,602,7381,29061,138533,365279,37010,5,4349,44347,136201,244554,140359,8052,10515,31257,93439,222610,182071,36517,1458,5582,19821,73384,154138,202591,113365,8986,3413,144990,193425,188122,41393,5339,1185,3150,140958,215524,167985,43747,5466,1037,4423,23566,67166,121138,174888,160395,26291,2535,5397,22778,92961,274970,170945,8281,17581,82911,161346,182486,107640,25425,478,355,14267,71855,133964,160274,148295,48857,5568,48058,118990,152580,133305,81866,37500,149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
6545,169013,339227,297613,183364,81649,4839,16069,198425,291957,255317,189802,124501,6179,17524,116235,201797,276811,265258,194028,10597,290241,242181,227295,174820,97766,43526,6421,53897,280862,318749,218747,162893,46892,210,1816,14288,24980,95294,169663,205592,570617,1548,14611,29965,87112,170089,221622,557303,23968,137962,327891,316673,225491,50191,74,120811,181024,221603,251109,207576,96166,3961,157526,327361,206692,152399,118605,90526,29141,5630,31156,93602,199694,306079,347259,98830,40048,146722,224825,306999,270114,82613,10929,515
665613,222481,41233,8916,1946,418,109,670485,206709,43799,13677,4096,1651,299,572131,233051,85736,35313,11325,2800,360,24580,66185,198685,337944,199619,82927,30776,185776,233589,163423,141156,133800,75344,7628,67199,258718,411709,192869,9939,269,13,66225,259713,448911,155097,10489,270,11,335601,223887,156883,113493,78578,30016,2258,214952,341798,211865,115731,47159,8790,421,4901,1310,2366,12064,64260,241077,614738,327616,227967,175547,110395,54214,27392,17585,252813,230445,167244,136924,89892,43424,19973,416
0,21,375,610,1067,3534,7639,180,933,1057,1434,1754,2327,5528,695,1487,1494,1933,1763,1237,4570,5245,1381,893,635,592,555,3819,3256,2062,2070,1225,681,676,3016,4310,2631,2468,2879,477,114,2,4346,2665,2736,2541,479,114,0,2466,1509,1697,1874,1589,910,3001,2994,1563,1472,1049,894,714,4589,6596,2119,1397,1367,957,499,185,1,20,64,138,263,1726,10766,1968,3199,3421,2154,1000,759,442,603
0,327,10727,45738,117831,160055,56436,4,3259,21916,79513,118764,123170,44488,79,45846,70932,82974,100157,68529,22597,6459,10293,12152,16073,49517,141066,155554,13765,46390,115833,109249,62393,34901,8583,9740,224727,74671,43983,27367,9382,1244,8928,227541,77685,38324,27843,9941,852,4921,77614,82465,64880,78677,58777,23780,804,2360,7945,43306,74235,224337,38127,7700,23927,33853,64241,93385,101550,66458,14,366,8718,54664,105611,145085,76656,90291,156971,76677,33284,24508,9048,335,46
175532,42677,6785,2146,1149,627,2554,151380,53769,13093,6508,3181,1223,2316,119396,58786,28277,15256,6459,1325,1971,89460,42496,31496,27745,19491,16326,4456,94630,45012,36605,27054,17275,9758,1136,73989,70849,48563,30045,7068,930,26,74609,70798,52086,25632,7366,958,21,79151,52520,44108,29049,18206,8002,434,132155,36443,24404,18026,12393,5973,2076,3568,2176,3450,10709,46150,94290,71127,30528,38801,37741,29574,22737,26540,45549,54625,61669,60942,35092,13483,4501,1158,6
381517,162916,53250,14300,3708,422,42,351032,170558,57362,25323,9853,1925,102,327639,155844,75205,37291,15926,4119,131,62562,62935,100745,156181,130598,77721,25413,138585,113813,99687,96343,95379,61370,10978,71310,160849,215517,151987,15677,764,51,70038,161770,239503,127362,16703,735,44,211524,128617,100256,81662,61323,29885,2888,157032,154298,134454,96811,54634,18417,509,18297,1478,3532,18494,70258,162500,341596,206151,152267,96765,55543,34148,27393,43888,165271,128245,106928,91397,65359,36348,22607,399
409951,10080,1756,597,212,155,664,386796,23258,7319,3249,1582,609,602,360554,33778,13900,8570,4683,1505,425,48795,67308,66334,79494,83273,60797,17414,251600,76719,33024,24011,20065,15075,2921,69500,239795,84059,24071,4676,1006,308,67539,240022,89566,20111,4851,1068,258,295193,59681,27406,17927,13144,9174,890,268522,88060,38373,17088,8183,2524,665,770,390,1867,7111,17374,37338,358565,93142,93645,86016,58468,36927,30337,24880,264598,70282,32259,21031,14678,10189,10378,576
0,0,0,1,3,5,12,0,0,0,2,17,27,73,0,0,0,6,35,29,77,75,13,11,7,13,14,21,51,31,21,19,16,22,8,0,0,17,35,2,2,0,0,0,22,40,2,0,0,0,0,21,73,34,53,64,76,23,10,11,22,25,85,175,4,0,0,0,0,10,70,0,1,0,0,4,142,2,6,32,119,19,5,23,350
0,0,398,36269,100209,64233,14312,23,14363,67765,58555,45263,22736,6716,2571,79624,65614,42991,16835,3731,4055,101013,50628,26921,19517,10789,5784,769,64850,85084,46401,11944,2988,1946,2208,127880,78665,8706,168,2,0,0,128655,77647,9042,76,1,0,0,42759,76732,48876,28873,11683,3175,3323,44343,62632,62292,31700,8898,2311,3245,31692,29222,33799,37634,38273,38347,6454,3,15,192,1054,8727,62183,143247,32676,63212,51872,36612,20594,6786,3669,222
0,0,0,0,0,0,0,0,1,6,15,10,6,74,0,0,5,25,16,15,93,127,25,25,15,18,24,60,134,37,53,35,43,60,30,0,0,17,77,14,15,5,0,0,19,91,17,19,2,2,25,110,66,51,119,173,178,31,14,20,34,58,218,184,0,0,0,0,0,200,400,0,0,0,0,0,141,7,21,68,192,44,4,147,571
26724,4732,2833,1992,1993,2830,88706,20525,7008,3196,3227,2956,4368,88530,18315,7549,4885,3818,4373,5104,85766,19235,7052,6797,6207,6033,7364,77122,104550,9728,6313,5703,2906,597,13,115326,6086,3288,2635,1657,714,104,115467,6047,3515,2279,1662,759,81,87153,20584,10227,6404,3812,1568,62,20747,6113,4709,4547,4128,5013,84553,84834,6995,4828,4920,6634,12922,8677,1726,4423,4291,3454,2974,3961,108981,104178,11872,7186,3897,1924,622,131,11
191121,738170,265697,67532,15092,2509,259,244814,625789,284664,92164,26491,6062,396,231659,435479,291936,208594,96494,15722,496,227416,433916,315235,179460,87799,32958,3596,111165,298947,310075,279718,188185,79282,13008,11076,170785,343943,483506,213885,51445,5740,9637,167023,382368,432674,233551,50087,5040,122341,344156,311088,260907,166517,67325,8046,269961,448654,322705,162506,61577,14430,547,9988,44935,148556,255745,306402,327524,187230,168551,247221,280116,236008,170181,127487,50816,38855,245092,295250,294579,222856,115640,68108,455
299066,3430,358,140,70,81,106,296160,5764,714,269,137,100,107,283058,16121,2404,892,437,246,93,23115,23430,39961,62995,72723,62494,18533,167397,84223,30032,13521,6262,1626,190,2418,15190,44155,195973,35864,7991,1660,2385,14907,54843,183349,37854,8561,1352,235694,47304,11643,5855,2118,598,39,135668,115891,40520,8319,2360,389,104,4367,1027,1801,3103,5036,12715,275202,54301,55247,51685,43689,38095,35578,24656,216657,56089,12833,5818,3566,2542,5746,589
35684,93990,103884,104825,125099,126224,31949,35006,70582,69690,82522,123734,186169,54813,24350,74654,59432,71376,122148,208901,62534,48255,69755,79329,109806,150165,133957,32899,10768,30985,51487,85146,144670,225300,78155,2298,18124,36384,106380,132869,182751,149011,1995,17067,42270,95037,142206,188998,140244,12291,44266,66735,87895,139513,219175,55806,61566,48349,46746,76005,150397,187653,51341,33154,148605,143713,117242,90203,63352,26904,86732,212130,176420,87203,36430,15548,7227,10413,33313,59618,94498,134985,151532,139075,606
82559,166606,93646,80267,56287,28977,1705,35042,114198,85882,72836,82420,98589,21080,33193,94160,62668,56950,77812,129169,56095,11121,10257,22515,48048,107285,192828,117993,24436,44711,49028,53269,69153,125079,144371,9526,119641,139600,175264,59002,6858,156,8584,118133,156888,156291,63095,6957,99,26226,62014,57007,54359,70860,140775,98806,14859,29341,62605,84080,96503,140337,82322,5405,27845,89726,106792,91534,113046,75699,261310,90928,52599,38018,28763,23352,15077,46533,72716,62702,61075,74833,91885,100303,573
1821,7440,16887,24818,34388,84103,44314,3686,22846,32352,46747,72790,31344,2380,11166,49079,49316,61229,36059,3330,295,39096,93830,54474,17496,3288,474,146,22375,37664,35983,45515,53990,8235,160,187526,13447,252,5,0,0,0,187405,13581,244,0,0,0,0,22938,44337,37884,50811,42235,6757,733,28485,52999,61935,55189,15790,996,154,8049,16504,53617,54532,42239,29799,4062,275,5284,29524,41657,39631,43293,44258,7915,28307,33839,37378,46316,37155,13012,326
0,0,0,0,0,0,0,9,1,0,1,0,0,3,16,4,5,3,2,6,2,39,4,1,1,0,0,0,41,4,6,4,0,0,0,4,5,5,0,0,0,0,16,4,2,0,0,0,0,56,29,20,6,8,15,5,223,7,3,3,3,16,14,41,3,1,0,0,0,10,57,1,2,0,0,0,13,2,3,4,27,8,6,16,612
92,13041,99225,182821,134231,43266,1095,957,35968,103836,145856,125038,59017,3099,1251,14937,56942,111602,164400,115430,9209,98095,94915,86856,88873,71908,31083,2041,16077,41742,55945,82810,94487,118217,64493,325,3086,20666,81799,112315,151741,103839,321,2938,25446,73455,118133,157160,96318,3145,24271,58863,96275,122635,119960,48622,38685,60045,89320,113104,104509,63313,4795,45527,147447,139186,94924,35661,10437,589,151454,57900,64446,64433,54367,51301,29870,1433,8806,33551,75137,118462,88247,148135,131
60158,110269,17500,7540,5720,6944,924,87576,75940,20284,9347,6591,7555,988,135882,48134,11574,6115,4496,1203,78,51297,39250,27400,25052,27473,28361,7872,167144,22165,8015,3912,2388,783,86,1603,136885,60165,4178,476,20,0,1734,141043,56960,3081,485,24,0,176692,17265,5500,2524,1872,1239,195,83268,78632,29466,15114,6070,1000,83,13217,3019,4246,8293,17854,42196,117880,538,3230,6097,8635,12367,25582,147384,173345,17978,5730,3160,1280,804,456,619
0,41,2050,21991,131540,202414,18639,11,2311,48088,130999,138771,47999,8496,786,87027,145267,101452,29896,7950,4297,14324,18900,35119,66384,116218,114914,10816,27960,92622,127942,89447,29720,6472,2512,13834,257742,92718,11338,1019,24,0,11256,249678,105100,9483,1136,22,0,22820,105995,120419,81010,33165,9561,3705,7886,15292,38425,103217,175396,32592,3867,11782,4616,11722,37783,105111,175456,30205,16,380,5243,26088,76819,158838,109291,58025,180891,88726,30229,11296,4615,2893,195
980,14056,28922,64415,139603,152062,15468,3323,13137,19930,38874,84485,202284,53473,3085,6686,12182,24539,55705,203277,110032,12531,16164,31329,63051,118120,144698,29613,6164,5730,11134,22943,53745,138026,177764,1443,5451,14837,89487,223767,78532,1989,1353,5424,17633,79494,238507,71623,1472,4382,4691,10204,20526,50234,148280,177189,9944,9126,14618,30251,74565,191767,85235,34124,199138,105944,42351,23760,9431,758,207474,89215,46749,29465,18802,13992,9809,3969,7867,16029,32328,58834,80989,215490,124
90,50564,192229,260391,251265,279787,110338,427,78783,202497,194816,239203,295472,133466,804,48548,133352,213100,263177,331568,154115,162907,170992,160400,161773,185090,220899,82603,37975,91711,128817,184527,267800,295128,138706,72,843,3117,40362,116798,368799,614673,66,844,4365,37094,118890,412912,570493,8413,49737,115708,177587,274832,365124,153263,71279,102846,123372,188172,231173,276648,151174,136253,394964,273032,163236,95252,60962,20965,121700,235637,250070,180119,137636,140008,79494,19514,58441,128525,234126,277110,244163,182783,475
11,872,1163,1591,2527,8276,4321,15,757,1035,1774,3211,10693,1276,441,680,1065,2069,5306,8789,411,3699,6237,4645,2405,1081,453,241,934,1574,4014,5788,4489,1761,201,0,545,708,9900,6604,966,38,0,530,782,8699,7714,1012,24,681,763,1480,3251,6611,5683,292,810,1507,2678,4776,6001,2786,203,7698,5462,2680,1507,771,419,224,46,703,1418,1817,2789,6486,5502,876,769,2071,4313,5703,4167,862,536
29826,59923,73471,39668,18813,12947,4774,29388,56024,69668,42280,22308,15129,4625,29462,79240,59984,34421,23095,10831,2389,27965,30778,40070,48553,44287,34570,13199,26500,66789,65370,45852,27306,7512,93,4465,56160,74395,68932,28068,6484,918,4329,55909,81485,60865,29244,6760,830,20869,71398,59574,42365,30958,13430,828,37462,33104,38425,46451,49669,32445,1866,10058,8692,14132,29445,55069,75124,46902,3407,12011,32078,46899,52227,64624,28176,37049,72401,62676,42789,19563,3996,948,21
0,0,0,0,0,0,0,0,2,6,6,3,7,4,0,0,22,20,17,12,6,115,11,0,0,0,0,0,112,28,20,6,2,0,0,0,0,4,0,0,5,53,0,14,2,0,2,6,50,58,17,75,65,26,36,10,203,26,9,7,14,19,9,96,0,0,0,0,0,70,200,0,0,0,0,0,36,0,0,9,129,16,1,60,559
38647,309584,367636,298865,96578,14411,408,31379,318601,367095,269399,115778,23022,855,20268,246822,371006,306490,144403,35630,1510,204644,370745,275175,159886,76010,33527,6142,39681,203001,312980,265651,179228,103264,22324,1063,10878,100112,372147,402913,214774,24242,1004,9559,115618,334266,426508,219564,19610,13490,172663,306160,302615,201326,106912,22963,115762,307111,339623,225163,105254,31592,1624,14134,103902,238969,296522,266697,179315,26590,145396,146584,172375,201464,212113,191888,56309,18166,141802,222745,261869,233550,132136,115861,427
550,41358,94433,114018,133578,89440,10571,615,14046,70014,98175,142480,140735,17883,902,22649,55663,88379,128169,162781,25405,2436,3124,8899,23488,75390,258061,112550,1763,2792,14884,55588,145010,198340,65571,245,698,2924,50342,175092,214088,40559,249,685,3966,45925,181150,220224,31749,1422,5745,23186,53652,116409,201063,82471,1854,1297,5265,26391,124442,279012,45687,4711,24409,89454,118506,112626,104891,29351,110212,186065,126677,42073,11689,4439,2793,6115,54718,94144,106604,106809,80247,35311,471
0,0,0,0,0,1,6,0,0,0,0,0,2,12,0,0,0,0,6,5,24,16,4,7,2,3,5,12,4,26,11,16,10,26,12,0,0,2,13,17,0,0,0,0,0,16,18,2,0,0,0,0,28,18,35,52,5,31,7,3,9,22,70,38,0,0,0,0,0,20,130,0,0,0,0,0,16,0,0,2,33,25,2,80,107
