band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,3,5,0,0,0,1,5,3,3,1,3,7,12,22,5,5,1,0,1,2,1,5,5,2,21,6,3,6,2,5,0,7,3,3,0,0,0,0,0,5,6,13,0,0,2,0,0,0,0,4,8,8,16,12,0,2,0,1,1,4,21,49,26,15,23,44,34,48,77,20,9,5,7,7,5,13,27,37,80,43,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,2,16,3,3,0,5,15,23,10,1,1,1,10,583
994,84717,93535,54821,53420,45452,37711,28431,10230,2245,154,6088,89128,66957,42293,37622,37889,38942,42012,38938,11525,316,8351,62855,57607,44800,37442,36603,42774,48547,50312,21864,555,6382,22657,43058,62755,70318,69228,57674,42489,26556,10083,510,11910,28721,28364,29077,31477,35512,41790,51524,66603,67621,19111,2728,78878,118266,117871,77690,14505,1419,293,53,7,0,2723,77424,124425,117985,74923,12644,1242,287,50,7,0,13530,34757,35062,33217,33461,35035,39255,48988,66414,62235,9756,17033,56926,62699,52647,43257,41718,41472,41993,35775,17591,599,1617,3008,14654,40591,58745,59977,59635,59291,56903,49154,8135,96023,92221,62062,42203,30016,22259,17670,15213,14906,13191,5946,5262,27386,29529,30664,33528,36224,38362,41451,42358,57013,69933,367
0,1,1,1,1,0,1,2,1,1,5,0,0,0,1,2,1,6,6,9,16,15,0,0,0,1,5,8,6,21,15,20,8,74,5,9,8,3,3,3,0,0,0,0,20,34,23,8,11,9,7,0,0,0,0,0,0,10,21,7,0,0,0,0,0,0,0,0,7,21,12,0,0,0,0,0,0,0,0,0,9,23,25,29,14,37,20,4,28,21,13,11,18,10,9,5,17,35,8,105,1,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,72,0,0,1,5,14,75,23,5,3,1,11,303
0,0,0,0,0,36,239,1915,32866,198292,37885,0,0,1,30,345,1266,4056,14367,75183,169673,6312,0,50,1194,1959,4380,9588,23535,58350,105988,64493,1696,1823,1793,3691,7218,20503,31973,54327,62224,60498,25820,1363,1474,1436,2984,5753,12167,23504,48770,76723,74691,22311,1420,39,3039,11881,20385,51247,68712,56240,32663,19314,6778,935,36,2164,12653,22047,57845,64540,51643,32790,20099,6631,785,896,1902,3793,6136,10818,18998,32610,56943,82116,53453,3568,694,345,451,728,1884,6572,18442,47777,119582,72118,2640,3124,23564,47314,64361,59904,39250,20174,8362,3393,1649,138,2,165,1341,7067,22748,42651,58127,61591,49024,22295,6222,1037,3281,9067,19868,36283,52294,58280,48420,29041,12167,1495,147
21170,1082,478,312,204,183,164,234,311,627,8632,20503,1341,540,361,281,255,316,358,552,1192,7899,18762,2116,909,599,481,505,516,460,553,1037,7938,13319,2022,1134,1096,896,800,915,743,1138,1657,10516,25183,4421,1955,1291,908,659,444,346,207,122,172,36145,526,67,19,13,3,1,0,0,0,0,36133,537,69,24,9,2,1,0,0,0,0,22543,5095,2552,1452,1049,816,526,421,233,151,178,18239,2097,1325,1114,612,993,958,1066,963,1071,5849,7399,2228,1646,2382,623,686,896,1207,1689,2350,11406,1440,850,676,648,607,647,463,746,850,1591,18427,25439,2521,877,440,318,126,110,60,49,52,117,252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628
1,0,0,0,1,0,0,1,1,1,2,2,0,0,0,0,0,0,1,2,2,7,1,2,0,0,0,0,1,1,2,5,9,9,3,0,0,1,1,2,3,2,1,6,3,1,1,1,0,2,8,5,3,3,8,14,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,4,33,37,3,2,2,5,1,2,1,3,1,18,74,26,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,4,12,0,0,0,0,4,10,6,3,1,3,16,625
0,38,338,1628,5738,14682,22803,79735,125528,184624,54229,0,78,568,3146,11244,27206,50849,73408,125149,151202,46493,0,860,9877,31649,40309,46841,64696,81894,86868,90996,35353,446,641,980,1252,1596,3182,6035,17533,79255,280819,97604,1097,4502,10753,26590,52603,78842,80961,88185,69225,55843,20742,416,18663,97068,93133,91907,66970,45026,33716,26816,13742,1886,363,14824,103678,96773,93332,62170,42222,34346,26095,13905,1635,309,3960,27037,36200,43840,48161,59576,69298,77857,75977,47128,148,175,290,539,1256,3312,11259,41688,197036,187037,46603,7169,34954,27596,28525,38836,55576,70637,77807,78482,61649,8112,211,495,1363,7020,46806,109995,104822,88914,73368,45486,10863,10699,73373,102582,93739,68942,44531,30861,31274,27978,5345,19,79
130722,26311,3759,1117,618,354,227,175,173,277,1046,133553,22561,3746,1538,926,518,378,242,199,379,739,107120,40703,8611,3213,1826,1127,708,404,232,311,524,61428,27964,18645,14100,11306,8780,6801,5420,4514,3946,1875,60437,31545,19697,16231,13611,10193,6664,3720,1767,611,303,134748,20995,4439,2050,1460,642,298,116,26,5,0,134395,21210,4574,2059,1474,651,263,113,37,3,0,60966,44418,24925,13678,7873,4987,3341,2366,1477,548,200,107334,28445,13018,6663,3541,2364,1298,680,358,382,696,107,576,814,1183,1856,3266,5791,10859,23208,54444,62675,23559,22029,18202,14646,12121,10655,9709,9164,11152,14257,19285,27719,39660,26554,20289,15917,11869,8413,5849,3580,2547,2382,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,7,14,14,34,0,0,0,0,1,7,15,10,5,19,20,42,12,5,2,3,10,4,1,1,6,5,15,31,11,6,3,3,11,9,2,0,0,0,0,3,19,6,0,0,0,0,0,0,0,0,9,26,1,0,0,0,0,0,0,0,0,2,16,45,29,19,20,23,33,2,100,32,8,10,12,16,9,7,16,48,22,83,4,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,92,0,3,7,15,34,38,11,1,0,0,0,225
0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,1,2,3,8,11,17,0,3,9,8,7,13,18,10,15,24,5,125,12,4,5,5,2,1,0,0,0,0,84,49,16,19,5,7,6,3,0,0,0,0,0,0,2,2,2,20,27,9,0,0,0,0,0,0,6,2,20,32,10,0,0,0,2,25,49,70,30,45,27,37,16,0,173,25,19,16,11,18,12,14,12,29,7,136,1,0,1,1,0,0,0,0,0,60,210,0,0,0,0,0,0,0,0,0,54,0,0,2,17,38,81,33,13,5,0,51,445
9290,168480,345441,277611,277327,249660,188568,100373,42848,7065,202,8871,123104,235840,214984,211818,206874,238350,229630,162640,34615,139,9102,53464,128911,141252,162358,173619,224245,306814,356026,110937,137,196280,233636,222446,222529,231590,207019,155945,120592,58712,17140,976,39774,109176,188138,192597,227896,242716,243985,216773,165199,40156,455,241,3416,13064,8956,16713,30729,58560,103584,220220,324568,886814,212,3292,13599,9527,19308,31700,56770,115782,198955,346291,871429,21523,30367,113268,166112,240835,253644,305999,296636,211648,26807,26,100217,137248,141030,172558,206716,267211,216493,235885,151351,38004,152,64666,303998,327281,259317,197508,153480,122949,98346,78933,52206,8181,27554,104452,148480,156120,178536,220486,250776,237738,197855,105508,39360,18235,57822,106252,139358,192341,274590,337907,290394,165231,71229,13506,516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,3,4,3,5,20,16,5,2,2,5,1,1,1,10,4,9,0,19,4,3,8,3,6,6,13,4,11,0,0,0,0,0,0,0,1,16,25,0,0,0,0,0,0,0,0,2,24,32,0,0,0,0,0,16,39,21,11,35,50,94,23,38,18,7,5,3,6,6,13,67,136,43,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,17,0,0,1,2,9,26,20,10,3,0,30,553
30800,84408,45219,13112,3331,1552,489,131,120,173,812,81392,83199,8824,3250,1583,619,221,113,92,266,588,106488,60289,6580,2983,1792,791,318,142,135,253,376,46435,32909,23095,18297,15113,13371,11243,8869,6511,3334,970,72128,49460,24184,14198,8108,5033,3080,2120,1234,375,227,166113,9671,2099,1059,708,322,146,28,1,0,0,166087,9698,2107,1091,681,309,144,29,1,0,0,85982,61467,16228,5385,3194,2337,1784,1765,1262,567,176,94621,40161,20465,12247,6252,3460,1350,525,224,278,564,39,201,510,1189,2033,3134,4253,7017,19206,78783,63782,3216,6190,9002,11714,12931,13546,13897,15006,20816,33939,39890,29402,84507,33711,13866,6065,3359,2195,1766,1344,1507,2425,262
4,601,900,3138,8674,23150,42731,119142,159627,58909,1029,3,939,3157,12349,32311,69851,98173,110334,70093,20323,372,249,7238,29606,50287,71118,84625,92072,53978,22011,6564,157,4483,26522,33115,45294,52873,73844,76776,62895,32639,8608,856,7219,55560,70023,78323,79271,65392,34784,18067,7813,1350,103,2115,26998,110877,95466,110849,47414,19818,3744,576,47,1,1869,22154,117554,98592,113568,43348,16848,3433,490,49,0,2791,28813,56480,52515,60290,65261,64733,52397,27047,7203,375,471,1573,7668,25295,45330,70416,88522,101045,68262,9126,197,932,8701,20823,33246,53039,74221,83075,72653,47932,21087,2196,13,68,332,1452,5852,15443,31734,54549,94083,137801,76578,16369,70830,88481,85051,66661,43142,26292,15114,4959,942,64,53
737619,208924,56832,23824,15514,8981,4817,2193,920,449,176,737831,182203,50389,26632,18786,14365,11703,9787,6291,2062,200,651816,195898,70181,39138,27057,22242,19685,17284,12787,3986,175,59900,85874,135244,178607,170631,145408,110584,85387,55579,29136,3899,334270,247371,104930,71496,56555,48585,47491,49546,49370,38622,12013,0,24905,334568,269437,160823,96588,73523,56448,28244,14124,1589,0,22925,348997,265141,153265,97074,71347,55985,30188,13739,1588,468671,204791,95634,62315,45490,40974,38893,38052,35421,26946,3062,374629,347137,132664,74250,45405,31296,22887,17662,10834,3359,126,18276,3668,8503,15951,24178,29795,37245,48359,75156,168112,631006,206371,95186,84010,79488,78082,79629,86485,94619,109055,96123,51201,368972,214722,96164,66429,52017,42397,35564,32637,28963,34225,88159,563
0,484,1386,758,434,446,239,145,51,22,6,43,1879,822,427,303,232,133,75,38,14,5,1054,1240,606,356,314,206,112,50,20,10,3,1770,518,332,305,278,224,201,119,117,78,29,2030,763,391,284,224,133,89,50,7,0,0,0,3,909,380,869,944,425,295,136,10,0,0,0,919,436,1005,821,372,297,112,9,0,1725,754,443,302,293,219,139,70,21,5,0,1718,676,668,390,268,159,47,25,11,5,4,935,324,180,151,176,204,217,287,406,544,547,0,4,15,55,66,132,170,231,447,757,2094,1619,596,372,322,262,251,202,172,108,60,7,634
1075,75448,65006,86917,67827,70428,55432,34761,19099,6473,4032,22283,92836,67248,60351,60680,64292,45043,38587,21867,9207,4104,18186,89284,68550,74024,67185,59717,41465,37288,19665,6990,4144,12783,48457,61433,57019,62837,66595,72805,59585,33782,8970,2232,6396,20765,33995,45191,56795,82660,80204,70378,56648,26015,7451,812,32479,111140,132848,142319,54333,10535,1903,127,2,0,685,28624,118626,144242,140935,43115,8334,1840,95,2,0,4551,25316,43606,55220,65970,65079,71759,63604,56495,27629,7269,16059,59261,67027,65111,64357,74936,67980,38289,20990,8731,3757,7512,3882,3730,11373,30839,52870,77212,103673,118840,72931,3636,36500,86516,97555,87238,69085,45852,28529,15502,9133,4951,5637,1772,8944,39534,65728,74080,71923,64728,56437,42994,36732,23626,358
0,0,0,4,153,575,1046,1706,2117,2289,19,0,3,140,456,663,1044,1347,1706,1989,561,0,0,217,678,845,1237,1335,1746,1375,415,61,0,2133,1605,1074,923,906,656,390,166,46,10,0,630,1467,1917,1758,1118,648,253,97,19,2,0,0,62,254,688,2945,2623,1042,235,54,6,0,0,63,258,822,3209,2372,899,228,52,6,0,358,531,952,1359,1702,1513,912,405,147,30,0,485,761,1130,1129,1057,1082,1230,772,241,22,0,1550,1133,801,676,742,832,903,770,424,78,0,0,0,0,1,18,35,118,341,1053,2811,3532,270,574,1303,1528,1467,1299,1060,342,53,12,1,91
0,35,437,1471,5504,9767,17551,38474,115764,374894,13970,0,17,487,1885,8285,16500,44150,113308,268914,120467,3854,0,168,3115,14627,45726,83405,143172,160533,103163,22342,1616,6117,11280,22822,38549,90997,134889,162244,82503,24099,4196,171,3823,4081,14275,33232,66744,96152,127464,125523,81141,24173,1259,36,30222,104398,110563,144068,117929,49453,15291,4229,1236,442,21,23453,111967,115172,155364,108300,43159,15043,3704,1270,414,2238,5895,16484,33458,54177,78059,98500,118959,112635,52503,4959,1618,1583,3597,9899,26425,62561,123284,195107,130262,21887,1644,7983,24034,57103,90770,116788,117328,91042,52212,18546,2040,21,52,1137,10121,33709,62044,86286,100336,101690,100717,65214,16561,2013,9921,34220,64184,89520,98150,92240,77889,54105,40293,15332,149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
379,30101,136367,196000,217433,189112,128282,107157,59929,17289,201,5370,37885,146742,202633,163423,168317,127181,122063,79765,28775,96,7162,32778,75985,115368,154915,177845,170686,165630,138170,43654,57,179344,179558,158111,145929,132614,107702,80236,54042,31530,11595,1589,21491,81050,197245,223917,173825,139117,116945,92199,34501,1943,17,11,6865,8937,9082,28124,56939,89135,111973,150292,168298,452594,8,7010,8947,10528,34349,57477,83678,121242,133690,175709,449612,15135,25785,98099,185378,234795,195258,163747,126754,36667,617,15,67228,101823,120565,112205,163280,153362,151468,124065,71512,16666,76,34786,230769,196536,144051,116427,96867,81773,70432,60078,42586,7945,1863,8524,21449,45471,80471,126719,174452,209874,233007,150720,29700,18081,51761,100395,129882,162094,195845,203986,140903,57014,19920,2369,515
364036,411588,109555,32643,14568,5096,1964,798,278,172,18,444341,322045,102115,40278,16022,8344,3934,1987,1047,527,76,400347,267163,125865,68097,40006,21301,10333,4855,2086,551,112,14024,22420,45130,96419,184568,193966,170611,112567,54713,31876,14422,70784,191781,139565,114787,93857,87089,91387,80640,51371,17936,1519,15859,104576,184621,234027,271518,108079,20079,1698,228,31,0,13958,100368,198469,253383,271495,86056,15274,1488,195,30,0,191932,224454,126238,110836,82779,74699,58766,43064,22218,5240,490,80897,259027,209112,154219,96443,69552,43699,20703,5959,995,110,4187,1103,800,1089,2335,7086,21506,58660,136563,259767,447620,230608,163939,142717,121456,96986,70875,45423,26933,18361,12597,10821,115234,215427,135069,112339,101177,86455,68286,48984,29384,18532,9828,416
0,0,21,201,174,407,700,911,1989,2845,5998,8,502,603,546,768,848,1079,1324,1444,1386,4705,166,902,934,1089,1017,1044,1272,1176,708,804,4067,4378,1129,1119,455,631,292,402,340,416,388,3570,2599,1154,1319,1304,1336,753,486,425,401,470,2739,3599,1663,1679,1306,1765,1923,647,183,110,6,0,3567,1591,1853,1438,1977,1686,494,176,91,8,0,1839,1001,989,947,1227,1163,1232,858,528,596,2666,2440,879,1238,1031,854,636,445,449,510,725,4068,5044,2319,1207,930,906,847,699,546,367,175,80,0,1,17,24,62,85,120,219,762,4012,7676,983,1793,2045,2286,2001,1366,779,567,490,397,236,603
0,0,276,2452,11329,36603,43937,115801,90352,75268,15096,0,151,2816,9257,28849,58472,67293,63664,86640,65198,8774,0,2719,31656,51501,45834,52765,58170,67127,43404,32908,5030,2272,7354,5733,7518,7250,12951,17330,43300,86397,134048,66961,4507,17776,31589,59161,81874,78423,46267,31219,23926,13893,2479,474,74504,158875,47217,38944,25773,21817,13141,7938,2298,133,340,58566,177209,48914,39936,23338,20053,13477,6674,2490,117,1149,14624,65077,50494,44606,42306,45706,51967,38393,28371,8421,418,760,1048,3712,11320,22451,43917,60421,144685,94759,7623,2407,10789,16467,18122,26266,40528,56015,61384,63350,71792,23994,4,30,240,1994,12438,35596,56238,76348,94874,78883,34469,28220,112430,95937,60673,34502,20701,16174,14879,6366,1217,15,46
125137,71515,21468,4793,3016,1034,726,642,366,552,2221,118038,61760,22278,11193,7877,2956,2625,1490,720,655,1878,81455,56505,38417,22522,11447,10289,5429,2267,907,661,1571,65586,35693,24923,24493,18536,17590,14308,12160,10600,5710,1871,72008,37107,26536,24779,21773,16572,13651,9203,6853,2834,154,43461,57652,43390,27076,30311,17970,8115,2583,831,81,0,41351,55949,47903,29391,31458,15131,6945,2573,684,85,0,52521,41561,32360,27823,27074,19172,13508,10086,5901,1438,26,99980,44336,23576,17219,14412,8876,8983,7278,4002,1171,1637,2578,1574,1423,1776,2863,6407,17255,39178,58976,67831,31609,17696,23290,24815,25120,21850,19337,15430,13932,16041,21084,32875,29257,43125,38217,39993,34459,22947,12111,6395,3064,1476,426,6
239112,213630,88239,38232,22826,8944,3305,1459,328,76,4,232375,183474,94871,49403,24218,16463,9714,4070,1298,242,27,232374,153822,89354,54635,37994,23215,13609,7554,3039,526,33,43955,33914,40362,57005,81383,91397,95054,80748,50807,31069,10461,84462,89005,69691,65857,60747,60511,63462,58984,41450,18984,3002,11084,111889,98558,105846,171312,88464,24283,4045,585,75,14,10127,109803,105196,115170,174381,76573,20503,3827,488,72,15,135496,120679,73564,68502,57401,53430,43278,35219,21438,6738,410,98781,106124,98710,92960,73599,59305,43938,27274,12772,2662,30,17544,1132,944,1358,3897,11059,28720,57939,96033,150360,247169,136638,116454,93895,70374,50403,35162,25092,19353,17530,18130,33124,87659,119610,75806,69957,65978,58120,48007,36469,23969,18165,12415,399
393237,21681,5020,1491,576,354,145,102,100,142,567,364798,31414,12361,6147,3561,2068,1201,781,367,299,418,329635,44735,17861,10645,7746,5179,3677,2249,1102,480,106,26641,39990,40120,45645,46690,52433,49322,49670,42727,24761,5416,167887,115925,40423,23368,18724,14703,13537,12748,10017,5458,625,8231,140775,150661,66464,35381,13656,5013,1942,875,327,90,6867,135470,159003,68432,35023,11242,4286,1966,699,353,74,233260,86513,31711,20350,14325,11115,9158,8266,6278,2332,107,192317,108982,47822,30480,18510,11940,6885,3753,1721,624,381,664,174,264,676,2072,4399,8162,13359,21371,42602,329672,63524,53515,60464,60190,48118,36650,27300,21541,19666,18891,13556,207015,85480,38440,23419,17252,13283,10469,8581,6654,6208,6614,576
0,0,0,0,0,1,0,4,2,2,12,0,0,0,0,1,0,3,17,19,21,58,0,0,0,0,0,2,26,17,11,33,58,65,15,8,5,6,7,7,8,7,9,17,12,52,16,13,12,9,16,10,14,9,5,0,0,0,8,15,24,5,3,1,0,0,0,0,0,4,28,29,1,2,0,0,0,0,0,0,2,36,50,15,31,32,49,30,53,38,8,7,4,9,12,13,15,36,57,172,4,3,0,0,0,0,0,0,0,10,70,0,0,0,1,0,0,1,1,6,138,2,3,3,10,36,94,24,6,4,2,22,350
0,0,0,19,1952,18365,53450,66402,48387,20734,6112,0,204,11094,37585,42744,44569,29319,24945,15252,5930,3779,3,20019,59615,43813,32379,27940,17610,6708,2340,2708,2286,73096,48052,25043,21643,15367,11756,8415,5892,4325,1607,225,33596,55465,55890,35835,18638,7800,2804,1440,1183,2024,746,18002,157165,28760,9608,1852,32,2,0,0,0,0,14854,158563,31212,9301,1460,29,2,0,0,0,0,24271,39446,51270,33523,26405,17935,11530,4909,2118,1612,2402,26344,34844,43907,40153,33765,17861,9720,3414,1520,2150,1743,21397,18236,18979,19771,22959,24156,24251,24740,26294,13444,1194,1,2,11,72,202,627,2229,8871,31113,89946,82347,16738,33958,40076,35437,29288,23388,16898,10229,4579,2859,1971,222
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,13,5,6,2,13,65,0,0,0,2,11,13,15,7,5,36,65,117,18,14,20,11,10,8,13,17,19,47,96,51,20,34,27,26,19,33,41,23,22,0,0,0,8,23,44,24,10,11,8,0,0,0,0,4,35,66,14,8,17,4,0,0,4,16,74,63,36,23,50,76,91,113,156,38,13,10,10,15,13,25,37,69,167,181,3,0,0,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,0,4,137,4,8,14,20,72,158,37,19,3,4,144,571
23091,5590,2727,1533,1483,1332,1209,1536,1764,3239,86306,16014,7086,3552,2946,1988,1715,2146,2011,2480,4987,84885,11909,9225,4603,2960,2700,2567,2356,3042,3050,5672,81726,15451,6044,4509,4255,3677,4019,3960,3894,4424,6354,73223,97292,10389,5700,4294,3882,3688,2727,1381,421,33,3,111242,6648,3473,1959,1997,1535,1250,904,601,187,14,110969,6645,3861,2079,2080,1408,1116,925,519,196,12,73149,22092,11051,7408,5462,4001,3076,2148,1180,235,8,17413,5307,4036,2795,2962,2638,2918,2817,2763,5361,80800,77798,9441,4139,3233,2830,3186,3594,4867,7471,10962,2289,661,2140,2916,2811,2625,2135,1950,1900,2399,4010,106263,98616,9509,7148,5157,3633,2534,1650,927,398,194,44,11
33038,376323,478165,223648,105798,40443,15136,5493,1744,563,29,67188,349093,405087,244942,115239,58076,24414,10971,4200,1157,13,74153,282583,275513,204621,167499,134757,87294,41009,11101,1842,8,90581,255711,268904,239577,165431,109896,70184,46947,24508,7886,755,38154,147139,193376,202004,198776,174458,144724,100238,55104,23038,3369,643,34507,123038,175260,296679,297347,206952,98078,37088,8935,1853,601,32362,128768,183319,302092,288931,197904,99338,36474,8782,1809,38941,172842,223067,205491,189399,166220,132720,86680,46567,17313,1140,120672,267589,289676,252740,151065,100658,57591,27647,10714,2007,21,6910,8428,31983,73167,123062,163465,188172,198528,206020,218310,62335,98870,129328,162723,178996,173699,150587,123085,97725,84878,60186,20303,9707,79751,168291,185674,191403,188582,164845,123039,76660,54081,38347,455
285685,15320,1359,390,117,96,64,50,52,29,89,274530,24514,2578,803,293,165,106,59,65,63,75,256712,35321,6614,2100,1019,586,351,234,166,127,21,17029,11859,14378,24516,25885,45709,44227,50409,37102,26660,5477,98821,99472,48794,23642,14333,8403,5401,2885,1109,351,40,534,5081,10787,15263,62361,139147,48068,12628,6662,2479,241,491,4667,11459,16757,82168,126482,39827,12878,5595,2698,229,165659,93539,22067,9385,5599,3557,2026,898,423,84,14,80774,115571,54605,28005,13705,6531,2836,850,210,99,65,4053,551,655,969,1475,1899,2622,3558,6847,20695,259927,34503,34686,35023,34120,31311,27513,25626,23150,23447,19141,14731,142784,102274,25771,10473,5716,3529,2656,2030,1629,1761,4628,589
10833,49519,61547,62350,66195,68474,75888,81303,81273,58838,5435,10001,47605,42485,43634,44566,53268,66081,84677,120247,105294,4658,5305,40076,47299,39875,38141,43554,60304,93241,132389,114811,8400,22222,45337,44172,46027,55234,69713,90514,94745,94259,53015,8928,4251,13507,20828,26886,40379,54525,73385,107744,148161,108738,28107,566,4532,12093,17896,36348,64502,85871,91880,109752,145467,58910,561,4278,12269,18706,38648,64729,80976,89335,117601,141873,58841,3596,18673,29395,38639,47537,55916,69002,107191,145824,95612,14296,36141,39901,29473,28521,34712,49858,74476,103503,125206,92203,8063,3444,66925,96987,95545,86208,74517,63189,52940,41580,31647,10191,37543,100254,140965,128103,90115,54646,31424,17907,10624,5422,4687,4145,13021,22546,32658,45476,60101,76114,92962,95394,103569,77448,606
23457,111941,98631,67049,60137,47920,41573,34408,19361,5279,291,11049,56015,72517,60597,46989,46802,49692,52159,61917,51741,569,9124,52945,58145,42618,36576,36046,42048,56873,76317,95603,3752,8866,4324,6825,11109,16859,32401,50563,85191,119024,135895,38990,12329,23225,29121,31250,31587,33776,37759,49006,74872,104053,83069,97,37250,78284,77957,115668,108298,61472,25271,5395,353,2,56,37655,80324,80539,119186,105067,56460,25683,4691,384,2,11792,30290,40661,36685,35078,34722,37948,52316,83661,118468,28426,9939,9504,19867,36148,47552,52352,56306,65048,82426,121468,9437,4262,3215,20550,47857,67242,68573,60620,57382,68381,85430,26535,199145,94675,52406,37008,29432,24002,20265,16996,15553,10838,9727,21873,45298,45785,41359,38509,38641,42979,51303,56506,71435,56359,573
1540,820,4035,10694,12454,13271,21582,29897,47402,68476,3600,1510,7973,15208,22131,21449,33583,34092,52257,19854,3905,183,1958,21802,33935,28501,33112,41972,35357,10692,2299,769,77,15099,56666,59432,38485,22703,11283,3384,1161,373,122,96,8535,24456,26029,20611,24489,27523,35916,31343,4622,336,62,136861,60978,3112,233,46,0,0,0,0,0,0,134560,62943,3463,222,42,0,0,0,0,0,0,7165,27607,28468,25738,25170,29948,35810,19464,4846,1300,179,11886,30498,38615,40383,40730,25040,22003,5293,801,233,66,4631,6295,12980,27118,37882,34614,30366,24144,19867,10403,502,95,465,3571,15053,22939,26775,26711,24189,27155,33110,23859,2192,12238,18936,20441,21773,24295,28152,30122,24999,15201,5573,326
0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,2,1,13,4,3,5,1,2,1,2,1,6,0,36,5,2,1,1,0,0,0,0,0,0,40,2,3,4,4,2,0,0,0,0,0,2,2,4,6,0,0,0,0,0,0,0,14,4,2,2,0,0,0,0,0,0,0,42,28,12,14,11,2,5,5,14,2,4,217,7,6,3,0,3,1,5,6,13,8,41,0,3,1,0,0,0,0,0,0,10,57,0,1,1,1,0,0,0,0,1,12,0,2,3,2,5,24,6,3,3,3,15,612
