band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
431319,133738,11171,2414,1087,706,496,330,130,92,53,50,120,3,391454,150903,25789,7185,2936,1309,887,498,323,143,80,67,135,0,304931,166744,58450,24421,12170,6732,3889,2277,1138,526,230,68,132,1,125763,106164,70563,51821,41148,34492,29173,25519,24078,20604,18408,17230,12104,4642,109204,139971,81180,58287,47498,39929,32740,25913,19430,14636,9171,3260,479,11,223316,267114,52569,18939,9661,5469,2973,1083,302,163,98,22,0,0,222789,263063,54413,20545,11094,5749,2441,982,376,147,90,20,0,0,129916,159196,99062,56971,34675,26228,20516,17734,15688,12521,7156,1813,216,17,303343,127706,55033,32019,22323,13738,10123,6272,4985,3053,1797,1028,289,0,251,282,463,1285,3608,9003,16438,21026,23961,27832,37495,63670,143677,232718,78675,67409,59525,53195,48631,43647,38720,34702,31008,28060,28251,26930,26784,16172,61225,133776,90403,57172,42397,33112,26025,21680,19060,17086,15282,14538,19887,30066,296
112042,78034,42507,14921,6873,4564,2585,2076,1587,1657,1131,1738,2642,16570,97029,54329,41893,29601,15962,10207,7829,4896,3541,1934,1996,2173,3946,13591,64790,49724,42954,28956,23485,20973,15590,11239,7417,3734,2439,2160,3477,11989,87104,29679,20336,16991,17182,14383,16898,15708,14921,14166,15459,9366,4750,11984,87390,33583,25049,21897,19866,21084,18723,16478,15265,13837,9664,5057,967,67,105425,43164,28492,21510,21149,19613,22910,12259,7177,5074,1460,604,84,6,103301,45126,26567,23209,23431,21371,17997,12863,9054,3853,1476,611,61,7,64220,32358,29158,26648,24862,26017,21084,20543,17847,13936,8989,2848,398,19,108146,33086,21114,15005,17872,13268,18742,11816,13045,11136,6553,3235,3542,12367,18148,5687,3888,3504,4493,5728,8556,14259,26168,43483,58410,54635,33070,8898,16691,21690,21548,20617,19540,18079,16868,15103,13409,12177,12841,14099,20363,65902,44756,29188,29358,36643,40858,37286,27724,18681,11337,6461,3404,1789,1033,409,5
73,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,7,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
205,1944,55178,134262,146341,139485,97279,83355,74196,44820,20016,3329,184,11,209,7408,52234,101997,118837,121634,94727,79398,70629,75007,55257,22089,1172,7,247,1768,22352,48246,72956,93217,105830,102710,94203,93551,93755,65328,6429,13,276970,197739,101567,79757,52438,35686,24580,14810,7155,4432,2631,1793,913,134,18072,116246,156857,122532,90244,69263,59178,54728,50183,39155,19456,4347,333,11,0,40,618,394,404,320,1069,2767,6065,20352,31744,76065,223104,437663,0,37,607,398,437,375,856,2442,8586,17540,33182,89011,206665,440469,2135,7024,62076,119752,144686,129483,104802,82611,73831,52870,19373,1948,13,1,101047,144141,110083,90305,66076,68033,52214,52027,46990,36127,24825,7652,1064,21,47462,290193,166170,92069,63586,45511,32272,22609,15856,10898,7381,4462,1911,225,230,322,2066,6329,13940,24083,34001,45691,58518,75560,115781,179120,210507,34457,1993,4613,14431,32451,61505,98324,128606,139519,125203,96929,57141,27962,10758,1170,525
424,75183,73286,32920,15549,11270,8860,6852,6868,3582,4691,3169,2113,923,16949,91901,53484,24646,15900,8385,6614,7566,5019,4203,3723,3736,2537,528,68129,94022,37353,14533,9777,5355,4427,3271,2461,1739,1509,1210,549,381,53751,21860,16487,15032,12509,13143,13012,13334,13180,18743,17640,17929,14397,3180,127026,62568,21118,11021,6312,4479,3218,2094,1545,1091,895,567,298,279,344,10201,69986,78585,48997,21541,8605,1388,806,684,247,157,14,0,346,10740,62600,89085,50257,19561,5415,1632,1037,463,256,157,6,0,144702,55348,17039,9345,4836,3055,2081,1569,1317,1186,1013,782,518,333,60323,43920,40439,32192,15436,23251,14059,6105,5566,3600,1290,984,557,466,26632,5035,2823,2484,2663,3142,3848,4823,6688,9644,14180,26263,51948,83959,56,351,1077,2207,3167,4201,5480,7162,9469,11997,16655,23690,38944,117429,148442,44282,17281,9035,5818,3846,3023,2511,2080,1788,1226,839,789,405,618
433,10238,17147,36759,50784,52578,61301,61673,69299,81740,81084,72645,27183,554,2763,16357,27071,29302,38866,44725,47718,48081,56187,61541,74998,102394,72664,751,2077,15110,27139,27764,29930,39223,46603,54373,62502,70451,79739,97640,69865,1002,8751,7464,13346,18248,24398,32822,45781,66426,84683,104627,105655,83502,26507,1208,8485,8342,11169,15297,21268,27541,34480,43040,55474,72380,89889,106368,96894,32791,9,1042,13081,24364,33654,54357,82953,55184,28269,50006,100986,86122,38095,55296,8,934,10247,24250,38149,63254,71185,53562,33827,43862,97446,96439,34447,55808,7102,8611,15109,17821,20890,26164,33628,40160,48513,62265,86581,109998,122361,24215,8638,12172,20336,27768,33805,39379,50067,58739,67378,73638,81373,90886,58137,1102,9000,21361,45215,53224,60478,67449,68694,65662,63099,57783,46635,40340,23000,1478,42004,95952,117140,100267,71040,49408,37328,29473,22928,17276,13301,9731,6934,10636,5354,9161,18825,26752,33116,41916,50470,55189,58803,62137,60564,60558,76174,64399,460
1144,13364,35314,110185,120423,126128,70965,81067,46425,24893,5944,1409,353,7,3630,17404,63248,85313,93764,87553,82917,74127,68147,41019,17165,3112,221,1,1044,7692,25652,44136,53551,63437,69580,71760,79221,104528,85590,30421,1008,1,90748,98353,95386,67117,77759,56354,47179,36744,30119,18680,10693,6127,1981,381,9436,43380,66844,59114,54618,59341,60867,62722,67163,62023,58010,31423,2651,29,0,68,744,2158,4939,7947,13670,14628,21044,47259,53448,99393,203609,168714,0,75,680,2238,5729,9097,10809,14686,29481,39388,56711,113403,186044,169280,5184,8719,31975,51785,65787,67177,67158,76005,78471,85578,74527,24475,778,2,32327,66868,55802,61171,63472,68130,82922,69350,58235,45887,25076,7884,495,2,8521,58339,100291,102389,91775,76936,59288,42594,32657,24200,18239,13748,7818,826,20546,44979,51191,50319,48650,44789,44388,45556,50359,51881,60291,64056,50156,10460,3045,12176,21803,27753,37038,50790,65754,83008,86494,82165,67572,49719,36985,13319,497
1565,25841,71891,60048,42190,72733,39611,53796,29545,31063,20459,7941,965,3,1081,19966,66165,54610,58367,35775,53359,50126,42107,31017,26303,15171,3603,1,318,3414,24000,52666,59412,50650,62805,58087,53604,40250,30260,17888,4297,0,7360,58633,88284,64017,66763,50435,42828,26153,22768,15135,9360,5211,696,8,1193,1978,5968,15244,27090,39991,49470,56669,67175,66310,55520,41735,23514,5794,0,11,357,8576,29767,41253,82612,64878,59196,55327,27046,27807,26593,34228,0,9,213,8914,35113,48098,62831,70995,75587,39281,27994,29723,24078,34815,758,1329,10410,21170,29628,32305,45978,53927,58210,65202,62581,43629,28628,3896,3086,23553,60375,68887,66893,61291,56100,39237,27716,24170,14437,9727,2176,3,1130,10451,24689,35537,47861,60217,70928,70709,53828,37415,28800,13690,2119,277,68783,64431,55145,53958,53090,47026,36431,27048,20858,14914,9651,3753,1079,1484,109,798,4743,10885,17417,23091,28969,34641,42027,47021,47401,49460,69822,81267,407
0,15,3911,18109,14155,16593,29307,55260,80104,69229,32666,6634,844,357,0,11766,27947,13776,21951,45234,69828,72538,42348,15789,4000,1184,781,42,2031,37515,29332,56440,75679,64894,36503,15587,5812,1931,709,414,337,0,4739,6373,19308,41425,55834,61972,53358,38930,25372,13404,5330,1067,72,0,20519,36098,36403,47463,49513,46542,39435,27499,15204,6190,1869,409,38,2,0,277,17320,107960,124351,57415,16985,2283,393,130,57,10,3,0,0,243,11672,94484,143068,61271,13308,2465,484,128,47,11,3,0,34695,21462,36580,51995,52629,46880,36003,23826,13539,6207,2393,686,281,8,3438,16869,27959,32338,52308,57519,60381,43888,23889,6752,1201,414,228,0,1960,601,619,1145,2254,5043,11632,29664,62551,81057,57852,34083,34862,3861,0,39,425,1629,4267,9109,16191,24063,31365,36512,47414,59718,70771,25681,18103,31338,36844,54038,63994,54249,34525,18407,8824,4026,1735,781,304,16,187
2,11136,21662,21277,22197,29603,30042,24351,22433,20950,16371,7494,1058,382,14,9425,29570,25662,18678,16988,17006,17422,19779,23563,25140,21294,4029,388,29,30952,23233,16198,13533,12415,13555,14328,18525,23790,29191,26926,5877,406,40008,6978,7611,10350,15684,21923,25757,28558,28332,22683,13945,5626,1175,328,34180,10129,10569,9543,9084,9124,10641,11143,13818,18024,25586,37184,26986,2947,0,2212,49706,61163,56518,38598,16537,2935,736,346,161,32,13,1,0,1407,47332,59726,64573,39525,12485,2519,850,350,140,40,10,1,33554,12333,12547,10893,9703,10097,10464,11943,15487,20381,30077,34403,15790,1286,37223,9332,13652,16768,16973,15078,16258,16472,20119,21657,23380,17687,3974,385,33369,3497,8541,19560,27884,28162,24063,19713,15764,13241,12734,13559,8799,72,9788,41210,38201,23760,16184,12207,9512,8022,7236,6716,7319,7515,5886,35402,29150,8126,11108,10032,9852,10215,11199,11873,13006,14820,16508,20132,34505,28431,371
0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0,1,0,0,0,3,1,4,7,10,9,0,0,0,0,1,2,1,7,9,8,7,9,13,6,42,11,5,2,2,1,1,1,2,3,5,2,0,0,1,32,14,6,8,3,4,2,10,2,2,0,0,0,0,0,0,8,11,9,6,0,0,0,0,0,0,0,0,0,0,8,14,10,7,5,0,0,0,0,0,0,1,0,2,4,5,24,33,26,24,22,27,20,28,1,37,34,15,17,9,10,7,7,8,13,13,15,31,22,71,0,0,0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,6,10,30,34,6,4,2,1,2,10,191
2039,500,841,3779,6854,13057,21683,32301,47433,67547,148182,160650,57414,1446,1311,1526,5299,7214,11688,15788,28226,37748,53430,81450,129101,133764,56958,223,847,3566,5275,10210,18478,31700,36282,44669,61710,101925,111815,94778,42220,251,8999,5924,18453,35418,47164,54946,57240,61045,67875,71068,65670,52232,16843,849,5686,3173,3498,6699,12935,25498,40603,62201,88783,105660,88479,67735,39354,13422,21,6675,14126,16448,21859,28076,46833,63756,73584,107028,84582,55311,15998,29429,9,6282,12900,16251,23883,31921,40973,55388,94164,97063,84520,57731,13069,29572,4310,2712,4435,8552,14781,23476,33667,48037,66523,93885,111233,89338,54977,7800,8576,2607,3691,5991,10815,19214,37550,58532,82851,96553,102437,97376,37255,278,7165,33257,78475,90209,74457,58738,46812,41453,39148,38604,33260,17178,4010,960,27479,40088,28728,27041,32713,51007,74150,85264,73039,54148,35807,17518,8219,8525,1833,4766,14032,24275,32687,39874,47270,55547,61735,64735,62470,56036,54495,43971,166
1662,22144,35345,64605,94139,70735,52244,29099,21002,16173,11135,7484,2319,58,4159,17943,33733,55278,92117,66957,54492,36320,24403,18368,13397,8655,2299,23,3639,31882,79842,99012,72130,44074,30139,24448,18827,13111,7493,2949,581,17,10999,9952,8959,8600,9124,11705,14795,20400,28714,41581,59717,86063,91265,26270,8240,42570,65924,71658,74747,59137,46514,29846,16369,8550,3284,1107,189,9,2745,8276,27392,63944,87962,95446,87287,33671,10697,6028,2899,1268,438,91,2653,8195,25560,59323,95884,105614,74534,33033,13270,5570,2709,1343,376,80,6802,33778,62661,74425,70623,63258,45498,29743,19460,12030,6822,2390,609,45,13024,8555,7793,8482,10536,15323,23723,36500,61991,87052,99719,50986,4434,26,5800,3351,3173,3847,5215,7338,10165,13854,19019,27423,47060,104186,146800,30913,49,664,2855,7011,12686,19578,27432,36186,45428,54323,67432,75644,61372,17484,49594,127166,101956,58423,33132,22035,14409,10200,6280,3254,1252,382,61,0,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,6,4,7,1,3,8,13,0,0,0,0,1,5,8,14,9,4,5,9,12,10,71,12,3,2,0,3,0,4,9,6,6,3,0,0,8,60,9,11,11,2,3,2,11,15,6,1,1,0,0,0,13,28,3,0,0,0,0,0,0,0,0,0,0,1,15,25,7,0,0,0,0,0,0,0,0,0,0,5,11,11,8,27,19,11,17,22,7,15,21,1,74,23,5,3,9,7,7,8,9,4,2,6,28,11,91,3,0,0,0,0,0,0,0,0,0,0,0,60,130,0,0,0,0,0,0,0,0,0,1,1,3,57,0,0,2,2,5,3,40,66,14,7,4,3,1,32,322
0,0,7,47,256,958,3086,6848,12657,26975,48930,108233,221111,2928,0,2,64,470,2599,6969,21459,32757,39139,79037,104187,123210,21925,218,0,27,2882,11291,27462,42293,49647,56738,79923,83077,56481,20285,1908,22,6905,24102,57399,79859,90387,67275,43491,31254,18914,8210,2862,1042,264,72,3729,6552,16090,35871,38109,48843,56649,63775,67561,50694,30890,11314,1827,132,0,25211,170842,102380,65369,37070,23130,6068,1344,445,145,32,0,0,0,26785,160799,111321,69247,36914,18382,6341,1672,379,159,37,0,0,1932,7280,21567,25115,29101,35676,44538,50633,54383,64340,51950,36218,8671,632,1832,2994,9932,30528,34960,58660,56109,70778,62648,55686,35921,10490,1473,25,5034,30801,51773,56192,57078,59394,55963,49158,35055,21156,8485,1734,195,18,25,171,760,3073,7622,14835,24045,34841,46667,58042,73584,80646,71960,15765,1084,3514,13019,24765,33514,43017,49685,55516,54090,48945,38448,29296,27135,10008,150
27855,100333,52946,14663,7410,4769,2765,1350,772,287,156,111,172,2,53366,112535,28152,8649,4197,2763,1756,1029,495,226,119,105,199,0,100845,82749,16049,5934,2837,1812,1255,954,520,229,145,108,154,0,14288,21593,21854,20773,19522,20342,18518,17681,16377,13495,12040,9764,5560,1784,35486,60680,39134,26415,17894,12253,7850,5302,4060,2806,1248,296,103,64,19912,151081,33685,6602,1648,480,130,51,2,0,0,0,0,0,18451,152308,32995,7429,1830,431,99,45,3,0,0,0,0,0,55061,82525,38990,13934,7632,5257,3761,2882,1893,955,349,151,114,87,51461,59133,36727,23407,15496,10924,6750,4268,2851,1440,707,276,151,0,379,367,220,246,290,534,1017,1964,3059,4868,9161,22932,72882,95672,1453,5125,9378,13262,16828,18951,19385,19220,18603,17612,18461,18920,21565,14828,32062,64275,46448,24187,15072,10261,6999,4915,3418,2412,1600,858,672,412,295
584,7327,23184,28051,42952,50412,51910,47727,46814,52503,38890,18653,4881,1872,762,24069,25977,41108,52879,51344,46629,45053,41700,33512,27288,17192,6631,1616,4363,30967,31767,51496,53694,44321,42695,41647,36516,32369,25215,13512,5264,1934,7214,5212,14379,27966,47993,66882,70843,66340,51933,32672,14631,5636,2731,1328,6460,16591,26957,32682,36201,38732,41726,43454,43733,43345,39114,30154,11532,5079,10,2846,30483,42362,54784,83475,87302,42334,24140,17739,8754,8606,8675,4250,4,2459,27713,42834,63686,92282,69344,42993,30063,13877,8996,9509,7649,4351,8197,27838,30001,42795,44588,42091,38341,37960,36630,36461,35293,23285,7474,4806,6420,11351,19473,30620,53464,58052,68250,56293,45125,31509,18574,10167,4476,1986,4392,6735,7528,14877,22922,31461,39214,45842,51351,57373,56704,40249,27404,9708,6914,23987,37312,43751,46975,45338,40761,36355,32533,30615,30685,22880,10145,7509,3605,20032,32224,37902,41937,42218,41218,38633,35576,31585,25960,22399,24014,18457,506
78559,65789,45395,31888,15689,8005,5475,3092,1281,1483,1133,1654,2552,24547,59257,43653,41840,31348,23829,15760,14690,8703,8830,5494,3556,2739,4314,22529,37351,37971,40582,33711,24429,21397,19121,13589,12586,10545,6738,3785,4047,20690,56380,27648,21911,16884,18553,18822,19274,19582,18928,18261,15321,8985,4730,21263,82254,28196,22024,21765,23114,25151,21654,19983,16601,12847,8835,3768,343,7,93460,31069,24632,21629,24727,25966,30233,15323,9088,6928,2148,1082,254,3,91933,32634,23222,22746,27573,28556,23336,16484,11688,4872,2262,1056,176,4,60178,26821,23836,22316,25952,25648,25848,20233,20848,16273,12815,5270,504,0,72738,30778,19211,21290,13313,20018,20719,13901,14829,15325,10411,7875,4353,21781,17594,5666,3851,3821,6150,9729,16220,25079,34048,40758,45795,45927,29015,2889,1783,8097,15126,21880,26647,27663,26064,22248,17473,13474,12887,12398,16192,64610,56308,20527,26857,34045,37073,35835,28487,21127,13516,7676,3359,1138,504,90,19
34,3,10,427,1208,4731,6499,12066,22509,36628,63697,116133,575344,303159,18,2,22,242,1670,3169,8572,13414,24662,39464,63713,123103,361093,503304,3,26,1642,5646,8670,12715,17399,26180,38297,54478,79995,116468,284923,496006,1593,870,750,733,834,1003,1300,2025,3647,7689,24345,126185,464388,507086,1988,1887,3583,6631,13355,20656,30176,42243,62124,81608,94488,99756,222043,461910,315,4400,17761,33423,43765,53387,88456,88408,80018,113489,122692,138712,150039,207583,255,4263,15900,34457,48165,60622,72963,84325,100420,102657,116916,151318,144136,206051,1301,1231,4398,9508,13215,18003,23166,28761,39433,55115,76973,103709,161313,606322,566,314,357,340,352,478,706,1172,2460,7700,54336,218679,302170,552818,182505,372560,118106,57593,46780,50074,55292,58494,58128,52834,43643,31406,13846,1187,170,462,1143,3399,14387,121655,361564,293714,141829,84277,56589,34536,21471,7252,4432,21741,47577,65957,75078,71955,62073,54684,64764,120998,238056,276585,37852,696,100
0,2,525,3646,9694,14559,19713,23505,31394,52608,86673,157844,175366,44594,0,6,138,783,4252,9716,14188,17353,33831,51136,88734,152592,218794,28600,0,249,1472,4886,7217,10408,13959,22508,34314,64894,98565,138470,197456,25725,3305,6750,11649,13757,15518,17827,19235,23240,30187,46265,76220,142665,164077,49428,2120,548,596,966,2737,7455,15896,29460,50744,76296,110738,146168,140026,36373,0,4,16,131,986,5018,17778,26203,36359,77068,94264,158903,166987,36406,0,4,10,115,1152,6397,15273,24707,49316,67207,97168,179319,143377,36078,1771,398,879,2221,4620,7671,11145,17209,31670,55880,100892,158110,187325,40332,1863,465,800,1524,3247,6306,11197,15269,24441,44745,93350,167472,218640,30804,30745,86177,98845,80620,65740,54384,45372,39337,33932,29137,24404,19881,10742,807,657,10957,43262,91737,117200,108682,83568,60529,43171,27345,16929,8696,3512,3878,1434,4405,13004,19149,24469,31248,40561,53763,74186,98438,102090,84342,57988,15046,470
1491,17558,20493,17564,24142,31242,34606,46056,53533,28465,10552,3999,3441,3723,2692,12466,25954,38386,35194,44524,55132,40470,24085,8253,2900,2093,2931,1785,7128,38696,58001,55149,45988,43620,27255,11643,3256,1389,1265,1306,1266,903,9815,32262,34691,30009,30654,31709,30184,26498,21917,16728,11897,9883,8499,2119,8834,23124,53896,66724,56597,38778,24305,12869,6869,2397,1190,790,329,163,6495,60368,129088,87342,11218,1430,520,294,100,10,0,0,0,0,5777,58402,108110,107024,15213,1486,436,274,137,6,0,0,0,0,9216,41499,69321,72371,52581,27355,12047,5617,2505,1288,1144,966,861,94,6408,16822,28323,48223,60010,52922,39413,22777,11841,4163,2010,1287,1283,1383,3807,1988,2848,5832,13291,20359,21786,21791,23650,28240,36505,48418,45194,23156,7,55,223,969,3123,8618,16000,23251,29298,36066,48293,59297,55039,16626,6017,34470,50955,53270,49363,46795,29910,14249,6522,2566,956,460,549,783,311
153,3496,23885,73716,88044,112891,70036,85072,62154,44747,17438,6062,571,11,1030,7746,31542,53419,84353,85410,82183,77662,78754,51695,26403,7386,691,2,163,3717,17189,28256,35383,46273,59000,73312,90542,118771,89058,25836,774,2,69292,140950,137015,78049,61760,36948,23871,15789,11566,6654,3740,1927,646,69,4684,22791,51597,59884,63274,75318,76530,75211,70567,48919,28806,10199,494,2,0,0,199,1002,2822,4590,11007,14827,20725,42694,43330,75654,142341,229085,0,0,171,1022,3343,5335,8733,15078,28959,34972,45988,85455,128397,230823,2433,7078,25481,38597,54512,69154,83389,100688,92802,73699,35883,4524,36,0,16937,47763,56255,70812,75737,85908,84195,63553,44327,28269,11494,2839,184,3,15010,135133,120867,81357,61024,48364,37097,27153,21640,16180,12093,8404,3656,298,7294,20252,27036,32031,37549,42056,48943,53428,60411,62525,71360,69064,48901,7426,1439,5588,15413,22797,28755,37291,50465,71991,92097,93742,73542,49785,34160,11211,441
9598,49612,28580,31232,33525,31601,40718,51205,44984,33178,29142,14566,12939,11809,16217,45198,31995,25080,30701,34614,41522,48677,43723,37631,28284,13432,12503,13112,35837,43113,34557,40404,42731,41746,42720,37657,32535,24174,15133,8118,8996,14968,22024,9482,13316,18065,24515,30094,34739,40348,47238,50061,49031,38015,24354,21407,24340,24577,30770,35272,35439,36561,37917,34917,37072,39814,35600,22539,7651,20220,4,7167,41509,79168,94578,75152,56609,26937,12403,9869,6263,8215,4675,140,2,5433,40014,77850,103411,79327,46322,26560,16033,8391,6213,8927,4056,150,34661,53076,36137,34053,37179,36731,33483,30828,27904,27224,25447,18435,7025,20506,20395,13502,19397,26007,37389,42594,46449,50647,46894,43330,36596,16162,8350,14977,19953,21086,3937,6144,11044,19671,29240,38221,43812,45053,44062,41199,36463,62804,3898,15582,35775,50411,48580,44339,40555,37733,34422,28798,24818,19000,13748,25030,28119,57032,35865,34893,37345,38473,36543,32513,28385,22914,17528,13932,16632,22515,381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,0,1,1,0,0,3,2,4,1,1,5,7,3,4,6,4,4,2,5,3,4,8,0,60,5,5,2,1,3,1,0,0,0,0,0,0,0,40,19,12,4,6,7,1,2,0,0,0,0,0,0,0,0,0,6,6,2,0,3,9,5,1,0,0,0,0,0,0,2,3,9,4,7,4,5,2,0,0,0,0,0,5,24,14,15,13,13,9,9,17,10,4,0,76,8,7,9,0,6,6,5,1,6,5,15,8,2,56,4,1,3,1,0,0,1,1,0,0,0,0,30,100,0,0,1,0,0,0,0,0,1,1,2,2,20,0,1,1,1,4,16,22,36,3,5,0,1,1,21,503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4,1,2,1,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,2,1,2,4,2,1,2,5,8,1,1,0,1,3,1,0,1,7,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,548
4072,39494,60426,68174,91513,103213,125327,149089,162376,172878,170554,125664,39565,2237,15835,42865,48331,53237,58727,68381,81099,99036,133147,158964,210193,237216,106358,1193,4978,16896,23399,26323,31143,36066,46755,72116,99432,160565,244865,350180,200352,1512,49280,52732,55246,60478,69272,79263,100864,115763,144291,166902,177549,161415,74891,6636,16790,15740,14437,15885,18841,23309,30905,39805,59669,94631,159386,266373,343336,215475,2945,32184,38911,45116,57182,82888,158076,220805,216419,245757,148141,55639,10275,244,2789,31753,37635,44411,63836,96082,141731,196447,263461,235826,135404,57194,7777,236,8368,10029,13541,16755,20091,24196,31458,39406,58238,93063,171376,303554,409812,114695,55876,38528,34301,37700,38428,51164,60555,73567,107816,144582,206406,286139,176682,2838,5454,45578,190630,294465,256654,180456,130690,91848,56810,32839,17298,8308,3288,264,529810,282224,161979,98770,63992,43142,30214,22368,17734,14306,13596,12463,13071,10913,2205,4819,9255,12922,17051,23164,31293,42508,58350,80159,103210,134856,247362,547428,130
1,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,2,0,1,2,0,3,3,0,0,6,5,5,0,2,3,1,3,2,4,1,5,10,9,4,9,3,41,10,4,2,2,0,1,1,3,2,1,2,0,1,17,46,22,8,14,7,4,4,5,10,3,0,0,0,0,0,0,0,8,16,14,4,2,0,0,2,0,0,0,0,0,0,5,26,10,5,0,0,2,2,0,0,0,2,4,8,12,23,23,29,17,27,10,13,21,0,54,20,20,16,5,11,8,9,10,9,3,5,32,8,65,2,2,1,1,0,0,1,0,0,0,0,0,20,160,0,0,0,0,0,0,0,0,0,0,1,3,31,0,0,2,1,5,5,23,34,9,5,1,2,0,100,173
0,51,182,2034,6167,15596,19772,22396,32483,23534,27721,18279,4449,91,0,15,844,4683,11000,17017,26909,24729,29625,22842,20519,10462,4074,36,0,163,8622,21548,25302,24949,26422,19686,19642,12547,7358,5454,1047,15,808,3388,4210,6003,6387,10944,10892,18596,29840,30522,28484,17608,4930,143,1741,26262,29532,22777,23243,20571,17719,11318,8072,5731,4331,1284,170,4,1305,9195,49868,57111,19905,11432,11298,5605,4168,2111,498,224,35,0,1194,8712,44546,64235,20019,11798,9087,5816,5094,1494,512,226,22,0,438,10383,25790,23821,20698,20327,15960,14146,13114,13032,7960,5515,1536,35,196,576,951,3534,8425,12843,21775,28252,25912,29633,27633,11526,1478,21,124,691,2346,3286,4663,7217,11390,17963,25323,31627,34529,26320,7206,70,1,14,33,149,618,2126,5078,8609,10856,14282,20882,30776,51411,27920,8636,37799,40717,31915,21132,12103,7458,4828,3674,2924,1277,241,48,3,54
