band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,11,17,38,0,0,0,1,7,19,9,14,27,47,10,4,3,10,4,1,5,7,32,16,14,4,4,14,6,1,0,0,0,16,12,0,0,0,0,0,0,5,27,4,0,0,0,0,0,0,0,8,51,33,27,19,44,7,114,21,11,13,19,13,8,44,37,86,1,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,92,1,6,14,33,46,9,0,0,0,225
0,0,0,0,1,1,0,1,4,0,0,0,0,1,3,10,6,22,0,6,11,8,18,21,13,23,12,130,11,3,7,2,1,0,0,0,98,46,20,9,9,4,3,0,0,0,0,2,2,2,30,25,1,0,0,0,0,3,5,35,27,0,0,0,3,56,80,39,54,34,35,0,187,16,25,16,19,17,12,33,11,137,0,1,1,0,0,0,0,60,210,0,0,0,0,0,0,0,54,0,1,12,35,96,37,5,3,51,445
20628,301284,401818,342557,271377,220243,88992,19589,377,21578,235710,271436,233812,277632,295060,240780,90328,529,13488,113285,167544,182552,220847,288797,421534,257069,1749,247546,274752,270842,297152,229638,201809,106801,36185,2140,57704,172017,236385,254952,299150,301178,243576,100139,1764,387,7778,13355,20631,30968,87135,173857,365467,967287,451,8866,14847,18277,35733,88686,174081,365598,960326,24618,68198,182677,267083,306372,392662,324286,100861,108,130713,173889,197148,233115,300518,290602,242418,97370,1092,116161,404916,354179,258542,187350,143222,109519,77084,15892,44232,151575,186149,211869,268598,305447,274472,170134,54389,25450,94075,151608,218265,336986,409143,288941,119094,23303,516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,6,3,4,22,17,5,1,5,4,0,4,11,9,2,20,4,7,4,7,12,10,11,0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,10,48,0,0,0,0,9,49,23,15,65,105,34,33,17,7,3,10,8,49,161,43,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,17,0,0,1,10,30,17,13,0,30,553
51031,88895,31699,4691,2216,452,127,166,870,112636,57394,5782,2355,721,241,118,211,689,140085,30529,4895,2504,946,336,157,243,452,54571,35963,24743,19223,15935,13069,9756,5495,1392,88187,45716,22061,11436,6137,3442,2165,727,276,170778,6127,1651,1091,325,171,4,0,0,171422,5574,1802,836,343,166,4,0,0,103651,53515,10529,4241,2888,2188,1928,964,243,107463,38070,18323,9677,3949,1303,439,280,643,62,334,1078,2207,3845,5607,12902,62602,91510,4424,8660,12923,15608,16512,17200,20751,34746,49323,49909,83003,25066,9094,4121,2530,1949,1654,2821,262
38,823,2502,9477,25384,72859,175044,127784,3994,16,1713,7852,35880,83589,128184,114472,44898,1301,685,17502,51634,77368,110684,100270,45134,14088,540,9264,35488,48845,62660,86628,92905,61514,18990,1611,16698,76318,90077,102183,75246,37359,16573,3247,204,5069,61067,123670,155757,48156,22047,1942,195,2,5283,74678,132462,132251,52666,18749,1636,178,2,5261,51263,63830,73180,79907,77290,50556,15825,793,695,3295,20861,51080,83219,114876,112841,30392,646,1727,16118,32985,58981,90483,100055,76208,37071,4277,20,146,945,5647,18733,45106,85921,150398,110989,28208,97718,107937,87162,53049,28985,12573,2123,150,53
827693,151100,43099,19582,10774,5214,1866,642,279,807007,140552,41965,24635,17434,14277,9856,4155,368,716192,168323,61257,35512,27370,23363,19302,8571,359,73606,125152,201351,212700,175550,128480,88632,47120,7658,422317,213256,100725,72318,59769,58166,61553,53428,18717,2,168457,371883,244716,101263,95041,52939,23012,2936,6,172513,407152,203232,108195,90892,52477,22596,3186,532928,188582,91696,59688,49467,47029,45441,38538,6880,482684,306824,117125,64685,37685,25683,18281,6980,302,18974,6057,15101,27448,36435,48147,70288,154529,683270,229881,109720,99624,95335,97433,107448,125485,123598,71725,435998,197153,92932,66778,51944,42564,38112,37557,97211,563
0,1015,1417,620,472,278,121,38,10,417,1953,667,434,290,118,56,30,6,1369,1292,524,375,238,109,44,16,4,1887,534,391,336,289,227,152,109,46,2280,703,399,281,183,91,31,3,0,0,290,819,1052,944,548,269,49,0,0,534,704,964,979,504,243,43,0,1911,812,409,382,224,169,52,11,1,1916,721,696,321,225,63,14,9,6,1033,314,194,206,242,286,415,577,704,1,9,40,76,163,213,382,758,2329,1770,602,437,340,298,240,169,99,16,634
10932,92824,90246,95123,86055,56752,36919,12419,5228,43920,98353,77932,77291,82781,47176,37162,16274,5609,28297,110272,83319,91303,66549,53345,36077,11880,5456,21555,70529,67971,72940,90504,80217,60496,18929,3357,9223,31005,49217,67847,93402,100491,79990,45314,10009,2141,59608,151687,205283,55212,11443,1110,14,0,2785,70357,182439,164458,56536,8943,968,12,0,7177,43719,57761,77556,83646,81833,76803,47912,10091,27627,81071,73826,80006,99820,65578,38909,14483,5178,9067,3601,8454,31720,64763,101101,139471,116659,11662,52605,114595,113616,88245,57434,30869,15133,7425,6576,2379,21486,68117,89339,88222,77429,61843,46356,31327,358
0,0,0,124,682,1507,2277,3166,153,0,41,372,804,1201,1682,2437,1357,15,0,507,947,1376,1631,2119,1158,171,0,2531,1709,1212,1110,785,407,135,19,1,825,2175,2245,1574,755,256,77,2,0,0,166,394,3317,2695,1136,185,16,0,0,189,604,3161,2803,962,175,15,0,427,824,1462,2003,1814,979,335,63,2,598,1187,1384,1286,1271,1446,666,71,0,1852,1218,864,903,1004,1075,773,217,3,0,0,1,14,49,183,725,2547,4390,334,1014,1807,1838,1602,1086,200,27,1,91
0,181,906,4038,12741,24429,84268,397695,53609,0,86,1404,7945,24769,70894,222060,242241,8468,0,845,10339,46430,108732,176445,178182,53930,2964,7314,16127,37184,91992,165866,182864,65268,10795,457,4492,7462,29742,70515,118460,159622,133583,50966,3025,286,64649,131306,190329,120646,56769,10960,2258,664,437,71063,148272,167089,128651,49521,10013,2181,640,2790,10690,31461,61086,92532,128791,147816,91993,10708,1999,2698,7564,29026,72472,169901,231268,59757,3182,10549,42725,92553,137428,142766,100885,44133,6729,99,112,3448,27364,68088,103605,124531,126276,96707,27736,2828,20831,61674,103783,119579,109627,83008,53086,23451,149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
1229,79713,206827,266243,231607,157022,101825,37098,686,7792,100526,199411,227622,197209,170854,121004,57133,699,9575,59783,121453,181409,211085,209095,191221,97823,806,222993,210386,188206,155880,134100,93263,53326,21085,3011,29877,147864,274463,228610,168119,139873,83469,9933,42,39,10697,9008,33200,57014,124586,155339,200705,491662,50,11378,11749,30028,65312,122716,149866,198612,492539,16792,60251,177612,275783,242782,191484,111790,5731,25,89963,123560,156278,176108,178359,192476,123169,41916,421,72869,289029,199764,148660,118374,97246,80921,60465,14922,3046,14658,40845,88166,153929,224799,274758,232002,50047,24222,86027,143323,188233,239151,238888,122190,35440,4776,515
511432,321426,77579,20495,6831,2059,614,230,50,541089,281329,76249,24732,10301,4074,1989,790,163,475723,260020,110624,49927,27367,11571,4106,1190,188,18186,33187,80872,190354,250869,200304,100198,45780,20966,109344,225395,140680,122680,111527,108389,85001,34681,3019,29564,142895,255379,380189,110653,21135,811,88,2,34194,152241,313782,312347,111695,15714,654,89,0,257303,228334,134299,110953,87802,68459,40857,11809,900,120398,321934,196083,156033,84952,42788,15824,2506,198,4493,1166,1077,2363,8866,34215,107016,261913,519607,269028,191508,161697,123893,86686,49661,27551,17418,13274,174032,221942,146232,124634,107713,78247,48525,26109,13281,416
0,0,154,242,407,983,1337,3551,6572,84,717,650,976,848,1428,1838,1626,5046,363,1164,1184,1176,1485,1377,1249,903,4278,4696,1388,786,842,442,360,406,540,3660,2832,1522,1578,1637,980,569,447,573,2848,3771,2041,1756,2444,1923,742,156,48,0,3868,2175,2035,1987,2047,576,146,47,0,2106,1160,1156,1418,1504,1402,815,699,2786,2701,987,1388,953,1049,614,615,672,4296,5738,2198,1242,1104,1065,802,611,234,126,0,8,20,69,101,162,432,2608,9578,1287,2347,2734,2529,1674,864,693,491,324,603
0,34,1527,12329,38139,81955,115647,113460,28023,0,902,6815,30902,62012,95128,81373,93709,20273,0,13256,58272,57703,64573,74542,71048,41320,10400,4095,8185,7982,8745,14266,26682,68276,154590,98293,8201,25273,55015,105181,81255,55438,34288,21819,4644,2897,136481,122262,58367,25780,27456,12313,5272,286,3038,159779,112900,44345,28284,26006,11411,5080,271,1769,43195,64748,59571,52211,59265,59096,37680,13579,550,841,3483,9580,27511,59295,106007,168137,15710,4111,16335,20591,29906,49731,70480,75082,84851,40027,5,89,1042,11269,43684,73080,105916,106724,49305,49993,137765,92886,48399,25408,19482,14082,3052,47,46
151530,57254,13496,3640,1143,927,570,531,2379,131194,58763,21203,7844,5349,2736,1568,718,2095,97621,60775,32899,18968,11070,5609,2009,765,1754,74766,38317,31092,24208,19128,17511,13964,9947,2537,82999,36979,33378,27197,20256,14770,10493,5014,384,52234,63854,42667,43128,17977,9389,1909,309,3,55795,65643,46350,34217,19190,8245,1741,287,2,61303,49901,35274,30903,25102,15470,10263,3167,87,111405,45262,22114,17032,14442,10103,6842,2457,1813,3012,1772,1938,3039,8005,26399,59959,81538,45808,22422,29321,31213,27869,23307,18268,17423,23371,38276,39112,50215,47852,45789,26718,13024,5793,2308,659,6
304334,191437,72981,31135,11460,3641,1007,141,19,281780,182096,82794,35593,19608,10429,3078,731,46,270880,161672,83594,46810,29972,15341,6378,1461,47,51051,43504,57292,91364,113247,116353,82223,45065,16056,104926,102241,78428,76771,75663,76243,63944,32584,5355,26569,135493,112337,221844,90910,26574,2213,193,22,32031,136924,136569,192656,93895,21934,1944,178,24,168783,126010,81997,73706,63124,52407,35405,13723,1000,119150,130276,109231,106152,72821,46644,24865,6946,70,17884,1213,1306,3790,13861,42335,89830,158335,287601,164439,133487,98966,66232,42981,28865,22354,21237,37594,121172,121705,87094,81443,71694,55668,37424,23801,16154,399
402128,15785,3141,939,375,183,109,139,616,374532,28423,10129,4801,2524,1418,750,328,510,342850,40712,15875,9953,6633,4281,2183,611,317,35343,50889,50316,56620,60052,64948,58171,38111,8965,211153,94326,35406,23122,18839,16327,14014,9053,1175,19283,198359,124678,59144,13704,5863,1663,584,137,23933,202731,130536,44269,14590,5140,1530,559,127,263326,72707,30196,18339,14136,10508,9337,4575,291,224561,102104,46582,22639,15476,7181,3200,1198,474,702,242,513,2024,5447,11365,20073,39813,343236,74897,68337,75301,62398,45304,31388,24391,23836,17563,232720,79763,34863,22439,16356,12327,9429,7417,8101,576
0,0,0,0,1,2,3,3,12,0,0,0,0,1,8,22,20,68,0,0,0,0,5,28,18,30,66,68,15,8,8,7,7,9,12,20,31,40,16,18,12,14,15,17,5,0,0,4,19,24,5,4,0,0,0,0,2,24,35,1,2,0,0,0,0,1,28,63,15,43,50,45,64,31,8,6,10,17,20,22,74,174,3,2,0,0,0,0,0,10,70,0,0,1,0,0,2,3,141,2,3,10,34,104,22,5,4,22,350
0,0,2,1845,19505,76147,71773,37745,8404,0,1741,32441,50598,53190,35984,26127,10293,5047,80,44349,67581,42463,32147,17876,4998,2833,3094,85282,48503,28242,19178,14825,9551,6275,3154,411,46353,67920,56125,28468,8835,2825,1589,1832,1474,44402,147078,19279,4618,42,2,0,0,0,57000,136791,18598,2997,33,2,0,0,0,29649,56200,53455,33352,22224,11797,3925,2039,2780,33557,47815,48672,43511,25834,8903,2629,1924,2576,25257,22622,23639,26970,29516,29592,31755,23604,2466,1,5,41,209,789,3838,20220,81482,108836,21392,47733,45696,37813,28452,18810,9184,3653,2688,222
0,0,0,0,0,0,0,0,0,0,0,3,5,13,7,4,11,69,0,0,0,10,17,15,7,26,79,122,19,24,14,11,16,13,22,53,117,38,36,35,31,30,38,42,25,0,0,6,25,44,25,12,15,1,0,0,4,19,82,17,16,10,0,1,6,65,80,47,27,83,93,144,168,33,11,14,17,18,41,61,190,183,1,0,0,0,0,0,0,200,400,0,0,0,0,0,0,1,140,4,15,18,72,172,40,12,4,146,571
25214,5260,2351,1573,1400,1694,1943,2971,87404,17663,7780,3214,2886,1965,2665,2465,4653,86519,14278,9254,3974,3364,3146,3274,3689,5100,83731,17073,6323,5470,4512,4703,5056,4871,6936,74866,100900,9788,5370,5341,4387,2706,1174,138,6,112623,6503,3284,2901,1543,1604,901,418,33,113175,6428,3499,2228,1715,1489,853,394,29,78972,21737,10580,6884,5585,3271,2164,597,20,19125,5466,3660,3820,3491,3387,3283,4902,82676,81445,7889,4400,3400,3848,4644,7152,12487,4545,1039,3031,3579,3248,2652,2332,2455,4006,107468,100846,10791,7149,5019,3001,1810,819,305,70,11
74245,568569,415264,151648,49275,16158,4156,969,96,125822,483136,395128,170669,67916,25866,9365,2368,110,132813,356522,284757,213524,160405,97564,29907,4807,81,140899,327953,314794,220552,134992,80365,43788,15461,1576,61505,208380,245129,241901,215236,166231,95577,40383,6038,2572,73850,175596,368626,306830,250132,80499,19626,2649,2844,79144,208966,326118,328824,234071,78503,19224,2686,66839,243371,265093,234254,204025,148348,83700,31887,2863,172946,348194,326517,220675,125796,57496,23523,5161,72,7784,17813,64835,137228,199318,233669,246483,265340,107910,124534,172664,212913,215314,183759,142957,112266,85287,30686,16173,143462,221196,231636,230680,191428,124739,71496,49570,455
292673,9078,907,213,97,79,62,46,96,287205,13513,1536,445,191,123,73,75,90,271002,24648,4551,1440,773,360,252,165,60,18972,15971,23318,34974,46936,59372,55634,38542,9532,130863,92813,41091,18771,10783,5735,2459,669,67,946,8046,14602,69692,139887,53812,10953,4797,516,1093,8686,17991,64371,150529,45145,10242,4668,526,200464,72225,15593,7278,4583,2023,844,220,21,105539,118647,47399,20715,7360,2790,562,160,79,4194,671,1015,1624,2349,3397,5773,16526,267702,42037,42748,43076,38742,34012,30064,28515,25743,18314,175944,84315,18277,7875,4487,3005,2301,1933,5114,589
19705,68904,75304,78979,83042,92376,103767,87395,12183,18477,58283,51979,57369,60963,85504,124735,148218,16988,10996,56913,51770,45763,55123,80919,134895,163522,23494,32426,54326,54657,66160,88095,108931,119907,83914,15750,6409,19639,29374,44660,67413,96837,156630,162544,43005,852,9085,17218,43348,65434,115873,119091,170050,86866,877,8566,20989,39205,71793,111042,118129,167882,89334,6268,28030,42017,55775,68587,92785,156239,149926,26054,47304,42050,34234,39313,61629,99858,141657,135772,20240,10712,102158,118865,108252,91154,74498,58537,42979,16018,53873,144581,169650,120676,67090,34241,17547,8458,5574,6255,19825,34099,51704,73725,97673,117607,120418,102128,606
38538,148359,95150,72747,57973,49489,34509,12622,660,18731,82602,79922,61470,59572,58437,69692,75461,4160,15354,75640,59353,45873,43794,54456,78618,117395,19564,9619,6444,10957,19902,36616,70589,122152,164354,69414,16504,31441,37308,38896,41076,48202,71973,118375,106272,606,72660,86795,144349,113144,72703,18410,1367,13,782,74884,99925,130776,119252,65930,17207,1280,11,16078,43797,47836,43323,42023,49778,77930,135292,53990,11695,15113,35004,54524,65244,70805,86825,136149,34688,4632,8670,43469,78574,83516,72621,73491,100476,44598,226874,93374,51645,37749,29411,23710,20291,15375,11618,30659,57750,52613,47441,47450,54585,66276,78984,74289,573
1573,1971,8356,14716,21235,21048,46381,89008,9483,1694,15132,21028,27958,39276,45251,52448,8348,1010,3970,36245,36947,40137,44326,41347,5680,1695,127,23629,76713,58165,32952,12314,3824,891,202,114,12380,31822,27751,28390,35931,42358,24268,953,69,160129,39834,1158,109,0,0,0,0,0,165971,34263,930,66,0,0,0,0,0,13440,33420,33154,29946,39737,40277,13193,2146,382,18021,42603,41072,44126,52335,14486,2333,477,95,6092,8829,23269,46774,42369,35174,27031,18121,1143,147,1197,11245,26857,32438,31796,30841,37548,31853,3998,18514,24526,27222,28330,35466,35286,22516,8064,326
0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,2,1,15,5,3,2,3,2,1,6,1,37,6,1,0,1,0,0,0,0,41,3,5,4,2,0,0,0,0,2,2,7,3,0,0,0,0,0,16,2,4,0,0,0,0,0,0,45,34,11,15,5,5,9,11,4,219,10,2,2,3,1,8,13,11,41,1,3,0,0,0,0,0,10,57,1,0,2,0,0,0,0,13,2,0,5,2,27,7,4,3,16,612
11,2594,30707,100078,141506,118587,65834,14219,235,337,10048,53405,92586,111954,107926,71544,25307,664,477,5049,24525,51937,85886,124433,122722,56936,1806,75015,77933,69221,69677,67673,60299,40594,12720,639,8781,29346,35635,47985,64695,71234,82350,94641,39104,112,1276,4207,29500,50837,90208,108913,127092,61626,156,1270,5787,28628,55436,86965,107780,125466,62283,2145,9467,32467,50675,75150,93558,97465,85916,26928,27614,42713,54397,76627,86121,86247,67150,31840,1062,20522,105570,114633,105577,74284,33748,15299,3979,159,134652,49389,45946,51314,50002,44258,39892,39485,18833,984,3600,12817,32558,58405,88430,84486,65434,127057,131
23958,127774,25283,13108,5311,3844,4780,4856,141,43693,104546,25211,12745,5519,6158,5241,4847,321,102437,72368,14121,6690,5479,4145,1737,474,31,44430,32469,21239,19815,24146,18469,23915,18164,4058,155240,27895,9747,4907,3184,2037,1097,350,36,14,49561,121181,29668,2109,683,110,1,0,24,66231,118661,15648,2110,562,90,1,0,165444,24082,6870,3382,2011,1510,1241,658,89,65185,68067,40126,19058,13565,5411,1815,355,51,12564,2187,2648,3752,6377,11402,21652,45877,100246,280,1636,3506,5227,6905,8588,13155,27748,136788,162553,23955,7108,4029,2360,1133,741,602,272,619
0,2,147,2705,15295,73308,175385,101082,8751,3,284,8898,52507,99066,118203,73860,18392,5462,14,34284,99222,113401,80858,30696,10693,4391,3116,11245,12632,18363,31716,52799,80713,104843,61591,2773,15254,60278,84004,102589,69966,29582,10233,2961,1808,2470,144968,164983,56761,5744,1628,121,0,0,2763,139644,180237,46175,6325,1414,117,0,0,11420,65221,93558,90334,63519,31706,13907,3917,3093,6474,7946,17921,39194,81058,135474,78705,7030,2873,10952,2983,5070,11457,28862,65256,129404,112198,10493,8,81,1000,5994,19810,47927,96150,135286,70419,30065,132217,117620,52778,23082,10680,5153,3510,1570,195
172,6675,16281,26163,48117,92614,139046,82297,4141,1462,8342,12000,17868,29481,54098,109063,171561,11631,1841,4519,6488,11034,18774,34283,82961,220442,35164,10240,9878,16498,29304,49761,80682,114540,93261,11342,5313,3578,5850,10126,17627,33622,69291,140317,129782,353,3799,4879,19871,51030,182046,134049,19024,455,453,3941,5847,18972,57427,178743,131787,17911,425,3795,2658,5245,9093,15937,30789,70190,157668,120131,8399,6071,8702,13110,22535,46039,96833,184735,29082,12577,132188,136260,64708,32368,21071,11819,4280,235,174442,91127,49045,32883,22712,15982,12239,9501,7575,3015,4645,8343,14458,24868,40982,55568,76390,187237,124
10,5250,97993,183954,203777,184993,202667,207648,58372,32,27037,113414,148214,174867,161535,209447,248899,61219,53,16387,60849,125118,161842,194727,238218,270711,76759,124341,135488,123952,123603,127194,143779,157868,164760,43679,23733,60567,83777,106836,147966,197159,220237,224069,80320,0,440,723,6117,23854,73811,163350,483586,392783,1,477,869,6135,27351,73985,165038,486532,384276,6761,20669,61695,100997,138729,196383,261406,278272,79752,52555,74913,86519,108931,137105,176986,197488,234510,75657,70311,289285,277365,189758,126645,83071,56158,41147,10924,78199,167065,199348,186580,138901,111220,105978,105545,51828,12040,34909,62557,118891,183147,212386,210387,179554,130791,475
0,514,671,1038,1209,1730,2953,9948,698,2,528,518,938,1374,2071,4304,8905,121,44,740,627,927,1600,3154,7275,4303,91,2505,4950,4189,3239,1961,934,553,255,175,757,863,1848,3656,4480,3992,2290,791,84,0,392,228,1351,6375,8324,1784,304,3,0,385,249,1069,6687,8281,1790,298,2,620,422,774,1316,2532,4483,6167,2331,116,709,723,1603,2544,3600,4783,3544,1207,48,5561,5765,2862,1867,1172,673,415,293,153,12,310,842,1193,1405,1899,3295,6529,3276,740,477,889,1974,3386,4344,4217,2331,403,536
17166,40399,63167,52062,27128,16605,11375,8964,2556,19735,36628,52403,52585,33160,18590,14484,9557,2280,18515,53093,61283,42398,25699,18724,12595,6146,969,21168,23064,27437,32399,38243,37055,28941,23682,7433,18371,40270,60053,46081,35419,24887,12405,1928,8,1873,25126,51902,73066,41872,31303,11041,2847,392,2030,28556,59334,61416,45772,28960,10115,2840,399,12688,46861,54322,42318,34370,25660,17720,5259,224,28053,27287,27878,31962,35872,37089,38249,12400,632,8003,6709,7667,12743,22766,38634,52205,62073,28622,2301,5841,15491,28642,36681,39783,45849,47702,17132,20900,57843,52809,46889,32924,18783,7308,1165,801,21
0,0,0,0,0,0,0,0,0,0,0,7,1,2,6,2,6,4,0,0,12,10,18,13,13,11,0,110,12,4,0,0,0,0,0,0,90,43,15,14,4,1,1,0,0,0,0,2,2,0,0,2,7,49,0,3,11,2,0,2,2,6,48,36,29,31,66,48,24,28,17,8,191,26,14,9,4,4,18,12,9,96,0,0,0,0,0,0,0,70,200,0,0,0,0,0,0,0,36,0,0,0,16,120,14,5,0,60,559
9642,193701,278981,279890,227721,105579,26054,4467,94,8349,177072,296494,266908,217394,114258,37235,8300,119,5088,122362,255245,297157,238243,139142,55137,13538,217,128222,284331,262578,195924,125746,70974,37056,18624,2674,17648,114462,211009,246678,207716,153072,104745,60112,10687,335,3228,19118,137743,230964,371791,252845,103768,6337,445,3111,25725,126870,252915,358506,249272,103238,6047,6397,73338,203968,243969,237276,177450,110960,63007,9764,69010,205199,258243,259213,178838,98016,44523,12786,301,6411,49196,128555,204575,232286,217260,176429,102400,9017,113092,111339,121605,139383,156731,165353,165351,123575,29700,6953,74970,145995,182244,204865,195534,136316,88097,91155,427
51,12479,57793,78406,91415,99592,95776,44657,3779,234,3864,27312,60549,82068,97116,123484,83773,5548,449,7386,29730,50462,66226,92006,122577,108026,7086,2084,1712,3808,8373,17932,44428,118858,235421,51332,1535,1208,4292,15880,43425,95801,147471,140808,33528,104,540,479,5519,28344,117335,182718,137954,10955,109,562,580,5587,33015,118054,181436,134378,10227,1140,2195,8732,22400,41831,74773,134596,153674,44607,1668,775,1745,6039,19809,70139,181291,189742,12740,3092,9789,37832,80682,92494,89330,84828,73807,12094,74945,137789,137761,80237,31866,11634,4914,2542,2260,2370,27244,59675,76940,83357,84277,74927,53680,21478,471
0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,4,10,0,0,0,0,0,1,8,4,22,16,1,4,6,2,2,1,7,10,0,26,8,7,14,6,20,15,9,0,0,0,4,6,22,0,0,0,0,0,0,0,11,18,7,0,0,0,0,0,0,20,22,18,31,42,0,22,15,8,1,3,16,21,61,38,0,0,0,0,0,0,0,20,130,0,0,0,0,0,0,0,16,0,0,0,2,28,25,5,2,80,107
157955,133813,83587,39005,6241,827,302,186,97,232719,159281,24075,4234,956,314,182,184,68,226084,143789,37673,10449,2927,698,212,136,45,185114,74519,34205,23985,19644,18410,19546,24523,22067,183643,93992,50156,36726,30043,18467,7777,1155,54,346390,66260,8453,855,35,15,4,1,0,352078,61843,7561,479,35,12,5,0,0,212193,81603,42440,28868,28626,19881,7526,818,58,273149,74505,31351,19091,11119,7038,4267,1413,80,1412,6613,16688,25141,33726,38711,51640,83959,164123,22813,40057,45862,43641,40381,36375,40150,55242,97492,168448,66890,36032,27094,22417,20832,19259,21003,40038,299
2,1055,10103,32339,48323,56137,54390,36570,8445,417,13776,28306,37361,41082,45337,42191,32803,6091,677,17040,20556,29257,34726,52219,52396,35723,4770,75147,38649,29103,24286,26945,21416,18721,10093,3004,17036,19485,19960,24706,26936,32322,48586,46874,11459,9,471,4588,4096,3347,10851,29443,72612,121947,9,573,5500,2990,3825,11251,29567,72363,121286,8742,6563,20151,25118,33387,37352,52038,56539,7474,43534,25482,25847,30534,27334,33037,32411,24249,4936,33528,74713,52739,35892,22850,14073,8053,4384,1132,26002,36947,35050,28014,25165,25216,24388,27409,19173,8086,3282,6144,14826,27530,36632,40428,39615,70821,478
8045,35051,21733,26843,48809,81087,59908,6936,211,25187,41577,31199,40276,55632,56655,32651,5188,258,34536,39173,30654,40250,51328,55737,31043,5700,202,36331,54952,69585,62920,35010,17384,7487,4110,844,35930,28409,24427,27291,33824,45912,58472,32356,2002,43677,150063,75697,18680,486,20,0,0,0,47397,145162,82269,13330,450,15,0,0,0,38387,30667,24827,30744,38009,46689,53916,24314,1070,39971,41480,49566,51968,49682,37902,14906,2960,188,8267,10445,40074,66421,52964,32980,21004,26223,30245,16903,49529,52080,40945,31167,24412,21520,22387,29680,27074,26010,17574,20431,27034,35405,43102,47109,44884,369
83,8398,36436,88190,110849,134854,143351,66808,654,2126,22343,71729,96830,96543,95841,124449,78039,1723,3067,26038,54989,75549,96926,108526,141748,80843,1937,13347,42449,76708,105724,141227,133039,63518,13355,256,9904,12273,20565,33191,50855,83530,147852,196612,34841,0,668,16312,81307,79401,164961,142094,41970,62910,0,719,24388,73475,89430,161917,133537,42381,63776,10029,17000,27550,41866,59082,86640,178752,152437,16267,11761,36702,76489,92305,106418,123461,97943,43345,1199,8701,33598,101009,136528,131672,97898,57414,21616,1187,127545,204380,115316,57290,31980,19891,13514,9068,10639,4488,12949,22802,36835,49128,65752,86976,120276,190417,507
3,1439,11862,60643,102059,105773,114754,61673,1494,535,5983,31502,62472,75523,89341,99153,91100,4091,3174,3705,18294,45765,66702,82103,104215,126062,9680,77260,44133,40320,51796,73241,87186,66438,18625,701,22125,32618,24872,26187,33994,49087,73345,120851,76621,365,4619,3019,6752,16855,78348,165564,143612,40566,456,4464,3608,6277,19031,76477,167968,139845,41574,6545,13116,30963,34613,42582,58347,86652,127112,59770,36902,36519,33497,44541,57251,75688,89030,81772,4500,24750,138857,127291,82276,50645,26148,8453,1258,22,153270,78400,41112,33106,26719,23469,24772,36127,42725,4694,2924,11432,34413,52653,58927,53728,61836,179093,432
