band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,2,3,7,5,2,0,1,0,1,3,0,2,2,10,5,12,4,36,8,1,0,1,2,0,4,3,1,0,0,0,9,17,15,4,3,2,1,8,3,1,0,0,0,0,2,3,13,4,0,0,0,0,0,0,0,0,0,2,4,14,2,0,0,0,0,0,0,0,0,1,1,1,0,9,17,11,16,6,12,9,8,0,26,17,1,13,4,0,1,7,7,3,4,15,0,49,1,0,0,0,1,0,0,1,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,1,1,9,38,6,5,3,1,0,13,190
453506,63076,31211,12612,19762,8418,7772,7369,12993,11373,15276,26409,181289,367327,78422,34600,30583,14344,25146,11620,19415,8676,20912,21503,47299,171415,301542,79137,45200,30978,20227,28113,18069,24958,22869,32744,30886,53950,162680,332475,61351,29259,36484,20176,28082,26926,26721,26375,32007,34780,45589,151204,357818,74695,44411,39792,29287,27994,26420,32406,36333,34748,45978,47745,54441,705911,71375,19078,20461,10930,8165,8234,3362,2718,1243,470,172,56,713903,60086,25227,15592,14153,8788,5912,4530,2212,982,558,191,41,291480,86719,56626,39087,41535,23685,37807,28904,35233,46877,53101,61520,49244,382062,48413,31951,17345,30678,15885,28424,14451,24714,30951,32017,51225,153422,312762,57099,24359,23316,21532,26202,26142,25745,26496,34536,50288,85751,135224,184924,47327,36556,31431,26275,24355,21243,22021,20879,22731,29185,47076,326713,256103,98930,54597,41048,34025,29733,29190,28003,25796,27478,27760,40696,148709,57
149,59681,76752,119203,138942,162129,117354,96229,87231,57774,37198,7084,42,7692,74870,83174,123444,133041,126454,117439,118688,83802,54400,29914,6841,9,8159,59118,82239,104684,119668,131639,135930,116193,88487,64985,37788,10842,36,19538,24777,40783,55734,64396,74414,90300,112013,142448,153342,132497,47776,1750,13059,19103,24548,33549,56352,96705,128464,136097,130626,118431,106781,74550,21503,71,2190,7185,20246,59853,88832,214108,229014,238881,78969,18588,1774,57,102,1994,7932,16461,57229,115892,170582,289233,201339,78198,18944,1824,38,12393,22905,34044,50552,74006,95920,116134,122021,123518,120869,107910,70054,9442,26201,37770,40974,52454,76210,101816,127297,149064,160709,117189,56014,14000,70,6762,3023,7204,18193,42663,75602,107285,132360,149291,158026,155725,97399,6235,185517,142873,115178,102518,94098,83922,72835,57384,39649,27900,16600,9044,12250,6382,19215,66335,98989,112420,113155,107100,93849,79179,67086,56941,66992,72125,425
0,0,16,164,1124,1839,3981,5309,12063,19059,39764,152675,4975,0,2,217,986,1978,3915,4830,12349,26030,71664,107974,11018,6,0,86,1542,5069,11051,21974,31969,49610,74577,40121,4598,372,0,9088,27050,45303,57187,42364,26954,14710,10226,4886,2772,414,15,0,8352,16299,16998,17857,20431,23246,27734,33696,37956,28296,9152,911,41,4957,159024,40095,24910,8816,2882,260,13,11,1,0,0,0,5285,154311,48143,19434,11291,2373,106,14,12,0,0,0,0,3480,12059,17870,20768,20941,24832,26322,29118,33867,33316,16264,1895,237,1258,3157,7091,12290,22657,27002,48538,60586,41395,12690,3950,355,0,3012,10782,35986,55500,50489,38867,25060,12669,5538,2083,770,197,16,3,74,541,3990,8755,14127,18821,22800,24705,28007,33390,43078,42678,2339,6232,10874,17038,22262,25272,27955,28050,29428,27701,22186,15690,5942,331
2087,34702,31274,16577,5438,2857,660,231,145,91,100,108,21,14561,53439,18563,5019,1515,349,236,121,88,62,80,97,9,40310,44694,6700,1218,428,217,100,77,85,42,70,39,2,22283,3821,2853,3517,2904,4351,6747,14011,9119,10500,4726,5374,3610,37577,40279,10420,2797,1035,494,296,178,130,99,60,26,6,19598,31108,15222,21741,4030,927,290,19,5,0,0,0,0,22410,25533,20865,16983,6159,784,178,26,2,0,0,0,0,45002,40622,5064,1290,654,287,217,134,103,87,66,34,10,25853,11723,14513,16447,11135,6514,3882,2495,1304,1062,294,132,8,11302,1019,743,766,969,1179,1269,1532,2138,3014,5513,20203,44131,27,56,139,329,795,1439,2557,3791,5640,9532,16146,21894,30672,58657,24636,4859,1993,1083,625,337,235,172,104,58,43,28,598
61,85565,149461,126206,146323,133398,58731,36272,23440,14629,7602,1190,5,11155,121312,122461,120139,124304,92155,63562,44540,33395,22809,20225,6792,34,7740,80240,107305,126837,121516,94086,74042,56356,43110,34424,25940,11191,96,13218,38229,77661,94845,92828,83125,76171,79113,83752,74475,52502,16276,688,9173,24626,30260,49086,71439,85704,93965,97550,97501,86758,69385,49084,18352,41,1151,5205,27635,99959,146824,239011,142737,91451,24026,3884,788,171,47,1149,5669,23088,95975,186577,187603,178490,74273,24589,4445,830,148,9549,29925,39860,59483,78618,82364,87647,88504,88547,85439,71234,51028,10685,25310,72112,88844,88469,83516,86917,86434,83764,76759,51154,27534,11862,208,2976,2035,5410,14030,26666,43427,71420,112041,148644,153046,124867,75200,3121,196581,102730,75477,72360,72960,68404,60326,50487,36585,22553,11866,6087,6467,2285,15352,52253,76545,96756,92854,76151,62285,55313,51705,48643,62751,89990,426
23,2077,18611,28084,35144,40621,43927,42599,54560,49633,57328,36746,2389,7,214,2571,5777,8514,10875,15457,19936,30547,50349,91590,168421,7484,1,18,612,1733,2996,5108,7537,12790,21092,37649,78867,203492,39847,965,3172,4880,6340,7808,8202,9372,12147,19889,39257,83713,148176,67821,91,39,77,172,423,1052,2391,4644,10124,23957,56729,106830,205213,0,0,4,35,130,395,2531,5053,18927,41527,127727,183346,32067,0,0,6,28,119,544,1863,6713,16150,41139,121957,193490,29733,60,49,139,423,1138,2619,4809,8835,17677,35605,75093,149687,115608,503,2286,2442,2846,4582,5225,7635,9050,14369,26378,71698,217679,47049,1316,66575,98077,71968,57775,43989,31676,20042,11370,5859,2462,602,31,224808,117190,41549,15606,6403,2791,1436,771,409,279,206,120,174,34,208,546,1313,2815,5133,8675,13608,21275,30791,41238,82499,203607,581
372111,16394,4171,1885,1277,1136,761,796,883,884,1402,2609,18463,358492,29391,5724,2471,1642,1096,983,910,854,1059,1617,3669,15199,348603,38492,9169,3014,1676,1278,942,976,1087,1143,1590,5490,10162,42113,25637,22220,27341,21959,24726,25601,39518,27647,47434,37990,42686,39329,154037,114488,51816,29592,19918,13904,9767,7796,5553,4423,3760,2948,8646,74562,139381,61674,83781,41746,15432,7236,2053,1540,547,203,79,7,83289,118545,83822,63083,56699,13138,4971,2708,1226,413,258,82,7,213097,120360,35338,14967,9213,5482,4356,3037,2836,2670,2926,3274,8142,160593,85877,41898,34083,26264,17952,13607,9532,7326,7276,4597,5290,15672,7630,3236,2299,1943,2119,2504,2811,3017,3651,5291,9433,31372,347051,46880,40021,43568,40831,37115,32028,27173,25151,20375,21663,22525,29811,29615,208935,113509,36859,19454,13348,9599,5237,3010,2084,1475,1187,1098,2534,596
2776,72420,87017,86395,65582,50872,44206,38674,35423,29937,28943,12824,525,14532,64858,74047,74927,64828,50335,44242,37116,36823,36389,35231,21788,478,6407,47697,70374,71385,67207,57451,51927,43284,41173,38846,36865,22453,525,6618,17125,31888,39210,48050,54393,61973,70780,77693,73799,54560,18291,1214,5129,13736,25161,36987,51624,60244,63559,62365,61599,61413,57503,41381,14893,15,382,2791,31915,83733,101127,133817,65115,59853,30834,21941,10181,13890,23,334,3357,27432,88238,123884,100243,85731,48192,30343,23012,11363,13442,4643,14588,28383,39813,53083,58525,59941,56805,58416,60150,60141,50328,10778,9130,29782,43313,50146,53775,63738,67034,66012,59412,49809,39842,22822,779,3294,6425,13494,20817,30171,40249,51610,64797,78429,89405,88317,59752,8834,81665,78328,73683,66749,59795,50687,41691,32382,23909,18432,13584,8609,6080,2646,18269,41778,56987,64136,63493,58430,51482,46197,41082,36463,40447,34184,450
1332,36046,52426,25266,21451,12098,8632,6345,5320,3496,3114,3827,1378,1690,23910,39393,29403,22809,13916,13129,8490,8861,6668,5741,5934,1686,5542,26154,31188,27126,17629,15527,14122,11562,9808,8794,7377,5987,1662,5308,6448,6729,7591,9083,10361,14470,16911,26614,30428,31531,14812,3068,8880,11466,11471,12498,15687,20051,21691,22804,20430,18003,13492,6572,2734,49,220,1295,11402,21273,30214,50820,31408,28688,9760,1829,148,0,51,203,1803,9028,25893,36136,38493,40513,23828,9369,1645,144,0,10165,13317,15545,18527,21852,19864,20262,16302,14776,13723,11916,6100,2566,4095,7094,8570,11960,15550,21804,24430,26490,21655,18827,12600,6844,1549,2227,4704,4700,5910,7730,9365,10789,13152,15844,20557,29757,37538,19968,12029,19510,27499,26924,19564,14739,11540,9320,7870,7559,7079,7828,9049,13612,15664,19315,23217,22193,18619,15491,13791,12014,9774,7075,6680,4910,616
0,5,236,2706,5848,11715,21778,45792,68852,97409,60487,7287,2629,0,180,3399,11694,28594,47474,72049,83641,53705,17136,3092,3178,602,3,3223,30777,82488,99357,64753,27652,9290,2738,1309,1275,1872,7,10748,21727,53607,67656,56936,40726,27466,22290,15002,7280,1238,68,0,9366,25085,79198,102294,63035,27087,10961,4050,1689,1151,794,34,0,0,2194,30881,115015,121186,40844,12495,1114,553,285,151,26,0,0,1588,38129,95447,130725,48852,7666,1414,471,274,153,25,0,6297,19649,72945,94918,65734,34524,17014,7145,2845,1335,1020,1290,28,5220,8831,25203,58378,80354,76030,45734,17171,4605,1162,989,1065,2,7203,1652,1817,3408,7712,17016,36681,68548,87582,62815,24046,5868,396,0,7,26,139,434,1038,2374,5323,11769,30629,87115,151769,34121,5158,19153,63541,97081,75573,36238,14763,6312,2907,1534,1459,951,74,189
3687,170597,163145,144681,116352,119330,75573,78203,59543,38734,24113,6090,708,11531,146365,190336,147017,88947,88598,80781,65438,57374,55881,48217,19509,762,11477,142806,153571,132759,104560,90319,79648,69687,80696,62896,53324,18106,907,8759,32691,74898,129036,145668,151955,145446,128192,101015,53405,23287,5516,888,6637,41824,68901,77557,86616,97296,92769,99601,103800,104565,116393,85953,18844,118,10032,38747,188313,213796,157554,180218,78719,62366,24225,20718,10663,15287,146,8453,48181,146959,270556,174846,131738,102113,47161,22322,21085,12610,14586,9399,67389,103980,91621,91579,91504,86172,84910,88414,102605,100494,73477,9212,24773,150978,128778,125296,108241,112171,94962,76467,72898,49911,40740,14509,1032,3208,5987,18971,35941,58257,80336,97095,121195,141594,154213,157675,115310,10974,131971,171697,154886,122909,102143,85641,66747,54019,41693,32994,21529,9093,5434,1901,28074,74857,88455,93088,92912,92082,86639,87079,81099,76133,96919,101518,457
48262,69242,43319,18627,12336,7984,3843,1756,469,125,91,177,776,47773,100924,38536,12631,4203,1379,376,132,69,73,110,261,540,75556,99756,20490,6501,2427,888,376,144,87,75,133,181,393,36597,26096,16503,14800,14920,14440,14930,14843,13885,12469,14399,9336,3789,46338,59516,40327,22774,15059,9152,6264,3964,2338,765,231,98,181,76968,99641,16146,6147,2944,1809,1786,715,551,219,69,11,1,83656,91121,18759,5155,3213,2130,1339,909,433,209,73,10,0,50005,89338,34112,12139,5990,4461,3245,2724,2284,1589,782,200,138,65196,43025,31862,22162,15220,11681,6989,5734,2237,1646,510,258,487,143,501,824,1400,2304,2925,3271,3849,6327,13455,32099,62443,77466,1275,3351,6549,9851,12427,14787,16374,18005,19964,23252,25636,31730,23806,31300,80109,38035,20184,11749,6268,3971,3027,2475,2062,1862,2483,3482,261
14,55,78,78,89,98,114,180,228,477,1110,2749,12517,11,18,35,34,46,28,59,59,114,130,383,4284,12577,7,16,28,29,91,53,62,94,120,204,561,4902,11606,624,274,302,294,319,357,453,669,937,1197,1663,2511,8163,1633,938,694,613,576,580,785,910,1316,1915,2719,2716,2393,16983,407,87,68,22,1,0,0,0,0,0,0,0,17027,345,119,49,27,1,0,0,0,0,0,0,0,493,516,609,568,568,528,619,706,888,1473,2698,4334,3793,293,87,94,72,63,85,92,154,213,358,903,4399,11122,14397,2599,345,243,127,41,10,1,0,0,0,0,0,4,26,73,210,440,763,1001,1066,1036,1032,1192,1864,9071,4385,1138,908,789,754,721,799,936,1150,1319,1467,2250,1147,241
185580,18589,6123,2379,1156,779,582,486,342,224,261,464,1898,172478,27302,7611,3183,1885,1351,877,758,631,443,317,645,1382,158608,36257,9903,4178,2581,1659,1296,1002,897,598,342,1420,122,9022,14000,15845,15816,17356,20066,22518,24093,24317,22981,17982,10105,4762,48520,73297,35332,19177,12846,8322,6281,4758,3715,2874,2285,1285,171,6165,31197,61773,76615,28417,9006,4405,900,315,46,17,6,1,6622,28788,72604,63539,32979,9841,3031,1160,230,41,20,8,0,76179,76379,29676,12852,7255,4529,3283,2573,2180,1813,1251,687,206,59864,55843,33799,24998,16295,8996,6290,4270,2964,2250,1250,747,1297,44,38,57,204,459,834,1379,2123,3218,5351,10622,30718,163816,17672,21017,24856,26409,25367,22399,19012,15836,12462,11003,9433,8597,4800,71618,64775,31827,16858,10472,7061,5178,3733,2566,1810,1244,1083,638,590
0,12,198,641,2308,3336,2500,2301,2517,1839,890,296,19,0,20,294,1517,2867,2576,2224,2010,1762,2048,1254,269,14,0,111,359,1165,2410,2700,2542,2190,1910,2154,1182,122,8,1477,3350,2280,1456,1333,1352,1460,1613,1213,821,386,102,7,106,126,947,2639,2993,2470,1928,1869,1982,1441,358,23,4,0,0,0,0,0,51,131,171,446,880,2774,8535,3714,0,0,0,0,0,59,86,244,393,997,2763,8694,3466,54,180,266,675,2600,4012,2922,2114,1917,1682,445,15,4,232,1971,2719,1905,1498,1271,1184,1518,2009,1876,694,123,7,72,1190,1230,2448,3128,2775,2104,1377,960,701,531,301,33,0,6,35,318,1035,2017,2418,2696,2577,3097,2102,398,156,14,216,486,662,1312,2535,3616,3498,2682,1441,330,56,2,627
5,179,579,1650,5970,10528,22703,25823,47604,46963,54138,37954,1855,0,155,1483,4697,8307,15998,32429,31580,49420,50696,35982,24259,945,4,1612,8586,28725,35385,30983,37638,32469,31926,21016,16492,10482,633,387,1468,2325,2450,2899,4712,7450,11886,23350,41896,65902,76253,14973,1921,14595,25125,31220,38774,46872,32022,22452,16822,12254,9571,3639,684,371,21626,69479,78275,31324,19234,16353,7002,7172,2967,1529,608,11,552,17000,87817,58337,38928,21441,11696,9582,5817,2438,1715,622,6,455,10515,35313,41935,35267,26565,23674,20725,17665,17461,13822,10493,2061,79,189,504,1241,2762,7368,11500,17492,31342,71767,88709,21733,1265,186,2243,5187,7024,8811,12377,18238,27790,36348,43584,48765,40609,4789,13,42,134,478,2212,7797,15356,21625,30248,43474,54853,56333,23386,13754,67334,66276,41142,24713,14433,9050,6923,6450,4172,1450,245,9,47
0,1343,6052,13911,27818,42741,57040,57178,63317,59522,45320,17512,286,198,3363,10747,15305,22038,28392,38247,44959,51182,64102,81164,32105,238,394,2954,7320,11156,14038,16202,22564,31048,49075,69282,101241,66394,372,13950,19687,15338,13931,15212,17545,23008,34504,51065,74204,79108,32918,1570,3779,5206,8598,10756,13030,14657,17548,22072,30851,46606,72951,93826,52160,0,739,1335,3166,6994,10840,31976,48155,102262,95030,57244,25344,8955,0,751,1535,2642,7673,14103,25461,64283,94001,88126,58765,26437,8263,2759,2076,4742,8200,10897,15377,21248,26674,36153,50946,78594,104891,29483,6419,7378,10434,12841,15276,16894,23296,29971,42671,70262,98521,57583,494,3680,27397,56175,64221,62384,52186,40528,31180,23352,17152,10630,3028,127,121550,72015,43013,31260,25222,20178,15837,13279,11623,11804,12670,8860,4729,1864,1658,4452,7897,13039,19256,28194,38280,44295,44720,41674,58001,88709,485
9449,19764,17246,11457,5220,3398,1846,2088,1691,1947,2233,5350,78253,8703,12781,16376,11480,9072,5449,3980,3157,3024,3150,3693,8478,70599,6842,8710,15768,15286,10886,7254,4920,4603,3747,3775,4249,8560,65342,24900,15621,12247,8941,7170,6460,5469,4494,3649,3232,3582,4853,59324,77283,13647,13179,11891,10928,9492,7991,5966,4121,3150,1783,442,69,129396,18969,4359,3534,1625,904,741,237,116,48,11,2,0,131460,16389,5327,2795,2028,964,509,322,93,42,11,2,0,49958,21979,14501,15693,14827,12099,8644,7151,6045,4865,3267,868,45,21010,14228,13895,9961,6706,4910,3556,3399,3188,2884,3560,7050,65595,68203,14809,6147,5105,5772,7065,8398,9865,10658,10201,8736,4264,719,1375,2440,4200,5259,5745,5842,5795,5952,5769,6014,5995,5578,99978,90840,6388,6751,8013,9460,9272,8058,6646,5365,3767,2572,1875,935,15
0,7,588,3535,8297,11888,18679,34719,66186,115059,211403,133559,7349,0,566,2180,6019,9872,14337,27905,42587,78966,118712,170994,132824,6307,0,1066,3134,6934,16195,33203,56875,67354,82621,96282,120770,120688,6147,8371,9508,16833,24442,38052,46614,58019,75525,88564,100175,92478,47284,5404,5660,2943,8188,19110,30685,43494,56130,66138,73509,84870,95344,95404,29794,0,778,1975,7045,14031,23533,59603,59548,117805,149325,120981,47142,9503,5,765,2441,5835,15279,31030,46534,79812,111942,134696,126252,47664,9014,4343,3181,7561,13726,23828,37084,47780,58939,70924,92148,105139,119470,27146,4678,2161,4234,8812,12939,19768,32625,47139,77726,114677,162589,118168,5753,11807,61761,116129,82853,65949,58339,57791,56137,47815,31468,15223,5687,310,28821,57100,47664,41828,45336,49634,53406,59578,63042,63289,57761,34235,9575,4557,14199,33279,47051,48568,47354,48097,49937,51066,49613,47920,69560,100068,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,10,1,1,0,0,0,0,2,3,6,11,18,16,5,44,19,1,6,4,2,6,6,1,2,0,0,0,12,28,18,14,10,6,8,8,7,1,0,0,0,0,0,0,2,15,9,4,6,6,2,0,0,0,0,0,0,4,25,20,11,10,4,0,0,0,0,3,1,1,9,19,27,46,41,57,45,46,34,0,84,50,23,15,35,15,21,14,19,17,20,60,5,72,1,1,1,0,0,0,0,0,0,2,0,40,120,0,0,0,0,0,0,0,0,0,0,2,34,5,2,1,4,8,17,49,18,8,1,1,0,32,139
0,0,15,333,1462,8076,23109,36188,54400,36301,16688,9602,1966,0,199,2550,12863,33150,38599,38789,27117,12595,10235,8524,3187,332,4,5044,28184,45148,35968,28684,20911,10284,6660,4482,1768,979,24,35451,48808,36317,26916,16815,11423,6398,3152,1758,852,216,32,2,17496,22454,36698,36827,26188,17858,10586,7083,5306,4336,2498,678,132,2849,166302,12415,5503,960,111,0,0,0,0,0,0,0,3757,162516,16464,3940,1400,63,0,0,0,0,0,0,0,12925,18985,36190,37281,27956,17009,11604,7342,5657,5166,4428,3033,564,10812,24593,35106,41931,25430,24956,12209,7229,3546,1338,478,508,4,10790,8059,10990,12666,15170,21674,25219,26473,23257,19930,11697,2193,22,7,100,479,1611,3550,5275,7130,9989,14156,22746,37563,51838,33696,9217,10520,19394,25423,27606,24175,19070,14633,10860,8246,6272,6778,5946,214
0,39,259,398,493,446,278,325,356,448,465,272,58,0,201,543,467,234,309,291,277,376,362,482,271,24,0,218,576,572,272,253,284,287,398,363,413,184,17,1159,173,195,263,344,445,463,407,212,117,41,17,1,907,292,215,191,200,208,291,310,319,405,389,102,8,0,0,3,24,52,111,247,394,692,652,750,653,259,0,0,6,19,59,131,174,575,597,552,788,710,226,486,578,260,228,228,213,229,277,354,431,441,109,3,1013,150,131,204,261,330,357,301,418,283,259,120,10,886,609,313,292,269,243,227,226,202,205,195,147,23,0,47,155,253,357,318,284,328,258,276,259,252,1050,199,309,281,290,368,328,313,275,277,307,289,355,246,494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,4,4,0,0,0,0,1,5,3,2,1,1,5,8,9,19,7,4,3,0,0,1,2,1,1,5,4,2,18,7,4,4,4,2,4,0,4,3,6,0,0,0,0,0,0,0,5,6,11,2,0,2,0,0,0,0,0,0,7,5,6,16,12,2,0,2,0,1,1,1,9,31,36,23,11,18,30,30,46,29,67,22,15,5,2,7,6,5,7,20,21,34,76,43,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,2,16,3,3,0,2,9,11,21,9,1,2,1,0,10,583
139,47650,94194,61119,46275,39979,37596,37035,26170,14656,5689,1145,63,2330,61948,72620,45198,33508,28186,32062,34475,35422,34269,26728,4875,89,4309,44281,57040,41816,35114,31109,31638,34275,40409,44022,36303,11160,234,4530,15747,29233,43343,56513,62312,58668,49883,39738,28870,17353,5233,287,8169,24069,23721,23927,24571,27992,29854,34809,40075,49794,61461,50530,12738,755,50045,81652,120492,100478,42011,14377,1334,434,114,17,1,0,955,47671,94052,105744,102273,49955,8966,1620,351,104,18,1,0,9663,26845,30852,27700,29449,28777,29354,32399,38070,48856,59709,45124,4912,11073,44539,57402,47374,41658,33200,37026,32555,36377,34058,26384,9794,270,1417,1784,6935,21096,41123,50886,50967,50430,50418,49122,47339,36328,3865,78897,84601,61169,43752,31894,23895,19096,15537,13094,12662,12340,10620,4153,2808,20721,24975,25018,26821,28778,30560,32188,34210,36062,37097,54574,57898,367
0,1,1,0,1,1,0,1,1,1,1,2,4,0,0,0,0,1,3,0,6,2,6,10,13,15,0,0,0,1,1,4,6,6,16,15,11,20,4,71,7,4,9,6,2,3,3,0,0,0,0,0,11,37,21,12,7,9,8,6,1,0,0,0,0,0,0,4,11,21,2,0,0,0,0,0,0,0,0,0,2,10,19,9,0,0,0,0,0,0,0,0,0,0,3,8,28,17,25,15,21,28,14,2,22,21,15,8,10,15,10,7,5,6,24,27,5,104,2,0,0,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,1,6,15,68,23,9,2,3,0,11,303
0,0,0,0,0,0,27,163,732,10748,62440,181725,15398,0,0,0,4,40,580,977,3700,9302,28781,105362,120552,1935,0,0,545,1391,1966,4214,8740,16691,36829,73694,94199,32513,451,1598,1198,2014,4801,9746,16151,30658,39696,51161,55985,44244,13278,703,1274,1134,1794,3509,5892,10642,21355,38552,55587,72177,47929,10571,817,10,1082,5221,16085,27582,36611,67876,41674,36648,21587,12261,4165,431,11,573,6817,11658,33477,44161,51149,54712,30101,22031,11997,4227,319,761,1256,2298,4005,6287,9645,15766,26611,40665,61049,68632,32559,1699,629,358,340,452,702,1811,4968,14064,31096,73423,103641,38837,912,1935,14642,32813,48001,56012,49311,32626,18936,9440,4206,2190,1097,24,1,56,533,2488,9013,21953,35541,48086,52697,49130,32298,15035,4402,785,2098,5384,11078,20743,33438,43851,49398,45384,32222,18618,7385,849,147
20811,1220,502,302,228,197,155,142,179,201,328,689,8443,20126,1419,628,360,281,212,254,272,265,350,568,1268,7595,18295,2093,1017,582,520,446,380,442,376,424,550,1108,7643,12824,2042,1088,931,863,728,731,682,703,874,1057,1501,10212,23766,4876,2078,1374,990,722,578,398,296,223,154,85,168,35889,740,76,44,15,6,3,1,0,0,0,0,0,35899,719,96,33,18,7,2,1,0,0,0,0,0,21393,5192,2645,1594,1068,859,716,487,352,248,185,112,165,17587,2161,1306,1157,630,959,579,878,778,847,800,943,5662,7055,1968,1489,2822,462,549,574,719,890,1209,1590,2252,10933,1309,734,618,514,503,578,462,552,460,708,877,1697,17933,24459,3090,949,517,349,244,104,95,66,43,39,42,112,252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628
1,0,0,0,0,1,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,2,1,2,7,1,2,0,0,0,0,0,0,1,1,3,5,8,9,3,0,0,0,1,1,2,3,2,1,1,5,3,1,1,0,1,0,2,5,6,4,3,3,6,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,5,2,33,36,3,2,1,2,4,1,2,0,3,2,0,35,57,26,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,1,3,10,6,2,1,2,2,16,625
0,7,114,564,2593,4618,14144,20091,48356,78917,124847,167744,27348,0,23,185,1316,3356,10292,25011,28917,61785,93735,110013,131868,22842,0,204,3969,17901,31295,30372,43269,51311,66522,73267,72118,80093,19022,383,436,791,885,1046,1546,2806,4397,9352,29521,117881,262031,58268,658,3190,6454,13975,28315,54226,61914,66725,75533,68613,50921,44937,13882,108,6958,38110,116443,81080,58488,66285,32203,36140,23652,20396,8569,911,153,5755,50620,92324,98042,66755,48686,43464,30671,22387,20859,8946,681,181,1922,12308,27240,35891,36075,42802,48280,54190,66820,65168,63845,34621,122,139,220,355,457,1197,2905,7035,20870,94003,212850,121607,27583,3011,29554,24912,22210,26244,35250,46593,58429,64720,65769,66627,41959,4065,175,329,705,2243,10261,49694,93399,90965,79257,69759,52869,33200,6487,6188,49044,84110,85070,73772,55457,37655,26730,25265,28048,16051,1946,7,79
109191,45311,5176,1630,786,474,308,190,148,127,184,293,961,121177,32374,5104,1969,1063,674,454,341,221,163,204,383,652,94342,47214,12238,4223,2097,1441,964,657,423,219,209,299,453,55146,27141,17879,13736,11337,9005,7292,6114,4734,4176,3756,3026,1437,52947,31407,18796,15004,13176,11069,8670,5969,3889,2174,1049,361,268,122079,31203,5050,2752,1757,851,642,230,151,49,14,1,0,122607,30257,5596,2514,1759,1053,487,321,115,55,14,1,0,52179,41890,26897,15488,9678,6251,4148,2959,2261,1618,897,350,163,100054,30061,13961,7467,4935,2778,1976,1108,779,392,283,367,618,70,388,631,775,1172,1689,2764,4449,7495,13390,27331,53278,51347,19876,19285,16733,13883,11738,9864,9054,8240,7787,8595,10010,13490,16224,20722,36146,25882,19610,15854,13013,9940,7590,5439,3943,2533,2067,2040,270
